,CSM5FZ3N_P_taxonomy_closed_reference.biom,CSM5FZ3X_P_taxonomy_closed_reference.biom,CSM5FZ3Z_P_taxonomy_closed_reference.biom,CSM5FZ44_P_taxonomy_closed_reference.biom,CSM5FZ46_P_taxonomy_closed_reference.biom,CSM5FZ48_P_taxonomy_closed_reference.biom,CSM5FZ4E_P_taxonomy_closed_reference.biom,CSM5FZ4G_P_taxonomy_closed_reference.biom,CSM5FZ4I_P_taxonomy_closed_reference.biom,CSM5FZ4O_P_taxonomy_closed_reference.biom,CSM5MCU4_P_taxonomy_closed_reference.biom,CSM5MCU6_P_taxonomy_closed_reference.biom,CSM5MCUI_P_taxonomy_closed_reference.biom,CSM5MCV1_P_taxonomy_closed_reference.biom,CSM5MCV3_P_taxonomy_closed_reference.biom,CSM5MCV5_P_taxonomy_closed_reference.biom,CSM5MCVB_P_taxonomy_closed_reference.biom,CSM5MCVD_P_taxonomy_closed_reference.biom,CSM5MCVF_P_taxonomy_closed_reference.biom,CSM5MCVH_P_taxonomy_closed_reference.biom,CSM5MCVV_P_taxonomy_closed_reference.biom,CSM5MCVZ_P_taxonomy_closed_reference.biom,CSM5MCW8_P_taxonomy_closed_reference.biom,CSM5YRY7_P_taxonomy_closed_reference.biom,ESM5GEZ8_P_taxonomy_closed_reference.biom,ESM5GEZA_P_taxonomy_closed_reference.biom,ESM5ME9G_P_taxonomy_closed_reference.biom,ESM5MEA7_P_taxonomy_closed_reference.biom,ESM5MEBA_P_taxonomy_closed_reference.biom,ESM5MEBL_P_taxonomy_closed_reference.biom,ESM5MEBQ_P_taxonomy_closed_reference.biom,ESM5MEDZ_P_taxonomy_closed_reference.biom,ESM5MEE2_P_taxonomy_closed_reference.biom,ESM5MEE6_P_taxonomy_closed_reference.biom,ESM5MEEA_P_taxonomy_closed_reference.biom,ESM5MEEB_P_taxonomy_closed_reference.biom,ESM5MEEC_P_taxonomy_closed_reference.biom,ESM5MEEG_P_taxonomy_closed_reference.biom,ESM5MEET_P_taxonomy_closed_reference.biom,HSM5FZBP_P_taxonomy_closed_reference.biom,HSM5FZBQ_P_taxonomy_closed_reference.biom,HSM5FZBR_P_taxonomy_closed_reference.biom,HSM5FZBT_P_taxonomy_closed_reference.biom,HSM5FZBU_P_taxonomy_closed_reference.biom,HSM5MD3L_P_taxonomy_closed_reference.biom,HSM5MD3W_P_taxonomy_closed_reference.biom,HSM5MD47_P_taxonomy_closed_reference.biom,HSM5MD4A_P_taxonomy_closed_reference.biom,HSM5MD4B_P_taxonomy_closed_reference.biom,HSM5MD4C_P_taxonomy_closed_reference.biom,HSM5MD4P_P_taxonomy_closed_reference.biom,HSM5MD4R_P_taxonomy_closed_reference.biom,HSM5MD5H_P_taxonomy_closed_reference.biom,HSM5MD7W_P_taxonomy_closed_reference.biom,HSM5MD7Z_P_taxonomy_closed_reference.biom,HSM5MD86_P_taxonomy_closed_reference.biom,HSM5MD87_P_taxonomy_closed_reference.biom,HSM5MD8J_P_taxonomy_closed_reference.biom,MSM5FZ8Y_P_taxonomy_closed_reference.biom,MSM5FZ9N_P_taxonomy_closed_reference.biom,MSM5FZ9Q_P_taxonomy_closed_reference.biom,MSM5FZ9S_P_taxonomy_closed_reference.biom,MSM5FZ9T_P_taxonomy_closed_reference.biom,MSM5FZ9V_P_taxonomy_closed_reference.biom,MSM5FZ9Z_P_taxonomy_closed_reference.biom,MSM5FZA2_P_taxonomy_closed_reference.biom,MSM5LLD8_P_taxonomy_closed_reference.biom,MSM5LLE5_P_taxonomy_closed_reference.biom,MSM5LLE9_P_taxonomy_closed_reference.biom,MSM5LLEN_P_taxonomy_closed_reference.biom,MSM5LLEX_P_taxonomy_closed_reference.biom,MSM5LLFK_P_taxonomy_closed_reference.biom,MSM5LLFO_P_taxonomy_closed_reference.biom,MSM5LLFS_P_taxonomy_closed_reference.biom,MSM5LLFU_P_taxonomy_closed_reference.biom,MSM5LLGD_P_taxonomy_closed_reference.biom,MSM5LLGH_P_taxonomy_closed_reference.biom,MSM5LLGJ_P_taxonomy_closed_reference.biom,MSM5LLGT_P_taxonomy_closed_reference.biom,MSM5LLGV_P_taxonomy_closed_reference.biom,MSM5LLGX_P_taxonomy_closed_reference.biom,MSM5LLH6_P_taxonomy_closed_reference.biom,MSM5LLHE_P_taxonomy_closed_reference.biom,MSM5LLHG_P_taxonomy_closed_reference.biom,MSM5LLHI_P_taxonomy_closed_reference.biom,MSM5LLHK_P_taxonomy_closed_reference.biom,MSM5LLHM_P_taxonomy_closed_reference.biom,MSM5LLHO_P_taxonomy_closed_reference.biom,MSM5LLHZ_P_taxonomy_closed_reference.biom,MSM5LLIC_P_taxonomy_closed_reference.biom,MSM5LLIE_P_taxonomy_closed_reference.biom,MSM5LLIK_P_taxonomy_closed_reference.biom,MSM5LLIM_P_taxonomy_closed_reference.biom,MSM5LLIO_P_taxonomy_closed_reference.biom,MSM5LLIQ_P_taxonomy_closed_reference.biom,MSM5LLIS_P_taxonomy_closed_reference.biom,MSM5ZOJY_P_taxonomy_closed_reference.biom,MSM633FF_P_taxonomy_closed_reference.biom
366147,4.0,8.0,12.0,0,2.0,0,0,4.0,8.0,3.0,9.0,0,1083.0,0,12.0,3.0,0,0,0,5.0,5.0,14.0,5.0,1.0,14.0,0,0,0,0,0,0,0,0,0,3.0,0,0,17.0,2.0,0,2.0,0,22.0,14.0,0,0,0,0,0,19.0,0,1.0,5.0,1.0,0,2.0,0,0,8.0,6.0,17.0,31.0,0,3.0,2.0,10.0,1.0,7.0,0,2.0,0,6.0,0,14.0,4.0,0,0,0,16022.0,19345.0,19389.0,0,0,0,3.0,3.0,0,0,0,19.0,21.0,8.0,0,2.0,12.0,0,27.0,0
366237,600.0,16.0,3.0,0,0,0,0,215.0,9.0,2.0,3.0,0,41.0,2.0,96.0,5.0,71.0,0,0,2.0,219.0,1.0,2.0,6.0,328.0,0,0,494.0,0,355.0,1.0,274.0,237.0,0,251.0,0,0,4.0,42.0,0,0,0,9.0,5.0,0,0,0,0,0,81.0,0,18.0,1.0,2.0,1.0,2.0,0,0,5.0,1.0,53.0,10.0,1.0,226.0,1486.0,63.0,18.0,6.0,0,0,1.0,2.0,0,5.0,1.0,0,0,0,322.0,794.0,325.0,0,1.0,0,1.0,12.0,0,1.0,2.0,136.0,57.0,4.0,0,0,2.0,0,104.0,28.0
366352,370.0,13.0,3.0,0,0,0,0,0,5.0,24.0,1232.0,0,433.0,0,0,2.0,5.0,0,0,17.0,28.0,35.0,9.0,3.0,97.0,0,0,0,0,14.0,0,4.0,6.0,0,1.0,0,0,10.0,76.0,1.0,0,1.0,7.0,2.0,0,0,0,0,0,67.0,0,0,2.0,1.0,0,5.0,0,0,1.0,129.0,336.0,4134.0,0,13.0,11.0,2997.0,1.0,183.0,0,1.0,0,1.0,0,583.0,47.0,0,0,0,3.0,0,0,0,0,0,16.0,855.0,0,0,0,1046.0,175.0,9.0,0,2.0,9.0,0,713.0,24.0
366391,1.0,7.0,0,0,0,0,0,0,10.0,7.0,3.0,0,2.0,0,1.0,6.0,0,0,0,0,4.0,1.0,0,0,1.0,0,0,0,0,9.0,0,5.0,1.0,0,0,0,3.0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,26.0,0,0,0,0,0,0,0,0,1.0,0,0,4.0,0,0,19.0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,1.0,0,0,0,0,0,12.0,2198.0,0,0,0,25.0,0,0,0,5.0,26.0,0,3.0,0
366584,1.0,1.0,1.0,0,0,0,0,1.0,6.0,1.0,2.0,0,1743.0,0,68.0,11.0,0,0,0,1.0,2.0,0,2.0,0,7.0,0,0,0,0,55.0,0,14.0,3.0,0,2.0,0,10.0,21.0,1.0,0,0,2.0,4.0,5.0,0,0,0,0,0,31.0,0,0,0,1.0,0,1.0,0,0,1.0,1.0,706.0,19.0,0,0,35.0,3.0,3.0,1.0,0,5.0,0,144.0,0,5.0,0,0,0,0,5.0,0,1.0,0,0,0,504.0,4222.0,0,0,6.0,747.0,5.0,1.0,0,10.0,55.0,0,12.0,0
366716,0,4.0,0,0,0,0,0,0,1.0,10.0,0,0,24.0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,2.0,0,84.0,65.0,0,59.0,0,0,2.0,13.0,0,0,0,0,1.0,6.0,0,0,0,0,2.0,0,17.0,86.0,1.0,0,0,0,0,2.0,0,9.0,2.0,0,0,0,0,1.0,0,0,7.0,0,0,0,2.0,0,0,0,0,1.0,0,0,0,0,0,3.0,59.0,0,0,0,28.0,16.0,23.0,0,45.0,6.0,0,1.0,0
366752,9.0,4.0,1.0,0,0,0,0,1.0,6.0,1.0,2.0,0,3.0,0,0,2.0,0,0,0,2.0,23.0,1.0,3.0,0,12.0,0,0,5.0,0,8.0,0,4.0,4.0,0,1.0,0,0,0,30.0,0,0,0,3.0,6.0,1.0,0,0,0,0,13.0,0,0,0,1.0,0,1.0,0,0,0,1.0,11.0,4.0,0,10.0,7.0,10.0,0,1.0,0,2.0,0,9.0,0,24.0,1.0,0,0,0,74.0,9.0,16.0,0,0,0,1.0,256.0,0,0,1.0,1159.0,3.0,0,0,1.0,8.0,0,20.0,2.0
366794,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,46.0,0,19.0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,3.0,10.0,1.0,0,0,0,0,0,17.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,0,1.0,0,1.0,0,0,0,0
367068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,12.0,0,0,0,0,0,0,0,0
367139,0,0,1.0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,2.0,0,0,0,2.0,0,0,0,0
367176,122.0,3.0,0,0,0,0,0,10.0,0,42.0,76.0,0,11.0,0,1.0,4.0,0,0,0,0,308.0,13.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,0,1.0,0,0,1.0,0,0,0,10.0,0,2.0,0,0,0,0,0,0,56.0,0,2.0,0,0,25.0,12.0,147.0,1.0,1.0,0,0,0,13.0,0,7.0,0,0,0,0,1045.0,251.0,150.0,0,0,0,13.0,32.0,0,0,0,18.0,13.0,0,0,0,0,0,1.0,4.0
367213,6.0,4.0,1.0,0,1.0,0,0,1.0,3.0,1.0,483.0,0,35.0,0,5.0,8.0,0,0,0,1.0,2.0,504.0,2.0,0,5.0,0,0,56.0,0,1248.0,0,10.0,4.0,0,0,0,0,302.0,3513.0,3.0,0,0,3.0,4.0,28.0,2.0,0,0,0,38.0,0,183.0,3.0,0,0,0,0,0,2.0,4.0,20.0,7.0,0,0,18.0,3.0,0,0,0,9.0,0,24.0,0,6.0,1.0,0,0,0,1.0,1.0,2.0,0,0,0,43.0,1515.0,0,0,1.0,448.0,13.0,17.0,0,18.0,57.0,1.0,14.0,5.0
367215,1.0,7.0,0,0,0,0,0,9.0,0,6.0,102.0,0,98.0,0,0,12.0,0,0,0,6.0,11.0,44.0,4.0,0,12.0,0,0,48.0,0,1.0,0,20.0,2.0,0,55.0,0,0,3.0,17.0,0,0,0,4.0,2.0,2.0,2.0,0,0,0,2.0,0,22.0,1.0,1.0,0,0,0,0,237.0,0,8.0,2.0,0,1243.0,744.0,2074.0,37.0,0,0,74.0,0,112.0,0,195.0,32.0,0,0,0,193.0,129.0,71.0,0,0,0,1.0,199.0,0,0,2.0,55.0,55.0,12.0,0,80.0,8.0,0,5461.0,2.0
367433,1992.0,128.0,10.0,0,0,0,0,3188.0,2.0,154.0,6.0,0,3814.0,0,51.0,28.0,133.0,0,0,195.0,108.0,14.0,9.0,25.0,4518.0,7.0,0,687.0,0,269.0,0,1149.0,683.0,0,2187.0,0,0,61.0,14.0,2.0,0,16.0,45.0,59.0,7.0,0,0,0,0,46.0,0,1202.0,18.0,17.0,0,7.0,0,0,98.0,562.0,1578.0,53.0,0,158.0,62.0,13.0,176.0,64.0,7.0,10440.0,0,190.0,0,80.0,11.0,0,0,1.0,1240.0,3623.0,1067.0,0,0,0,1039.0,4585.0,0,0,8.0,2116.0,5255.0,1367.0,0,6957.0,73.0,0,81.0,14.0
367535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,155.0,1665.0,0,7.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,22.0,0
367813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367814,22.0,0,0,0,0,0,0,5.0,0,6.0,1.0,0,3.0,0,0,0,0,0,0,0,98.0,0,0,1.0,9.0,0,0,5.0,0,5.0,0,0,0,0,1.0,0,0,7.0,11.0,0,0,0,0,2.0,0,0,0,0,0,46.0,0,0,3.0,0,0,0,0,0,7.0,0,6.0,51.0,0,28.0,15.0,201.0,0,0,0,1.0,0,4.0,0,1.0,0,0,0,0,83.0,45.0,9.0,0,0,0,0,100.0,0,0,0,2.0,2.0,1.0,0,5.0,0,0,11.0,0
368099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368175,0,8.0,2.0,0,2.0,0,0,0,2.0,0,1.0,0,83.0,0,2.0,1.0,10.0,0,0,18.0,0,1.0,0,0,142.0,0,0,333.0,0,65.0,0,23.0,8.0,0,26.0,0,0,306.0,15.0,0,0,1.0,1.0,10.0,0,0,0,0,0,50.0,0,0,43.0,0,0,5.0,0,0,1.0,0,5.0,7.0,0,38.0,2.0,0,91.0,3.0,0,40.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,0,4.0,110.0,0,0,6.0,21.0,57.0,0,0,68.0,4.0,0,4.0,12.0
368261,11.0,169.0,10.0,0,6.0,0,0,2.0,0,7.0,418.0,0,4391.0,0,52.0,9.0,116.0,0,0,5.0,31.0,53.0,4.0,141.0,908.0,2.0,0,0,0,11.0,0,163.0,203.0,0,7349.0,0,2.0,24.0,190.0,10.0,0,0,3.0,8.0,4.0,0,0,0,0,6.0,0,4.0,0,16.0,0,430.0,0,0,6.0,4.0,597.0,36.0,0,22.0,3.0,11.0,0,14.0,2.0,4.0,0,225.0,0,779.0,249.0,0,0,0,880.0,121.0,398.0,0,0,0,44.0,172.0,0,0,5.0,338.0,8957.0,10.0,0,4.0,9.0,0,26.0,6.0
368412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,0,9.0,0,0,0,0
368462,709.0,13.0,2.0,0,0,0,0,38.0,0,38.0,18.0,0,3.0,50.0,680.0,194.0,17.0,0,0,3.0,1130.0,22.0,0,20.0,9.0,0,0,25.0,0,3.0,0,1.0,0,0,0,0,0,3.0,13.0,5.0,0,0,5.0,14.0,39.0,3.0,0,0,0,6.0,0,2.0,1.0,1.0,0,19.0,0,0,0,2.0,11.0,7.0,0,0,4.0,2.0,3.0,1.0,0,1.0,0,507.0,0,235.0,298.0,0,0,0,1442.0,153.0,106.0,0,0,0,1.0,484.0,0,0,1.0,127.0,4.0,0,0,0,13.0,0,34.0,28.0
368486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,2.0,0,1.0,0,0,0,0,6.0,0,0,0,0,0,0,0,1.0,11.0,0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,76.0,16.0,11.0,5.0,0,12.0,20.0,39.0,0,8.0,0,0,0,1.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0
368490,1.0,14.0,2.0,0,1.0,0,0,0,18.0,0,0,0,169.0,11.0,0,6.0,0,0,0,0,85.0,1.0,0,0,3.0,0,0,4875.0,0,102.0,0,0,8.0,0,71.0,0,0,1.0,68.0,25.0,0,0,2.0,0,0,0,0,0,0,65.0,0,87.0,1.0,43.0,0,2.0,0,0,143.0,0,7.0,1.0,0,113.0,1.0,261.0,0,125.0,0,0,4.0,167.0,0,6.0,11.0,0,0,0,58.0,0,0,0,0,0,0,73.0,0,0,0,8.0,8.0,0,0,4.0,7100.0,0,299.0,7.0
368698,3.0,72.0,5.0,0,5.0,0,0,165.0,0,12.0,14.0,0,208.0,0,6.0,6.0,17.0,0,0,7.0,1.0,13.0,4.0,1.0,1159.0,2.0,0,216.0,0,10.0,0,106.0,30.0,0,76.0,0,0,893.0,13.0,42.0,12.0,33.0,2247.0,4775.0,152.0,0,0,0,0,13.0,0,79.0,2462.0,244.0,0,67.0,0,0,9.0,43.0,112.0,55.0,0,1.0,65.0,13.0,13.0,11.0,0,1199.0,0,1872.0,0,722.0,179.0,0,0,0,15.0,1.0,0,0,0,0,54.0,9883.0,0,0,2.0,1071.0,170.0,3420.0,0,1446.0,1345.0,0,41.0,8.0
368711,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
369109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0
369182,0,0,0,0,0,0,0,0,0,0,58.0,0,55.0,0,0,0,0,0,0,1.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,6.0,49.0,0,0,0,0,3.0,0,0,1.0,0,173.0,0,88.0,28.0,0,0,0,10.0,12.0,1.0,0,0,0,0,2.0,0,0,1.0,14.0,22.0,1.0,0,3.0,24.0,0,0,0
369227,567.0,484.0,76.0,0,193.0,0,0,454.0,15.0,19.0,27.0,0,546.0,158.0,334.0,4.0,81.0,0,0,12.0,1091.0,9.0,3.0,13.0,607.0,0,0,59052.0,0,2049.0,0,252.0,284.0,0,123.0,0,2.0,562.0,71.0,0,0,1.0,25.0,27.0,10.0,0,0,0,0,78.0,0,21.0,5.0,4.0,0,1.0,0,0,6.0,5.0,106.0,60.0,0,0,6.0,35.0,1.0,10.0,0,1477.0,0,6087.0,0,5807.0,1244.0,0,0,0,238.0,434.0,249.0,0,0,0,16.0,602.0,0,0,0,600.0,308.0,712.0,0,332.0,10482.0,0,30.0,28.0
369354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0
369416,1.0,0,0,0,0,0,0,0,0,0,2.0,0,3.0,0,0,0,0,0,0,0,37.0,2.0,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,1.0,0,5.0,0,0,0,0,0,2.0,0,0,0,0,3.0,0,0,0,0,0,1.0,1.0,0,0,0,1.0,12.0,6.0,0,7.0,0,0,0,0
369429,0,4.0,1.0,0,1.0,0,0,0,4.0,2.0,3.0,0,125.0,0,15.0,1.0,5.0,0,0,2.0,91.0,2.0,0,1.0,21.0,0,0,0,0,2.0,0,0,0,0,1.0,0,0,7.0,1341.0,95.0,3.0,10.0,581.0,362.0,91.0,0,0,0,0,43.0,0,2.0,844.0,238.0,0,2.0,0,0,3.0,3.0,34.0,622.0,0,0,4.0,2.0,15.0,1727.0,0,20.0,0,24.0,0,5.0,3.0,0,0,0,433.0,211.0,344.0,0,0,0,16.0,69.0,0,0,0,73.0,4.0,7.0,0,96.0,2.0,0,19.0,17.0
369486,8.0,17.0,8.0,0,1.0,0,0,2.0,0,22.0,7.0,0,1884.0,0,7.0,3.0,3.0,0,0,1460.0,0,10.0,459.0,0,193.0,0,0,0,0,1.0,0,2.0,16.0,0,2.0,0,0,17.0,975.0,0,0,4.0,23.0,7.0,0,0,0,0,0,0,0,1.0,6.0,4.0,0,1.0,0,0,196.0,6.0,91.0,23.0,0,3108.0,110.0,3802.0,0,1016.0,0,288.0,0,2504.0,0,3883.0,433.0,0,0,0,2290.0,687.0,222.0,0,0,0,5.0,6.0,0,0,0,363.0,15.0,5.0,0,1.0,12006.0,0,8758.0,0
369526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,2.0,0
369555,1.0,3.0,1.0,0,0,0,0,469.0,1.0,22.0,1.0,0,12.0,0,3.0,0,1.0,0,0,3.0,1.0,5.0,0,0,1.0,0,0,240.0,0,3.0,0,3.0,1.0,0,0,0,0,2.0,1075.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,2.0,0,0,0,0,1.0,1.0,3.0,6.0,0,0,0,1.0,309.0,2.0,0,2.0,0,65.0,0,4.0,1.0,0,0,0,5388.0,378.0,42.0,0,0,0,2.0,0,0,0,6.0,15.0,8.0,0,0,265.0,1.0,0,6.0,0
369668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369763,0,1.0,0,0,0,0,0,5.0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,28.0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,1.0,0,0,0,0,0,0,0
369797,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,46.0,0,0,2.0,0,0,0,4.0,12.0,79.0,0,0,0,0,1.0,0,1.0,0,0,0,1.0,0,0,0,0,0,2.0,0,0,0,1.0,11.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,190.0,0,0,0,0,0,92.0,295.0,0,0,0,717.0,7.0,0,0,1.0,7.0,0,1.0,0
369822,0,3.0,0,0,0,0,0,23.0,3.0,0,0,0,28.0,0,0,6.0,0,0,0,1.0,1.0,0,0,0,0,0,0,20.0,0,0,0,153.0,140.0,2.0,302.0,0,0,2.0,32.0,0,0,0,0,0,0,0,0,0,0,19.0,0,2.0,0,0,0,0,0,0,0,0,3.0,2.0,0,0,1.0,1.0,2.0,0,0,24.0,1.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,0,0,1.0,8.0,7.0,123.0,0,28.0,0,0,0,0
369827,0,1.0,0,0,0,0,0,80.0,1.0,45.0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,0,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,1.0,0,0,0,0,1.0,25.0,0,0,0,0,0,0,0,0,1.0,0,0,0
370046,0,2.0,0,0,0,0,0,51.0,0,81.0,0,0,33.0,0,0,2.0,0,0,0,0,1.0,0,0,0,0,0,0,36.0,0,0,0,0,0,0,0,0,1.0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,8.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,0,6.0,0,0,1.0,2.0
370075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,16.0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0,0,0,0,0,10.0,0,0,0,13.0,0,0,0,0,0,0,0,0
370086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
