	sample	lambda
716	('EP919343', 5, 'EP919343_K50_BS1D.otu_table.biom')	0.0
717	('EP919343', 8, 'EP919343_K80_BS1D.otu_table.biom')	0.0
718	('EP925066', 14, 'EP925066_K140_BS1D.otu_table.biom')	1.0
719	('EP925694', 5, 'EP925694_K50_BS1D.otu_table.biom')	1.0
720	('EP925694', 7, 'EP925694_K70_BS1D.otu_table.biom')	0.0
721	('EP926005', 7, 'EP926005_K70_BS1D.otu_table.biom')	0.0
722	('EP926005', 9, 'EP926005_K90_BS1D.otu_table.biom')	1.0
723	('EP929440', 3, 'EP929440_K30_BS1D.otu_table.biom')	1.0
724	('EP929440', 6, 'EP929440_K60_BS1D.otu_table.biom')	1.0
725	('EP933492', 3, 'EP933492_K30_BS1D.otu_table.biom')	0.89
726	('EP933492', 6, 'EP933492_K60_BS1D.otu_table.biom')	1.0
727	('EP934299', 12, 'EP934299_K120_BS1D.otu_table.biom')	1.0
728	('EP934299', 9, 'EP934299_K90_BS1D.otu_table.biom')	1.0
729	('EP936464', 7, 'EP936464_K70_BS1D.otu_table.biom')	0.0
730	('EP936464', 8, 'EP936464_K80_BS1D.otu_table.biom')	1.0
731	('EP941670', 8, 'EP941670_K80_BS1D.otu_table.biom')	1.0
732	('EP944038', 3, 'EP944038_K30_BS1D.otu_table.biom')	1.0
733	('EP944038', 6, 'EP944038_K60_BS1D.otu_table.biom')	0.0
734	('EP954767', 11, 'EP954767_K110_BS1D.otu_table.biom')	1.0
735	('EP954767', 8, 'EP954767_K80_BS1D.otu_table.biom')	1.0
736	('EP958168', 5, 'EP958168_K50_BS1D.otu_table.biom')	0.0
737	('EP958168', 8, 'EP958168_K80_BS1D.otu_table.biom')	0.0
738	('EP959101', 13, 'EP959101_K130_BS1D.otu_table.biom')	1.0
739	('EP959101', 14, 'EP959101_K140_BS1D.otu_table.biom')	1.0
740	('EP966032', 7, 'EP966032_K70_BS1D.otu_table.biom')	1.0
741	('EP970774', 12, 'EP970774_K120_BS1D.otu_table.biom')	1.0
742	('EP970774', 7, 'EP970774_K70_BS1D.otu_table.biom')	1.0
743	('EP972460', 7, 'EP972460_K70_BS1D.otu_table.biom')	0.0
744	('EP972460', 8, 'EP972460_K80_BS1D.otu_table.biom')	0.0
745	('EP974070', 10, 'EP974070_K100_BS1D.otu_table.biom')	1.0
746	('EP974070', 13, 'EP974070_K130_BS1D.otu_table.biom')	0.0
747	('EP977267', 13, 'EP977267_K130_BS1D.otu_table.biom')	1.0
748	('EP977267', 9, 'EP977267_K90_BS1D.otu_table.biom')	1.0
749	('EP978121', 2, 'EP978121_K20_BS1D.otu_table.biom')	0.0
750	('EP980061', 10, 'EP980061_K100_BS1D.otu_table.biom')	0.0
751	('EP980061', 5, 'EP980061_K50_BS1D.otu_table.biom')	0.0
752	('EP982160', 11, 'EP982160_K110_BS1D.otu_table.biom')	1.0
753	('EP982160', 6, 'EP982160_K60_BS1D.otu_table.biom')	1.0
754	('EP982951', 10, 'EP982951_K100_BS1D.otu_table.biom')	0.0
755	('EP982951', 9, 'EP982951_K90_BS1D.otu_table.biom')	0.0
756	('EP983084', 10, 'EP983084_K100_BS1D.otu_table.biom')	0.0
757	('EP983084', 13, 'EP983084_K130_BS1D.otu_table.biom')	1.0
758	('EP983489', 9, 'EP983489_K90_BS1D.otu_table.biom')	0.0
759	('EP988019', 10, 'EP988019_K100_BS1D.otu_table.biom')	0.0
760	('EP988019', 11, 'EP988019_K110_BS1D.otu_table.biom')	0.0
761	('EP992349', 4, 'EP992349_K40_BS1D.otu_table.biom')	1.0
762	('EP992349', 8, 'EP992349_K80_BS1D.otu_table.biom')	1.0
763	('EP994584', 7, 'EP994584_K70_BSTD.otu_table.biom')	1.0
764	('EP994895', 11, 'EP994895_K110_BS1D.otu_table.biom')	0.0
765	('EP994895', 8, 'EP994895_K80_BS1D.otu_table.biom')	1.0
766	('EP996091', 10, 'EP996091_K100_BS1D.otu_table.biom')	1.0
767	('EP996091', 13, 'EP996091_K130_BS1D.otu_table.biom')	0.0
768	('EP996091', 14, 'EP996091_K140_BS1D.otu_table.biom')	1.0
769	('EP997385', 11, 'EP997385_K110_BS1D.otu_table.biom')	0.0
770	('EP997385', 15, 'EP997385_K150_BS1D.otu_table.biom')	1.0
