	sample	lambda
358	('EP205465', 5, 'EP205465_K50_MV1D.otu_table.biom')	0.0
359	('EP206375', 1, 'EP206375_K10_MV1D.otu_table.biom')	0.0
360	('EP206375', 3, 'EP206375_K30_MV1D.otu_table.biom')	1.0
361	('EP206375', 4, 'EP206375_K40_MV1D.otu_table.biom')	1.0
362	('EP207166', 1, 'EP207166_K10_MV1D.otu_table.biom')	0.0
363	('EP207166', 2, 'EP207166_K20_MV1D.otu_table.biom')	0.0
364	('EP207166', 3, 'EP207166_K30_MV1D.otu_table.biom')	0.0
365	('EP207828', 1, 'EP207828_K10_MV1D.otu_table.biom')	0.0
366	('EP207828', 2, 'EP207828_K20_MV1D.otu_table.biom')	0.0
367	('EP209572', 1, 'EP209572_K10_MV1D.otu_table.biom')	0.0
368	('EP209572', 2, 'EP209572_K20_MV1D.otu_table.biom')	0.0
369	('EP209572', 3, 'EP209572_K30_MV1D.otu_table.biom')	0.0
370	('EP209572', 4, 'EP209572_K40_MV1D.otu_table.biom')	0.0
371	('EP211731', 1, 'EP211731_K10_MV1D.otu_table.biom')	0.0
372	('EP211731', 2, 'EP211731_K20_MV1D.otu_table.biom')	0.0
373	('EP213757', 1, 'EP213757_K10_MV1D.otu_table.biom')	1.0
374	('EP213757', 2, 'EP213757_K20_MV1D.otu_table.biom')	0.0
375	('EP213757', 3, 'EP213757_K30_MV1D.otu_table.biom')	0.0
376	('EP213757', 4, 'EP213757_K40_MV1D.otu_table.biom')	0.0
377	('EP213757', 5, 'EP213757_K50_MV1D.otu_table.biom')	0.0
378	('EP213757', 6, 'EP213757_K60_MV1D.otu_table.biom')	0.0
379	('EP216429', 1, 'EP216429_K10_MV1D.otu_table.biom')	0.0
380	('EP216429', 2, 'EP216429_K20_MV1D.otu_table.biom')	1.0
381	('EP216429', 3, 'EP216429_K30_MV1D.otu_table.biom')	1.0
382	('EP216429', 4, 'EP216429_K40_MV1D.otu_table.biom')	0.0
383	('EP217091', 1, 'EP217091_K10_MV1D.otu_table.biom')	0.0
384	('EP217091', 5, 'EP217091_K50_MV1D.otu_table.biom')	1.0
385	('EP218239', 10, 'EP218239_K100_MV1D.otu_table.biom')	1.0
386	('EP218239', 1, 'EP218239_K10_MV1D.otu_table.biom')	0.0
387	('EP218239', 2, 'EP218239_K20_MV1D.otu_table.biom')	0.0
388	('EP218239', 4, 'EP218239_K40_MV1D.otu_table.biom')	0.0
389	('EP218253', 1, 'EP218253_K10_MV1D.otu_table.biom')	1.0
390	('EP218253', 2, 'EP218253_K20_MV1D.otu_table.biom')	0.0
391	('EP218253', 3, 'EP218253_K30_MV1D.otu_table.biom')	0.0
392	('EP218253', 4, 'EP218253_K40_MV1D.otu_table.biom')	0.0
393	('EP218253', 5, 'EP218253_K50_MV1D.otu_table.biom')	0.0
394	('EP219711', 2, 'EP219711_K20_MV1D.otu_table.biom')	1.0
395	('EP219711', 3, 'EP219711_K30_MV1D.otu_table.biom')	1.0
396	('EP219711', 4, 'EP219711_K40_MV1D.otu_table.biom')	1.0
397	('EP219711', 5, 'EP219711_K50_MV1D.otu_table.biom')	1.0
398	('EP219915', 1, 'EP219915_K10_MV1D.otu_table.biom')	1.0
399	('EP219915', 2, 'EP219915_K20_MV1D.otu_table.biom')	1.0
400	('EP219915', 3, 'EP219915_K30_MV1D.otu_table.biom')	1.0
401	('EP222037', 1, 'EP222037_K10_MV1D.otu_table.biom')	1.0
402	('EP222037', 2, 'EP222037_K20_MV1D.otu_table.biom')	0.0
403	('EP222037', 3, 'EP222037_K30_MV1D.otu_table.biom')	1.0
404	('EP222037', 4, 'EP222037_K40_MV1D.otu_table.biom')	1.0
405	('EP222037', 6, 'EP222037_K60_MV1D.otu_table.biom')	1.0
406	('EP223167', 1, 'EP223167_K10_MV1D.otu_table.biom')	0.0
407	('EP223167', 2, 'EP223167_K20_MV1D.otu_table.biom')	0.0
408	('EP223167', 3, 'EP223167_K30_MV1D.otu_table.biom')	0.0
409	('EP223167', 4, 'EP223167_K40_MV1D.otu_table.biom')	0.0
410	('EP223167', 5, 'EP223167_K50_MV1D.otu_table.biom')	0.0
411	('EP227762', 2, 'EP227762_K20_MV1D.otu_table.biom')	0.0
412	('EP227762', 8, 'EP227762_K80_MV1D.otu_table.biom')	1.0
413	('EP229454', 1, 'EP229454_K10_MV1D.otu_table.biom')	1.0
414	('EP229454', 2, 'EP229454_K20_MV1D.otu_table.biom')	0.0
415	('EP229454', 3, 'EP229454_K30_MV1D.otu_table.biom')	0.0
416	('EP229454', 4, 'EP229454_K40_MV1D.otu_table.biom')	0.0
417	('EP229454', 5, 'EP229454_K50_MV1D.otu_table.biom')	0.0
418	('EP230041', 10, 'EP230041_K100_MV1D.otu_table.biom')	0.0
419	('EP230041', 1, 'EP230041_K10_MV1D.otu_table.biom')	1.0
420	('EP230041', 3, 'EP230041_K30_MV1D.otu_table.biom')	1.0
421	('EP230041', 4, 'EP230041_K40_MV1D.otu_table.biom')	1.0
422	('EP230041', 6, 'EP230041_K60_MV1D.otu_table.biom')	0.0
423	('EP230041', 9, 'EP230041_K90_MV1D.otu_table.biom')	0.0
424	('EP230807', 1, 'EP230807_K10_MV1D.otu_table.biom')	0.0
425	('EP230807', 2, 'EP230807_K20_MV1D.otu_table.biom')	0.0
426	('EP230807', 3, 'EP230807_K30_MV1D.otu_table.biom')	0.0
427	('EP230807', 4, 'EP230807_K40_MV1D.otu_table.biom')	0.0
428	('EP233566', 1, 'EP233566_K10_MV1D.otu_table.biom')	0.0
429	('EP233566', 2, 'EP233566_K20_MV1D.otu_table.biom')	0.0
430	('EP233566', 3, 'EP233566_K30_MV1D.otu_table.biom')	0.0
431	('EP235198', 1, 'EP235198_K10_MV1D.otu_table.biom')	0.0
432	('EP235198', 3, 'EP235198_K30_MV1D.otu_table.biom')	0.0
433	('EP235198', 4, 'EP235198_K40_MV1D.otu_table.biom')	0.0
434	('EP235198', 5, 'EP235198_K50_MV1D.otu_table.biom')	0.0
435	('EP237361', 1, 'EP237361_K10_MV1D.otu_table.biom')	0.0
436	('EP237361', 2, 'EP237361_K20_MV1D.otu_table.biom')	0.0
437	('EP237361', 3, 'EP237361_K30_MV1D.otu_table.biom')	0.0
438	('EP237361', 4, 'EP237361_K40_MV1D.otu_table.biom')	0.0
439	('EP237361', 5, 'EP237361_K50_MV1D.otu_table.biom')	0.0
440	('EP238282', 10, 'EP238282_K100_MV1D.otu_table.biom')	1.0
441	('EP238282', 1, 'EP238282_K10_MV1D.otu_table.biom')	0.0
442	('EP238282', 2, 'EP238282_K20_MV1D.otu_table.biom')	0.0
443	('EP238282', 3, 'EP238282_K30_MV1D.otu_table.biom')	0.0
444	('EP238282', 4, 'EP238282_K40_MV1D.otu_table.biom')	0.0
445	('EP238905', 1, 'EP238905_K10_MV1D.otu_table.biom')	0.0
446	('EP238905', 2, 'EP238905_K20_MV1D.otu_table.biom')	0.0
447	('EP238905', 3, 'EP238905_K30_MV1D.otu_table.biom')	0.0
448	('EP238905', 4, 'EP238905_K40_MV1D.otu_table.biom')	0.0
449	('EP238905', 5, 'EP238905_K50_MV1D.otu_table.biom')	0.0
450	('EP239957', 1, 'EP239957_K10_MV1D.otu_table.biom')	0.0
451	('EP239957', 2, 'EP239957_K20_MV1D.otu_table.biom')	1.0
452	('EP240606', 1, 'EP240606_K10_MV1D.otu_table.biom')	1.0
453	('EP243415', 1, 'EP243415_K10_MV1D.otu_table.biom')	0.0
454	('EP243415', 2, 'EP243415_K20_MV1D.otu_table.biom')	0.0
455	('EP243415', 3, 'EP243415_K30_MV1D.otu_table.biom')	0.0
456	('EP243618', 1, 'EP243618_K10_MV1D.otu_table.biom')	0.0
457	('EP243618', 2, 'EP243618_K20_MV1D.otu_table.biom')	0.0
458	('EP243618', 3, 'EP243618_K30_MV1D.otu_table.biom')	0.0
459	('EP243618', 4, 'EP243618_K40_MV1D.otu_table.biom')	0.0
460	('EP243618', 5, 'EP243618_K50_MV1D.otu_table.biom')	0.0
461	('EP243618', 6, 'EP243618_K60_MV1D.otu_table.biom')	0.0
462	('EP243984', 1, 'EP243984_K10_MV1D.otu_table.biom')	0.0
463	('EP243984', 2, 'EP243984_K20_MV1D.otu_table.biom')	0.0
464	('EP243984', 3, 'EP243984_K30_MV1D.otu_table.biom')	0.0
465	('EP243984', 6, 'EP243984_K60_MV1D.otu_table.biom')	0.0
466	('EP244800', 1, 'EP244800_K10_MV1D.otu_table.biom')	0.0
467	('EP244800', 2, 'EP244800_K20_MV1D.otu_table.biom')	1.0
468	('EP244800', 3, 'EP244800_K30_MV1D.otu_table.biom')	1.0
469	('EP246574', 1, 'EP246574_K10_MV1D.otu_table.biom')	0.0
470	('EP246574', 2, 'EP246574_K20_MV1D.otu_table.biom')	0.0
471	('EP246574', 3, 'EP246574_K30_MV1D.otu_table.biom')	0.0
472	('EP246574', 4, 'EP246574_K40_MV1D.otu_table.biom')	1.0
473	('EP246574', 5, 'EP246574_K50_MV1D.otu_table.biom')	0.0
474	('EP247202', 1, 'EP247202_K10_MV1D.otu_table.biom')	1.0
475	('EP247202', 2, 'EP247202_K20_MV1D.otu_table.biom')	1.0
476	('EP247202', 3, 'EP247202_K30_MV1D.otu_table.biom')	0.0
477	('EP247202', 4, 'EP247202_K40_MV1D.otu_table.biom')	0.0
478	('EP247202', 5, 'EP247202_K50_MV1D.otu_table.biom')	1.0
479	('EP247202', 6, 'EP247202_K60_MV1D.otu_table.biom')	0.0
480	('EP247202', 7, 'EP247202_K70_MV1D.otu_table.biom')	0.0
481	('EP247445', 1, 'EP247445_K10_MV1D.otu_table.biom')	0.0
482	('EP247445', 2, 'EP247445_K20_MV1D.otu_table.biom')	0.0
483	('EP247445', 3, 'EP247445_K30_MV1D.otu_table.biom')	0.0
484	('EP247445', 4, 'EP247445_K40_MV1D.otu_table.biom')	0.0
485	('EP247445', 5, 'EP247445_K50_MV1D.otu_table.biom')	0.0
486	('EP247445', 6, 'EP247445_K60_MV1D.otu_table.biom')	0.0
487	('EP247445', 7, 'EP247445_K70_MV1D.otu_table.biom')	0.0
488	('EP247445', 9, 'EP247445_K90_MV1D.otu_table.biom')	0.0
489	('EP249375', 1, 'EP249375_K10_MV1D.otu_table.biom')	0.0
490	('EP249375', 2, 'EP249375_K20_MV1D.otu_table.biom')	0.0
491	('EP251134', 1, 'EP251134_K10_MV1D.otu_table.biom')	1.0
492	('EP251134', 2, 'EP251134_K20_MV1D.otu_table.biom')	0.0
493	('EP251134', 3, 'EP251134_K30_MV1D.otu_table.biom')	0.0
494	('EP251134', 4, 'EP251134_K40_MV1D.otu_table.biom')	0.0
495	('EP251134', 5, 'EP251134_K50_MV1D.otu_table.biom')	0.0
496	('EP251134', 6, 'EP251134_K60_MV1D.otu_table.biom')	0.0
497	('EP253266', 1, 'EP253266_K10_MV1D.otu_table.biom')	1.0
498	('EP253266', 3, 'EP253266_K30_MV1D.otu_table.biom')	1.0
499	('EP253266', 5, 'EP253266_K50_MV1D.otu_table.biom')	0.0
500	('EP255636', 1, 'EP255636_K10_MV1D.otu_table.biom')	0.0
501	('EP255636', 2, 'EP255636_K20_MV1D.otu_table.biom')	1.0
502	('EP256139', 1, 'EP256139_K10_MV1D.otu_table.biom')	1.0
503	('EP256139', 2, 'EP256139_K20_MV1D.otu_table.biom')	1.0
504	('EP256139', 8, 'EP256139_K80_MV1D.otu_table.biom')	1.0
505	('EP256568', 1, 'EP256568_K10_MV1D.otu_table.biom')	0.0
506	('EP256568', 2, 'EP256568_K20_MV1D.otu_table.biom')	0.0
507	('EP256568', 3, 'EP256568_K30_MV1D.otu_table.biom')	0.0
508	('EP257801', 1, 'EP257801_K10_MV1D.otu_table.biom')	0.0
509	('EP257801', 2, 'EP257801_K20_MV1D.otu_table.biom')	0.0
510	('EP257801', 3, 'EP257801_K30_MV1D.otu_table.biom')	1.0
511	('EP257801', 4, 'EP257801_K40_MV1D.otu_table.biom')	1.0
512	('EP261740', 1, 'EP261740_K10_MV1D.otu_table.biom')	1.0
513	('EP261740', 2, 'EP261740_K20_MV1D.otu_table.biom')	1.0
514	('EP261740', 3, 'EP261740_K30_MV1D.otu_table.biom')	0.0
515	('EP261740', 4, 'EP261740_K40_MV1D.otu_table.biom')	0.0
516	('EP261740', 5, 'EP261740_K50_MV1D.otu_table.biom')	0.0
517	('EP263846', 1, 'EP263846_K10_MV1D.otu_table.biom')	0.0
518	('EP263846', 2, 'EP263846_K20_MV1D.otu_table.biom')	0.0
519	('EP264961', 1, 'EP264961_K10_MV1D.otu_table.biom')	0.0
520	('EP264961', 2, 'EP264961_K20_MV1D.otu_table.biom')	1.0
521	('EP264961', 3, 'EP264961_K30_MV1D.otu_table.biom')	0.0
522	('EP266208', 1, 'EP266208_K10_MV1D.otu_table.biom')	0.0
523	('EP266208', 2, 'EP266208_K20_MV1D.otu_table.biom')	0.0
524	('EP266208', 3, 'EP266208_K30_MV1D.otu_table.biom')	0.0
525	('EP266239', 1, 'EP266239_K10_MV1D.otu_table.biom')	0.0
526	('EP266239', 2, 'EP266239_K20_MV1D.otu_table.biom')	0.0
527	('EP266239', 3, 'EP266239_K30_MV1D.otu_table.biom')	0.0
528	('EP267601', 1, 'EP267601_K10_MV1D.otu_table.biom')	0.0
529	('EP267601', 2, 'EP267601_K20_MV1D.otu_table.biom')	0.0
530	('EP267601', 4, 'EP267601_K40_MV1D.otu_table.biom')	0.5
531	('EP271595', 1, 'EP271595_K10_MV1D.otu_table.biom')	0.0
532	('EP271595', 2, 'EP271595_K20_MV1D.otu_table.biom')	1.0
533	('EP271595', 3, 'EP271595_K30_MV1D.otu_table.biom')	0.0
534	('EP271595', 4, 'EP271595_K40_MV1D.otu_table.biom')	0.0
535	('EP271595', 5, 'EP271595_K50_MV1D.otu_table.biom')	0.0
536	('EP271595', 6, 'EP271595_K60_MV1D.otu_table.biom')	0.0
537	('EP272531', 1, 'EP272531_K10_MV1D.otu_table.biom')	0.0
538	('EP272531', 2, 'EP272531_K20_MV1D.otu_table.biom')	1.0
539	('EP272531', 3, 'EP272531_K30_MV1D.otu_table.biom')	0.0
540	('EP273209', 1, 'EP273209_K10_MV1D.otu_table.biom')	1.0
541	('EP273209', 2, 'EP273209_K20_MV1D.otu_table.biom')	1.0
542	('EP273248', 1, 'EP273248_K10_MV1D.otu_table.biom')	0.0
543	('EP273248', 18, 'EP273248_K180_MV1D.otu_table.biom')	1.0
544	('EP273248', 2, 'EP273248_K20_MV1D.otu_table.biom')	0.0
545	('EP273248', 3, 'EP273248_K30_MV1D.otu_table.biom')	0.0
546	('EP273248', 5, 'EP273248_K50_MV1D.otu_table.biom')	0.0
547	('EP273248', 7, 'EP273248_K70_MV1D.otu_table.biom')	0.0
548	('EP273768', 1, 'EP273768_K10_MV1D.otu_table.biom')	0.0
549	('EP273768', 2, 'EP273768_K20_MV1D.otu_table.biom')	0.0
550	('EP273768', 3, 'EP273768_K30_MV1D.otu_table.biom')	0.0
551	('EP273768', 4, 'EP273768_K40_MV1D.otu_table.biom')	0.0
552	('EP275797', 1, 'EP275797_K10_MV1D.otu_table.biom')	0.0
553	('EP275797', 2, 'EP275797_K20_MV1D.otu_table.biom')	0.0
554	('EP275797', 3, 'EP275797_K30_MV1D.otu_table.biom')	0.0
555	('EP275797', 4, 'EP275797_K40_MV1D.otu_table.biom')	0.0
556	('EP277370', 1, 'EP277370_K10_MV1D.otu_table.biom')	0.0
557	('EP277370', 4, 'EP277370_K40_MV1D.otu_table.biom')	0.0
558	('EP280575', 1, 'EP280575_K10_MV1D.otu_table.biom')	1.0
559	('EP280575', 2, 'EP280575_K20_MV1D.otu_table.biom')	1.0
560	('EP280575', 3, 'EP280575_K30_MV1D.otu_table.biom')	0.0
561	('EP280575', 4, 'EP280575_K40_MV1D.otu_table.biom')	0.0
562	('EP280575', 5, 'EP280575_K50_MV1D.otu_table.biom')	0.0
563	('EP280926', 1, 'EP280926_K10_MV1D.otu_table.biom')	0.0
564	('EP280926', 2, 'EP280926_K20_MV1D.otu_table.biom')	0.0
565	('EP280926', 3, 'EP280926_K30_MV1D.otu_table.biom')	0.0
566	('EP280926', 4, 'EP280926_K40_MV1D.otu_table.biom')	0.0
567	('EP282097', 1, 'EP282097_K10_MV1D.otu_table.biom')	1.0
568	('EP282097', 2, 'EP282097_K20_MV1D.otu_table.biom')	0.0
569	('EP282097', 3, 'EP282097_K30_MV1D.otu_table.biom')	0.0
570	('EP283033', 1, 'EP283033_K10_MV1D.otu_table.biom')	1.0
571	('EP283033', 2, 'EP283033_K20_MV1D.otu_table.biom')	1.0
572	('EP283033', 8, 'EP283033_K80_MV1D.otu_table.biom')	1.0
573	('EP284529', 1, 'EP284529_K10_MV1D.otu_table.biom')	0.0
574	('EP284529', 3, 'EP284529_K30_MV1D.otu_table.biom')	0.0
575	('EP284529', 5, 'EP284529_K50_MV1D.otu_table.biom')	0.0
576	('EP285481', 1, 'EP285481_K10_MV1D.otu_table.biom')	0.0
577	('EP285481', 14, 'EP285481_K140_MV1D.otu_table.biom')	1.0
578	('EP285481', 2, 'EP285481_K20_MV1D.otu_table.biom')	0.0
579	('EP285481', 3, 'EP285481_K30_MV1D.otu_table.biom')	0.0
580	('EP285481', 4, 'EP285481_K40_MV1D.otu_table.biom')	0.0
581	('EP285667', 1, 'EP285667_K10_MV1D.otu_table.biom')	0.0
582	('EP285667', 2, 'EP285667_K20_MV1D.otu_table.biom')	0.0
583	('EP285667', 3, 'EP285667_K30_MV1D.otu_table.biom')	0.0
584	('EP285667', 4, 'EP285667_K40_MV1D.otu_table.biom')	0.0
585	('EP285667', 6, 'EP285667_K60_MV1D.otu_table.biom')	0.0
586	('EP285935', 1, 'EP285935_K10_MV1D.otu_table.biom')	0.0
587	('EP285935', 2, 'EP285935_K20_MV1D.otu_table.biom')	0.0
588	('EP285935', 3, 'EP285935_K30_MV1D.otu_table.biom')	0.0
589	('EP285935', 4, 'EP285935_K40_MV1D.otu_table.biom')	0.0
590	('EP285935', 5, 'EP285935_K50_MV1D.otu_table.biom')	0.0
591	('EP286550', 1, 'EP286550_K10_MV1D.otu_table.biom')	0.0
592	('EP286550', 2, 'EP286550_K20_MV1D.otu_table.biom')	0.0
593	('EP286550', 4, 'EP286550_K40_MV1D.otu_table.biom')	0.0
594	('EP286550', 8, 'EP286550_K80_MV1D.otu_table.biom')	1.0
595	('EP286550', 9, 'EP286550_K90_MV1D.otu_table.biom')	1.0
596	('EP286906', 1, 'EP286906_K10_MV1D.otu_table.biom')	0.0
597	('EP286906', 2, 'EP286906_K20_MV1D.otu_table.biom')	0.0
598	('EP287690', 1, 'EP287690_K10_MV1D.otu_table.biom')	0.0
599	('EP287690', 2, 'EP287690_K20_MV1D.otu_table.biom')	0.0
600	('EP287690', 3, 'EP287690_K30_MV1D.otu_table.biom')	1.0
601	('EP287690', 4, 'EP287690_K40_MV1D.otu_table.biom')	0.0
602	('EP287690', 5, 'EP287690_K50_MV1D.otu_table.biom')	0.0
603	('EP288001', 1, 'EP288001_K10_MV1D.otu_table.biom')	0.0
604	('EP288001', 2, 'EP288001_K20_MV1D.otu_table.biom')	0.0
605	('EP288825', 1, 'EP288825_K10_MV1D.otu_table.biom')	0.0
606	('EP288825', 2, 'EP288825_K20_MV1D.otu_table.biom')	0.0
607	('EP288825', 3, 'EP288825_K30_MV1D.otu_table.biom')	0.0
608	('EP288825', 4, 'EP288825_K40_MV1D.otu_table.biom')	0.0
609	('EP288825', 5, 'EP288825_K50_MV1D.otu_table.biom')	1.0
610	('EP288825', 7, 'EP288825_K70_MV1D.otu_table.biom')	1.0
611	('EP290639', 1, 'EP290639_K10_MV1D.otu_table.biom')	1.0
612	('EP290639', 2, 'EP290639_K20_MV1D.otu_table.biom')	1.0
613	('EP291560', 1, 'EP291560_K10_MV1D.otu_table.biom')	0.0
614	('EP291560', 2, 'EP291560_K20_MV1D.otu_table.biom')	1.0
615	('EP291560', 3, 'EP291560_K30_MV1D.otu_table.biom')	1.0
616	('EP291560', 4, 'EP291560_K40_MV1D.otu_table.biom')	0.0
617	('EP291588', 1, 'EP291588_K10_MV1D.otu_table.biom')	0.0
618	('EP291588', 2, 'EP291588_K20_MV1D.otu_table.biom')	1.0
619	('EP291588', 3, 'EP291588_K30_MV1D.otu_table.biom')	0.0
620	('EP291588', 5, 'EP291588_K50_MV1D.otu_table.biom')	0.0
621	('EP291588', 6, 'EP291588_K60_MV1D.otu_table.biom')	0.0
622	('EP291588', 7, 'EP291588_K70_MV1D.otu_table.biom')	0.0
623	('EP291588', 8, 'EP291588_K80_MV1D.otu_table.biom')	0.0
624	('EP291636', 1, 'EP291636_K10_MV1D.otu_table.biom')	0.0
625	('EP291636', 2, 'EP291636_K20_MV1D.otu_table.biom')	0.0
626	('EP291636', 4, 'EP291636_K40_MV1D.otu_table.biom')	0.0
627	('EP291636', 6, 'EP291636_K60_MV1D.otu_table.biom')	1.0
628	('EP292127', 1, 'EP292127_K10_MV1D.otu_table.biom')	0.0
629	('EP292135', 1, 'EP292135_K10_MV1D.otu_table.biom')	0.0
630	('EP292135', 2, 'EP292135_K20_MV1D.otu_table.biom')	1.0
631	('EP292135', 3, 'EP292135_K30_MV1D.otu_table.biom')	0.0
632	('EP293533', 1, 'EP293533_K10_MV1D.otu_table.biom')	0.0
633	('EP294770', 1, 'EP294770_K10_MV1D.otu_table.biom')	0.0
634	('EP295439', 1, 'EP295439_K10_MV1D.otu_table.biom')	0.0
635	('EP295439', 4, 'EP295439_K40_MV1D.otu_table.biom')	0.0
636	('EP295439', 7, 'EP295439_K70_MV1D.otu_table.biom')	1.0
637	('EP295439', 9, 'EP295439_K90_MV1D.otu_table.biom')	0.0
638	('EP296970', 1, 'EP296970_K10_MV1D.otu_table.biom')	1.0
639	('EP296970', 2, 'EP296970_K20_MV1D.otu_table.biom')	1.0
640	('EP296970', 3, 'EP296970_K30_MV1D.otu_table.biom')	1.0
641	('EP296970', 4, 'EP296970_K40_MV1D.otu_table.biom')	1.0
642	('EP300768', 1, 'EP300768_K10_MV1D.otu_table.biom')	0.0
643	('EP300768', 11, 'EP300768_K110_MV1D.otu_table.biom')	0.0
644	('EP300768', 2, 'EP300768_K20_MV1D.otu_table.biom')	0.0
645	('EP300768', 3, 'EP300768_K30_MV1D.otu_table.biom')	0.0
646	('EP300768', 5, 'EP300768_K50_MV1D.otu_table.biom')	1.0
647	('EP300768', 8, 'EP300768_K80_MV1D.otu_table.biom')	0.0
648	('EP300768', 9, 'EP300768_K90_MV1D.otu_table.biom')	1.0
649	('EP304007', 1, 'EP304007_K10_MV1D.otu_table.biom')	0.0
650	('EP304007', 2, 'EP304007_K20_MV1D.otu_table.biom')	0.0
651	('EP304007', 3, 'EP304007_K30_MV1D.otu_table.biom')	0.0
652	('EP304007', 4, 'EP304007_K40_MV1D.otu_table.biom')	0.0
653	('EP304007', 5, 'EP304007_K50_MV1D.otu_table.biom')	0.0
654	('EP307640', 1, 'EP307640_K10_MV1D.otu_table.biom')	0.0
655	('EP307640', 2, 'EP307640_K20_MV1D.otu_table.biom')	0.0
656	('EP307640', 3, 'EP307640_K30_MV1D.otu_table.biom')	0.0
657	('EP307640', 4, 'EP307640_K40_MV1D.otu_table.biom')	1.0
658	('EP310863', 1, 'EP310863_K10_MV1D.otu_table.biom')	0.0
659	('EP310863', 2, 'EP310863_K20_MV1D.otu_table.biom')	0.0
660	('EP310863', 3, 'EP310863_K30_MV1D.otu_table.biom')	0.0
661	('EP311478', 1, 'EP311478_K10_MV1D.otu_table.biom')	0.0
662	('EP311478', 2, 'EP311478_K20_MV1D.otu_table.biom')	0.0
663	('EP311478', 3, 'EP311478_K30_MV1D.otu_table.biom')	0.0
664	('EP311478', 4, 'EP311478_K40_MV1D.otu_table.biom')	0.0
665	('EP311478', 5, 'EP311478_K50_MV1D.otu_table.biom')	0.0
666	('EP311478', 6, 'EP311478_K60_MV1D.otu_table.biom')	0.0
667	('EP311701', 1, 'EP311701_K10_MV1D.otu_table.biom')	1.0
668	('EP311701', 2, 'EP311701_K20_MV1D.otu_table.biom')	1.0
669	('EP311701', 3, 'EP311701_K30_MV1D.otu_table.biom')	1.0
670	('EP311701', 4, 'EP311701_K40_MV1D.otu_table.biom')	1.0
671	('EP311701', 5, 'EP311701_K50_MV1D.otu_table.biom')	1.0
672	('EP311701', 7, 'EP311701_K70_MV1D.otu_table.biom')	1.0
673	('EP312022', 1, 'EP312022_K10_MV1D.otu_table.biom')	0.0
674	('EP312022', 2, 'EP312022_K20_MV1D.otu_table.biom')	1.0
675	('EP312022', 3, 'EP312022_K30_MV1D.otu_table.biom')	0.0
676	('EP312022', 6, 'EP312022_K60_MV1D.otu_table.biom')	0.0
677	('EP312275', 1, 'EP312275_K10_MV1D.otu_table.biom')	1.0
678	('EP312275', 3, 'EP312275_K30_MV1D.otu_table.biom')	1.0
679	('EP312275', 4, 'EP312275_K40_MV1D.otu_table.biom')	1.0
680	('EP312275', 5, 'EP312275_K50_MV1D.otu_table.biom')	1.0
681	('EP312275', 6, 'EP312275_K60_MV1D.otu_table.biom')	1.0
682	('EP313109', 1, 'EP313109_K10_MV1D.otu_table.biom')	1.0
683	('EP313109', 2, 'EP313109_K20_MV1D.otu_table.biom')	1.0
684	('EP313109', 3, 'EP313109_K30_MV1D.otu_table.biom')	1.0
685	('EP313109', 4, 'EP313109_K40_MV1D.otu_table.biom')	1.0
686	('EP313641', 1, 'EP313641_K10_MV1D.otu_table.biom')	1.0
687	('EP313641', 2, 'EP313641_K20_MV1D.otu_table.biom')	1.0
688	('EP313641', 3, 'EP313641_K30_MV1D.otu_table.biom')	1.0
689	('EP313641', 4, 'EP313641_K40_MV1D.otu_table.biom')	1.0
690	('EP314756', 1, 'EP314756_K10_MV1D.otu_table.biom')	1.0
691	('EP314756', 12, 'EP314756_K120_MV1D.otu_table.biom')	0.0
692	('EP314756', 2, 'EP314756_K20_MV1D.otu_table.biom')	0.0
693	('EP314756', 3, 'EP314756_K30_MV1D.otu_table.biom')	0.0
694	('EP314756', 4, 'EP314756_K40_MV1D.otu_table.biom')	0.0
695	('EP314756', 5, 'EP314756_K50_MV1D.otu_table.biom')	0.0
696	('EP315426', 3, 'EP315426_K30_MV1D.otu_table.biom')	0.0
697	('EP315426', 4, 'EP315426_K40_MV1D.otu_table.biom')	0.0
698	('EP315426', 5, 'EP315426_K50_MV1D.otu_table.biom')	0.0
699	('EP316551', 10, 'EP316551_K100_MV1D.otu_table.biom')	1.0
700	('EP316551', 1, 'EP316551_K10_MV1D.otu_table.biom')	1.0
701	('EP316551', 2, 'EP316551_K20_MV1D.otu_table.biom')	0.0
702	('EP316551', 3, 'EP316551_K30_MV1D.otu_table.biom')	1.0
703	('EP318569', 1, 'EP318569_K10_MV1D.otu_table.biom')	0.0
704	('EP318569', 2, 'EP318569_K20_MV1D.otu_table.biom')	0.0
705	('EP318569', 3, 'EP318569_K30_MV1D.otu_table.biom')	0.0
706	('EP318569', 4, 'EP318569_K40_MV1D.otu_table.biom')	1.0
707	('EP318569', 6, 'EP318569_K60_MV1D.otu_table.biom')	1.0
708	('EP319072', 1, 'EP319072_K10_MV1D.otu_table.biom')	0.0
709	('EP319072', 6, 'EP319072_K60_MV1D.otu_table.biom')	1.0
710	('EP319164', 1, 'EP319164_K10_MV1D.otu_table.biom')	0.0
711	('EP323428', 10, 'EP323428_K100_MV1D.otu_table.biom')	1.0
712	('EP323428', 1, 'EP323428_K10_MV1D.otu_table.biom')	1.0
713	('EP323428', 2, 'EP323428_K20_MV1D.otu_table.biom')	1.0
714	('EP323428', 3, 'EP323428_K30_MV1D.otu_table.biom')	0.0
715	('EP323428', 4, 'EP323428_K40_MV1D.otu_table.biom')	1.0
