	sample	lambda
715	('EP261740', 7, 'EP261740_K70_BCKD.otu_table.biom')	0.0
716	('EP264961', 2, 'EP264961_K20_MCKD.otu_table.biom')	0.0
717	('EP264961', 3, 'EP264961_K30_MCKD.otu_table.biom')	0.0
718	('EP264961', 5, 'EP264961_K50_MCKD.otu_table.biom')	0.0
719	('EP264961', 6, 'EP264961_K60_BC1D.otu_table.biom')	0.0
720	('EP266208', 2, 'EP266208_K20_MCKD.otu_table.biom')	0.0
721	('EP266208', 3, 'EP266208_K30_MCKD.otu_table.biom')	0.0
722	('EP266239', 3, 'EP266239_K30_MCKD.otu_table.biom')	0.5
723	('EP266239', 4, 'EP266239_K40_BCKD.otu_table.biom')	0.0
724	('EP266239', 8, 'EP266239_K80_MCKD.otu_table.biom')	0.0
725	('EP266239', 9, 'EP266239_K90_BCKD.otu_table.biom')	0.0
726	('EP267601', 2, 'EP267601_K20_MCKD.otu_table.biom')	0.0
727	('EP267601', 3, 'EP267601_K30_MCKD.otu_table.biom')	0.0
728	('EP271595', 1, 'EP271595_K10_MCKD.otu_table.biom')	0.0
729	('EP271595', 2, 'EP271595_K20_MCKD.otu_table.biom')	0.89
730	('EP271595', 3, 'EP271595_K30_MCKD.otu_table.biom')	0.0
731	('EP271595', 4, 'EP271595_K40_MCKD.otu_table.biom')	0.0
732	('EP272531', 1, 'EP272531_K10_MCKD.otu_table.biom')	0.0
733	('EP272531', 2, 'EP272531_K20_MCKD.otu_table.biom')	0.0
734	('EP272531', 3, 'EP272531_K30_MCKD.otu_table.biom')	0.0
735	('EP272531', 6, 'EP272531_K60_BCKD.otu_table.biom')	0.0
736	('EP272531', 9, 'EP272531_K90_MCKD.otu_table.biom')	0.0
737	('EP273209', 5, 'EP273209_K50_BCKD.otu_table.biom')	0.0
738	('EP273248', 1, 'EP273248_K10_MCKD.otu_table.biom')	0.0
739	('EP273248', 12, 'EP273248_K120_BCKD.otu_table.biom')	0.07
740	('EP273248', 13, 'EP273248_K130_BCKD.otu_table.biom')	0.0
741	('EP273248', 15, 'EP273248_K150_BCKD.otu_table.biom')	0.0
742	('EP273248', 16, 'EP273248_K160_BCKD.otu_table.biom')	0.0
743	('EP273248', 2, 'EP273248_K20_MCKD.otu_table.biom')	0.0
744	('EP273248', 3, 'EP273248_K30_MCKD.otu_table.biom')	0.0
745	('EP273248', 4, 'EP273248_K40_MCKD.otu_table.biom')	0.0
746	('EP273248', 5, 'EP273248_K50_MCKD.otu_table.biom')	0.0
747	('EP273248', 6, 'EP273248_K60_MCKD.otu_table.biom')	0.0
748	('EP273248', 7, 'EP273248_K70_MCKD.otu_table.biom')	0.0
749	('EP273768', 2, 'EP273768_K20_MCKD.otu_table.biom')	1.0
750	('EP273768', 3, 'EP273768_K30_MCKD.otu_table.biom')	0.96
751	('EP273768', 6, 'EP273768_K60_BC1D.otu_table.biom')	0.0
752	('EP273768', 7, 'EP273768_K70_MCKD.otu_table.biom')	0.0
753	('EP275797', 2, 'EP275797_K20_MCKD.otu_table.biom')	0.0
754	('EP275797', 3, 'EP275797_K30_MCKD.otu_table.biom')	0.0
755	('EP275797', 4, 'EP275797_K40_MCKD.otu_table.biom')	0.0
756	('EP275797', 5, 'EP275797_K50_BCKD.otu_table.biom')	0.0
757	('EP275797', 8, 'EP275797_K80_MCKD.otu_table.biom')	0.0
758	('EP275797', 9, 'EP275797_K90_BCKD.otu_table.biom')	0.0
759	('EP277370', 3, 'EP277370_K30_MCKD.otu_table.biom')	1.0
760	('EP277370', 5, 'EP277370_K50_BC1D.otu_table.biom')	0.97
761	('EP280575', 1, 'EP280575_K10_MCKD.otu_table.biom')	0.0
762	('EP280575', 2, 'EP280575_K20_MCKD.otu_table.biom')	0.0
763	('EP280575', 3, 'EP280575_K30_MCKD.otu_table.biom')	0.0
764	('EP280575', 4, 'EP280575_K40_MCKD.otu_table.biom')	0.0
765	('EP280575', 5, 'EP280575_K50_MCKD.otu_table.biom')	0.25
766	('EP280575', 7, 'EP280575_K70_BCKD.otu_table.biom')	0.0
767	('EP280575', 9, 'EP280575_K90_BCKD.otu_table.biom')	0.0
768	('EP280926', 2, 'EP280926_K20_MCKD.otu_table.biom')	0.0
769	('EP280926', 3, 'EP280926_K30_MCKD.otu_table.biom')	0.97
770	('EP280926', 4, 'EP280926_K40_MCKD.otu_table.biom')	0.0
771	('EP280926', 5, 'EP280926_K50_BC1D.otu_table.biom')	0.97
772	('EP282097', 3, 'EP282097_K30_MCKD.otu_table.biom')	0.0
773	('EP282097', 5, 'EP282097_K50_MCKD.otu_table.biom')	0.0
774	('EP282097', 6, 'EP282097_K60_BCKD.otu_table.biom')	0.0
775	('EP282097', 8, 'EP282097_K80_BCKD.otu_table.biom')	0.0
776	('EP282097', 9, 'EP282097_K90_MCKD.otu_table.biom')	0.0
777	('EP283033', 2, 'EP283033_K20_MCKD.otu_table.biom')	0.0
778	('EP283033', 3, 'EP283033_K30_BCKD.otu_table.biom')	0.0
779	('EP283033', 6, 'EP283033_K60_BCKD.otu_table.biom')	0.0
780	('EP283033', 7, 'EP283033_K70_MCKD.otu_table.biom')	0.0
781	('EP283033', 8, 'EP283033_K80_MCKD.otu_table.biom')	0.0
782	('EP284529', 11, 'EP284529_K110_MCKD.otu_table.biom')	0.0
783	('EP284529', 12, 'EP284529_K120_BCKD.otu_table.biom')	0.0
784	('EP284529', 3, 'EP284529_K30_MCKD.otu_table.biom')	0.0
785	('EP284529', 5, 'EP284529_K50_MCKD.otu_table.biom')	0.0
786	('EP284529', 9, 'EP284529_K90_BCKD.otu_table.biom')	0.0
787	('EP285481', 11, 'EP285481_K110_BCKD.otu_table.biom')	0.0
788	('EP285481', 13, 'EP285481_K130_MCKD.otu_table.biom')	0.0
789	('EP285481', 14, 'EP285481_K140_MCKD.otu_table.biom')	0.0
790	('EP285481', 2, 'EP285481_K20_MCKD.otu_table.biom')	0.0
791	('EP285481', 3, 'EP285481_K30_MCKD.otu_table.biom')	0.88
792	('EP285481', 4, 'EP285481_K40_MCKD.otu_table.biom')	1.0
793	('EP285481', 5, 'EP285481_K50_BCKD.otu_table.biom')	1.0
794	('EP285481', 7, 'EP285481_K70_BCKD.otu_table.biom')	0.81
795	('EP285481', 9, 'EP285481_K90_BCKD.otu_table.biom')	0.0
796	('EP285667', 11, 'EP285667_K110_MCKD.otu_table.biom')	0.0
797	('EP285667', 12, 'EP285667_K120_BCKD.otu_table.biom')	0.0
798	('EP285667', 2, 'EP285667_K20_MCKD.otu_table.biom')	0.0
799	('EP285667', 3, 'EP285667_K30_MCKD.otu_table.biom')	0.0
800	('EP285667', 4, 'EP285667_K40_MCKD.otu_table.biom')	0.0
801	('EP285667', 6, 'EP285667_K60_MCKD.otu_table.biom')	0.0
802	('EP285667', 8, 'EP285667_K80_BCKD.otu_table.biom')	0.51
803	('EP285935', 2, 'EP285935_K20_MCKD.otu_table.biom')	0.0
804	('EP285935', 3, 'EP285935_K30_MCKD.otu_table.biom')	0.0
805	('EP285935', 4, 'EP285935_K40_MCKD.otu_table.biom')	0.0
806	('EP285935', 5, 'EP285935_K50_MCKD.otu_table.biom')	0.0
807	('EP285935', 6, 'EP285935_K60_BCKD.otu_table.biom')	0.0
808	('EP285935', 8, 'EP285935_K80_BCKD.otu_table.biom')	0.0
809	('EP285935', 9, 'EP285935_K90_MCKD.otu_table.biom')	0.0
810	('EP286550', 2, 'EP286550_K20_MCKD.otu_table.biom')	0.0
811	('EP286550', 3, 'EP286550_K30_MCKD.otu_table.biom')	0.0
812	('EP286550', 4, 'EP286550_K40_MCKD.otu_table.biom')	0.0
813	('EP286550', 5, 'EP286550_K50_BCKD.otu_table.biom')	0.0
814	('EP286550', 7, 'EP286550_K70_MCKD.otu_table.biom')	0.0
815	('EP286550', 8, 'EP286550_K80_MCKD.otu_table.biom')	0.0
816	('EP286550', 9, 'EP286550_K90_MCKD.otu_table.biom')	0.0
817	('EP286906', 2, 'EP286906_K20_MCKD.otu_table.biom')	0.0
818	('EP287690', 1, 'EP287690_K10_MCKD.otu_table.biom')	0.0
819	('EP287690', 11, 'EP287690_K110_BCKD.otu_table.biom')	0.51
820	('EP287690', 2, 'EP287690_K20_MCKD.otu_table.biom')	0.51
821	('EP287690', 3, 'EP287690_K30_MCKD.otu_table.biom')	0.0
822	('EP287690', 4, 'EP287690_K40_MCKD.otu_table.biom')	0.0
823	('EP287690', 5, 'EP287690_K50_MCKD.otu_table.biom')	0.0
824	('EP287690', 6, 'EP287690_K60_BCKD.otu_table.biom')	0.0
825	('EP288001', 3, 'EP288001_K30_BCKD.otu_table.biom')	0.0
826	('EP288001', 7, 'EP288001_K70_BCKD.otu_table.biom')	0.51
827	('EP288825', 11, 'EP288825_K110_BCKD.otu_table.biom')	0.0
828	('EP288825', 2, 'EP288825_K20_MCKD.otu_table.biom')	0.0
829	('EP288825', 3, 'EP288825_K30_MCKD.otu_table.biom')	0.0
830	('EP288825', 4, 'EP288825_K40_MCKD.otu_table.biom')	0.0
831	('EP288825', 5, 'EP288825_K50_MCKD.otu_table.biom')	0.0
832	('EP288825', 7, 'EP288825_K70_MCKD.otu_table.biom')	0.0
833	('EP288825', 8, 'EP288825_K80_BCKD.otu_table.biom')	0.0
834	('EP290639', 2, 'EP290639_K20_MCKD.otu_table.biom')	0.0
835	('EP291560', 1, 'EP291560_K10_MCKD.otu_table.biom')	0.0
836	('EP291560', 2, 'EP291560_K20_MCKD.otu_table.biom')	0.0
837	('EP291560', 3, 'EP291560_K30_MCKD.otu_table.biom')	0.0
838	('EP291560', 4, 'EP291560_K40_MCKD.otu_table.biom')	0.0
839	('EP291560', 5, 'EP291560_K50_BCKD.otu_table.biom')	0.0
840	('EP291560', 9, 'EP291560_K90_BCKD.otu_table.biom')	0.0
841	('EP291588', 13, 'EP291588_K130_BCKD.otu_table.biom')	0.0
842	('EP291588', 14, 'EP291588_K140_MCKD.otu_table.biom')	0.0
843	('EP291588', 2, 'EP291588_K20_MCKD.otu_table.biom')	1.0
844	('EP291588', 3, 'EP291588_K30_MCKD.otu_table.biom')	0.89
845	('EP291588', 5, 'EP291588_K50_MCKD.otu_table.biom')	0.85
846	('EP291588', 6, 'EP291588_K60_MCKD.otu_table.biom')	0.0
847	('EP291588', 7, 'EP291588_K70_MCKD.otu_table.biom')	0.0
848	('EP291636', 1, 'EP291636_K10_MCKD.otu_table.biom')	0.0
849	('EP291636', 11, 'EP291636_K110_MCKD.otu_table.biom')	0.0
850	('EP291636', 2, 'EP291636_K20_MCKD.otu_table.biom')	0.0
851	('EP291636', 4, 'EP291636_K40_MCKD.otu_table.biom')	0.0
852	('EP291636', 6, 'EP291636_K60_MCKD.otu_table.biom')	0.0
853	('EP291636', 9, 'EP291636_K90_BCKD.otu_table.biom')	0.48
854	('EP292127', 3, 'EP292127_K30_BCKD.otu_table.biom')	0.0
855	('EP292127', 5, 'EP292127_K50_MCKD.otu_table.biom')	0.0
856	('EP292135', 2, 'EP292135_K20_MCKD.otu_table.biom')	0.0
857	('EP292135', 3, 'EP292135_K30_MCKD.otu_table.biom')	0.0
858	('EP292135', 5, 'EP292135_K50_BCKD.otu_table.biom')	0.0
859	('EP292135', 8, 'EP292135_K80_MCKD.otu_table.biom')	0.0
860	('EP295439', 12, 'EP295439_K120_BCKD.otu_table.biom')	0.0
861	('EP295439', 13, 'EP295439_K130_MCKD.otu_table.biom')	0.0
862	('EP295439', 14, 'EP295439_K140_BCKD.otu_table.biom')	0.0
863	('EP295439', 4, 'EP295439_K40_MCKD.otu_table.biom')	0.0
864	('EP295439', 7, 'EP295439_K70_MCKD.otu_table.biom')	0.0
865	('EP295439', 9, 'EP295439_K90_MCKD.otu_table.biom')	0.0
866	('EP296970', 2, 'EP296970_K20_MCKD.otu_table.biom')	0.0
867	('EP296970', 3, 'EP296970_K30_MCKD.otu_table.biom')	0.0
868	('EP296970', 4, 'EP296970_K40_MCKD.otu_table.biom')	1.0
869	('EP296970', 5, 'EP296970_K50_BCKD.otu_table.biom')	0.0
870	('EP296970', 8, 'EP296970_K80_MCKD.otu_table.biom')	0.0
871	('EP296970', 9, 'EP296970_K90_BCKD.otu_table.biom')	0.0
872	('EP300768', 11, 'EP300768_K110_MCKD.otu_table.biom')	0.0
873	('EP300768', 13, 'EP300768_K130_BCKD.otu_table.biom')	0.0
874	('EP300768', 16, 'EP300768_K160_MCKD.otu_table.biom')	0.0
875	('EP300768', 17, 'EP300768_K170_BCKD.otu_table.biom')	0.0
876	('EP300768', 2, 'EP300768_K20_MCKD.otu_table.biom')	0.0
877	('EP300768', 3, 'EP300768_K30_MCKD.otu_table.biom')	0.0
878	('EP300768', 5, 'EP300768_K50_MCKD.otu_table.biom')	0.0
879	('EP300768', 8, 'EP300768_K80_MCKD.otu_table.biom')	0.0
880	('EP300768', 9, 'EP300768_K90_MCKD.otu_table.biom')	0.0
881	('EP304007', 2, 'EP304007_K20_MCKD.otu_table.biom')	0.0
882	('EP304007', 3, 'EP304007_K30_MCKD.otu_table.biom')	0.0
883	('EP304007', 4, 'EP304007_K40_MCKD.otu_table.biom')	0.0
884	('EP304007', 5, 'EP304007_K50_MCKD.otu_table.biom')	0.52
885	('EP304007', 7, 'EP304007_K70_BCKD.otu_table.biom')	0.0
886	('EP304007', 8, 'EP304007_K80_BCKD.otu_table.biom')	0.0
887	('EP304007', 9, 'EP304007_K90_MCKD.otu_table.biom')	0.0
888	('EP307640', 2, 'EP307640_K20_MCKD.otu_table.biom')	1.0
889	('EP307640', 3, 'EP307640_K30_MCKD.otu_table.biom')	0.0
890	('EP307640', 4, 'EP307640_K40_MCKD.otu_table.biom')	0.0
891	('EP307640', 7, 'EP307640_K70_BCKD.otu_table.biom')	0.0
892	('EP307640', 8, 'EP307640_K80_BCKD.otu_table.biom')	0.0
893	('EP307640', 9, 'EP307640_K90_MCKD.otu_table.biom')	0.0
894	('EP310863', 2, 'EP310863_K20_MCKD.otu_table.biom')	0.0
895	('EP310863', 3, 'EP310863_K30_MCKD.otu_table.biom')	0.0
896	('EP310863', 4, 'EP310863_K40_BCKD.otu_table.biom')	0.0
897	('EP310863', 6, 'EP310863_K60_BCKD.otu_table.biom')	0.0
898	('EP310863', 9, 'EP310863_K90_MCKD.otu_table.biom')	1.0
899	('EP311478', 11, 'EP311478_K110_BCKD.otu_table.biom')	0.0
900	('EP311478', 12, 'EP311478_K120_MCKD.otu_table.biom')	0.0
901	('EP311478', 2, 'EP311478_K20_MCKD.otu_table.biom')	0.0
902	('EP311478', 3, 'EP311478_K30_MCKD.otu_table.biom')	0.0
903	('EP311478', 4, 'EP311478_K40_MCKD.otu_table.biom')	0.0
904	('EP311478', 6, 'EP311478_K60_MCKD.otu_table.biom')	0.0
905	('EP311478', 7, 'EP311478_K70_BCKD.otu_table.biom')	0.0
906	('EP311701', 2, 'EP311701_K20_MCKD.otu_table.biom')	0.0
907	('EP311701', 3, 'EP311701_K30_MCKD.otu_table.biom')	0.44
908	('EP311701', 6, 'EP311701_K60_BCKD.otu_table.biom')	0.0
909	('EP312022', 1, 'EP312022_K10_MCKD.otu_table.biom')	0.0
910	('EP312022', 12, 'EP312022_K120_BCKD.otu_table.biom')	0.0
911	('EP312022', 13, 'EP312022_K130_MCKD.otu_table.biom')	0.0
912	('EP312022', 2, 'EP312022_K20_MCKD.otu_table.biom')	0.0
913	('EP312022', 3, 'EP312022_K30_MCKD.otu_table.biom')	1.0
914	('EP312022', 6, 'EP312022_K60_MCKD.otu_table.biom')	1.0
915	('EP312275', 11, 'EP312275_K110_MCKD.otu_table.biom')	0.0
916	('EP312275', 12, 'EP312275_K120_BCKD.otu_table.biom')	1.0
917	('EP312275', 2, 'EP312275_K20_MCKD.otu_table.biom')	1.0
918	('EP312275', 3, 'EP312275_K30_MCKD.otu_table.biom')	0.0
919	('EP312275', 4, 'EP312275_K40_MCKD.otu_table.biom')	0.0
920	('EP312275', 5, 'EP312275_K50_MCKD.otu_table.biom')	0.0
921	('EP312275', 6, 'EP312275_K60_MCKD.otu_table.biom')	0.0
922	('EP312275', 8, 'EP312275_K80_BCKD.otu_table.biom')	0.0
923	('EP313109', 2, 'EP313109_K20_MCKD.otu_table.biom')	0.0
924	('EP313109', 4, 'EP313109_K40_MCKD.otu_table.biom')	0.0
925	('EP313109', 5, 'EP313109_K50_BC1D.otu_table.biom')	0.0
926	('EP313641', 2, 'EP313641_K20_MCKD.otu_table.biom')	0.0
927	('EP313641', 3, 'EP313641_K30_MCKD.otu_table.biom')	0.0
928	('EP313641', 4, 'EP313641_K40_MCKD.otu_table.biom')	1.0
929	('EP313641', 5, 'EP313641_K50_BC1D.otu_table.biom')	0.0
930	('EP314756', 11, 'EP314756_K110_MCKD.otu_table.biom')	0.0
931	('EP314756', 12, 'EP314756_K120_MCKD.otu_table.biom')	0.87
932	('EP314756', 2, 'EP314756_K20_MCKD.otu_table.biom')	0.0
933	('EP314756', 3, 'EP314756_K30_MCKD.otu_table.biom')	0.0
934	('EP314756', 4, 'EP314756_K40_MCKD.otu_table.biom')	0.0
935	('EP314756', 5, 'EP314756_K50_MCKD.otu_table.biom')	0.0
936	('EP314756', 7, 'EP314756_K70_BCKD.otu_table.biom')	0.0
937	('EP315426', 2, 'EP315426_K20_MCKD.otu_table.biom')	0.0
938	('EP315426', 4, 'EP315426_K40_MCKD.otu_table.biom')	0.4
939	('EP315426', 5, 'EP315426_K50_MCKD.otu_table.biom')	0.0
940	('EP315426', 6, 'EP315426_K60_BC1D.otu_table.biom')	0.0
941	('EP316551', 1, 'EP316551_K10_MCKD.otu_table.biom')	0.0
942	('EP316551', 2, 'EP316551_K20_MCKD.otu_table.biom')	0.0
943	('EP316551', 3, 'EP316551_K30_MCKD.otu_table.biom')	0.0
944	('EP316551', 4, 'EP316551_K40_MCKD.otu_table.biom')	0.0
945	('EP316551', 8, 'EP316551_K80_BCKD.otu_table.biom')	0.91
946	('EP316551', 9, 'EP316551_K90_MCKD.otu_table.biom')	0.91
947	('EP318569', 3, 'EP318569_K30_MCKD.otu_table.biom')	0.0
948	('EP318569', 4, 'EP318569_K40_MCKD.otu_table.biom')	0.0
949	('EP318569', 5, 'EP318569_K50_MCKD.otu_table.biom')	1.0
950	('EP318569', 6, 'EP318569_K60_MCKD.otu_table.biom')	0.0
951	('EP319072', 3, 'EP319072_K30_BCKD.otu_table.biom')	0.0
952	('EP319164', 11, 'EP319164_K110_BCKD.otu_table.biom')	0.0
953	('EP319164', 6, 'EP319164_K60_BCKD.otu_table.biom')	0.0
954	('EP323428', 1, 'EP323428_K10_MCKD.otu_table.biom')	0.0
955	('EP323428', 2, 'EP323428_K20_MCKD.otu_table.biom')	0.0
956	('EP323428', 3, 'EP323428_K30_MCKD.otu_table.biom')	0.0
957	('EP323428', 4, 'EP323428_K40_MCKD.otu_table.biom')	0.0
958	('EP323428', 5, 'EP323428_K50_BCKD.otu_table.biom')	0.0
959	('EP323428', 8, 'EP323428_K80_BCKD.otu_table.biom')	0.0
960	('EP323428', 9, 'EP323428_K90_MCKD.otu_table.biom')	0.0
961	('EP325547', 2, 'EP325547_K20_MCKD.otu_table.biom')	0.0
962	('EP325547', 4, 'EP325547_K40_BCKD.otu_table.biom')	0.0
963	('EP325547', 6, 'EP325547_K60_MCKD.otu_table.biom')	1.0
964	('EP325547', 7, 'EP325547_K70_BCKD.otu_table.biom')	0.25
965	('EP327746', 2, 'EP327746_K20_MCKD.otu_table.biom')	0.0
966	('EP327746', 3, 'EP327746_K30_MCKD.otu_table.biom')	0.0
967	('EP327746', 7, 'EP327746_K70_MCKD.otu_table.biom')	0.0
968	('EP327746', 8, 'EP327746_K80_BCKD.otu_table.biom')	0.0
969	('EP327746', 9, 'EP327746_K90_MCKD.otu_table.biom')	0.0
970	('EP328824', 11, 'EP328824_K110_BCKD.otu_table.biom')	0.0
971	('EP328824', 2, 'EP328824_K20_MCKD.otu_table.biom')	0.0
972	('EP328824', 3, 'EP328824_K30_MCKD.otu_table.biom')	0.0
973	('EP328824', 4, 'EP328824_K40_MCKD.otu_table.biom')	0.0
974	('EP328824', 5, 'EP328824_K50_MCKD.otu_table.biom')	0.0
975	('EP328824', 6, 'EP328824_K60_BCKD.otu_table.biom')	0.0
976	('EP328824', 9, 'EP328824_K90_MCKD.otu_table.biom')	0.87
977	('EP331612', 1, 'EP331612_K10_MCKD.otu_table.biom')	0.0
978	('EP331612', 2, 'EP331612_K20_MCKD.otu_table.biom')	0.0
979	('EP331612', 3, 'EP331612_K30_MCKD.otu_table.biom')	0.0
980	('EP331612', 4, 'EP331612_K40_MCKD.otu_table.biom')	0.0
981	('EP331612', 5, 'EP331612_K50_MCKD.otu_table.biom')	1.0
982	('EP331612', 7, 'EP331612_K70_BCKD.otu_table.biom')	0.0
983	('EP331612', 9, 'EP331612_K90_BCKD.otu_table.biom')	0.0
984	('EP333268', 12, 'EP333268_K120_BCKD.otu_table.biom')	0.81
985	('EP333268', 15, 'EP333268_K150_MCKD.otu_table.biom')	0.85
986	('EP333268', 16, 'EP333268_K160_BCKD.otu_table.biom')	0.0
987	('EP333268', 2, 'EP333268_K20_MCKD.otu_table.biom')	0.0
988	('EP333268', 7, 'EP333268_K70_MCKD.otu_table.biom')	0.17
989	('EP333268', 9, 'EP333268_K90_MCKD.otu_table.biom')	0.0
990	('EP333479', 2, 'EP333479_K20_MCKD.otu_table.biom')	0.0
991	('EP333479', 3, 'EP333479_K30_MCKD.otu_table.biom')	0.0
992	('EP333479', 5, 'EP333479_K50_BCKD.otu_table.biom')	1.0
993	('EP333479', 7, 'EP333479_K70_BCKD.otu_table.biom')	1.0
994	('EP333479', 8, 'EP333479_K80_MCKD.otu_table.biom')	1.0
995	('EP334990', 3, 'EP334990_K30_MCKD.otu_table.biom')	0.0
996	('EP334990', 4, 'EP334990_K40_MCKD.otu_table.biom')	0.0
997	('EP334990', 5, 'EP334990_K50_BC1D.otu_table.biom')	0.0
998	('EP336335', 2, 'EP336335_K20_MCKD.otu_table.biom')	0.0
999	('EP336335', 6, 'EP336335_K60_BCKD.otu_table.biom')	0.0
1000	('EP336335', 9, 'EP336335_K90_MCKD.otu_table.biom')	0.0
1001	('EP337075', 2, 'EP337075_K20_MCKD.otu_table.biom')	0.5
1002	('EP337075', 5, 'EP337075_K50_BCKD.otu_table.biom')	0.0
1003	('EP337075', 6, 'EP337075_K60_BCKD.otu_table.biom')	0.51
1004	('EP337457', 1, 'EP337457_K10_MCKD.otu_table.biom')	0.0
1005	('EP337457', 11, 'EP337457_K110_MCKD.otu_table.biom')	0.0
1006	('EP337457', 2, 'EP337457_K20_MCKD.otu_table.biom')	1.0
1007	('EP337457', 3, 'EP337457_K30_MCKD.otu_table.biom')	0.0
1008	('EP337457', 4, 'EP337457_K40_MCKD.otu_table.biom')	0.0
1009	('EP337457', 5, 'EP337457_K50_MCKD.otu_table.biom')	0.0
1010	('EP337457', 9, 'EP337457_K90_BCKD.otu_table.biom')	0.0
1011	('EP338059', 1, 'EP338059_K10_MCKD.otu_table.biom')	0.0
1012	('EP338059', 2, 'EP338059_K20_MCKD.otu_table.biom')	0.0
1013	('EP338059', 3, 'EP338059_K30_MCKD.otu_table.biom')	0.82
1014	('EP338059', 4, 'EP338059_K40_MCKD.otu_table.biom')	0.0
1015	('EP338059', 5, 'EP338059_K50_MCKD.otu_table.biom')	0.0
1016	('EP338059', 7, 'EP338059_K70_BCKD.otu_table.biom')	0.0
1017	('EP338059', 9, 'EP338059_K90_BCKD.otu_table.biom')	0.0
1018	('EP342029', 4, 'EP342029_K40_BCKD.otu_table.biom')	1.0
1019	('EP342029', 5, 'EP342029_K50_BCKD.otu_table.biom')	1.0
1020	('EP342029', 6, 'EP342029_K60_MCKD.otu_table.biom')	0.25
1021	('EP346384', 1, 'EP346384_K10_MCKD.otu_table.biom')	1.0
1022	('EP346384', 12, 'EP346384_K120_BCKD.otu_table.biom')	0.0
1023	('EP346384', 2, 'EP346384_K20_MCKD.otu_table.biom')	0.0
1024	('EP346384', 3, 'EP346384_K30_MCKD.otu_table.biom')	0.0
1025	('EP346384', 4, 'EP346384_K40_MCKD.otu_table.biom')	0.0
1026	('EP346384', 5, 'EP346384_K50_MCKD.otu_table.biom')	1.0
1027	('EP346384', 6, 'EP346384_K60_MCKD.otu_table.biom')	0.73
1028	('EP346384', 8, 'EP346384_K80_BCKD.otu_table.biom')	0.79
1029	('EP346571', 1, 'EP346571_K10_MCKD.otu_table.biom')	0.0
1030	('EP346571', 2, 'EP346571_K20_MCKD.otu_table.biom')	0.0
1031	('EP346571', 3, 'EP346571_K30_MCKD.otu_table.biom')	0.0
1032	('EP346571', 4, 'EP346571_K40_MCKD.otu_table.biom')	0.0
1033	('EP346571', 5, 'EP346571_K50_MCKD.otu_table.biom')	0.0
1034	('EP346571', 6, 'EP346571_K60_MCKD.otu_table.biom')	1.0
1035	('EP346571', 7, 'EP346571_K70_BCKD.otu_table.biom')	0.0
1036	('EP346571', 9, 'EP346571_K90_BCKD.otu_table.biom')	0.0
1037	('EP351505', 2, 'EP351505_K20_MCKD.otu_table.biom')	0.0
1038	('EP353148', 1, 'EP353148_K10_MCKD.otu_table.biom')	0.0
1039	('EP353148', 14, 'EP353148_K140_BCKD.otu_table.biom')	0.0
1040	('EP353148', 2, 'EP353148_K20_MCKD.otu_table.biom')	0.0
1041	('EP353148', 4, 'EP353148_K40_MCKD.otu_table.biom')	0.87
1042	('EP353148', 7, 'EP353148_K70_MCKD.otu_table.biom')	0.87
1043	('EP353148', 8, 'EP353148_K80_MCKD.otu_table.biom')	0.73
1044	('EP353148', 9, 'EP353148_K90_MCKD.otu_table.biom')	0.0
1045	('EP356729', 2, 'EP356729_K20_MCKD.otu_table.biom')	0.0
1046	('EP356792', 2, 'EP356792_K20_MCKD.otu_table.biom')	0.0
1047	('EP360379', 2, 'EP360379_K20_MCKD.otu_table.biom')	0.0
1048	('EP360379', 3, 'EP360379_K30_MCKD.otu_table.biom')	0.0
1049	('EP360379', 5, 'EP360379_K50_BC1D.otu_table.biom')	0.0
1050	('EP360379', 6, 'EP360379_K60_MCKD.otu_table.biom')	0.0
1051	('EP361548', 1, 'EP361548_K10_MCKD.otu_table.biom')	0.0
1052	('EP361548', 2, 'EP361548_K20_MCKD.otu_table.biom')	0.0
1053	('EP361548', 3, 'EP361548_K30_MCKD.otu_table.biom')	0.0
1054	('EP361548', 4, 'EP361548_K40_BCKD.otu_table.biom')	0.0
1055	('EP361548', 7, 'EP361548_K70_MCKD.otu_table.biom')	0.0
1056	('EP361548', 9, 'EP361548_K90_BCKD.otu_table.biom')	1.0
1057	('EP362721', 1, 'EP362721_K10_MCKD.otu_table.biom')	0.0
1058	('EP362721', 2, 'EP362721_K20_MCKD.otu_table.biom')	0.0
1059	('EP362721', 3, 'EP362721_K30_BCKD.otu_table.biom')	0.0
1060	('EP362721', 6, 'EP362721_K60_BCKD.otu_table.biom')	0.0
1061	('EP362721', 7, 'EP362721_K70_MCKD.otu_table.biom')	0.0
1062	('EP362721', 8, 'EP362721_K80_MCKD.otu_table.biom')	0.0
1063	('EP362721', 9, 'EP362721_K90_MCKD.otu_table.biom')	0.0
1064	('EP364626', 2, 'EP364626_K20_MCKD.otu_table.biom')	0.0
1065	('EP364626', 3, 'EP364626_K30_MCKD.otu_table.biom')	0.0
1066	('EP364626', 4, 'EP364626_K40_MCKD.otu_table.biom')	0.0
1067	('EP364626', 5, 'EP364626_K50_BCKD.otu_table.biom')	1.0
1068	('EP364626', 7, 'EP364626_K70_BCKD.otu_table.biom')	0.0
1069	('EP364626', 8, 'EP364626_K80_MCKD.otu_table.biom')	0.0
1070	('EP366104', 2, 'EP366104_K20_MCKD.otu_table.biom')	0.0
