	sample	lambda
716	('EP311478', 6, 'EP311478_K60_MRCD.otu_table.biom')	0.0
717	('EP311478', 7, 'EP311478_K70_BRCD.otu_table.biom')	0.0
718	('EP311701', 2, 'EP311701_K20_MRCD.otu_table.biom')	0.0
719	('EP311701', 3, 'EP311701_K30_MRCD.otu_table.biom')	0.0
720	('EP311701', 4, 'EP311701_K40_MRCD.otu_table.biom')	0.0
721	('EP311701', 6, 'EP311701_K60_BRCD.otu_table.biom')	0.0
722	('EP312022', 1, 'EP312022_K10_MRCD.otu_table.biom')	0.0
723	('EP312022', 12, 'EP312022_K120_BRCD.otu_table.biom')	0.0
724	('EP312022', 2, 'EP312022_K20_MRCD.otu_table.biom')	0.0
725	('EP312022', 3, 'EP312022_K30_MRCD.otu_table.biom')	1.0
726	('EP312022', 6, 'EP312022_K60_MRCD.otu_table.biom')	0.0
727	('EP312275', 12, 'EP312275_K120_BRCD.otu_table.biom')	0.0
728	('EP312275', 4, 'EP312275_K40_MRCD.otu_table.biom')	0.0
729	('EP312275', 5, 'EP312275_K50_MRCD.otu_table.biom')	0.0
730	('EP312275', 6, 'EP312275_K60_MRCD.otu_table.biom')	0.0
731	('EP312275', 8, 'EP312275_K80_BRCD.otu_table.biom')	0.0
732	('EP314756', 12, 'EP314756_K120_MRCD.otu_table.biom')	0.5
733	('EP314756', 2, 'EP314756_K20_MRCD.otu_table.biom')	0.0
734	('EP314756', 3, 'EP314756_K30_MRCD.otu_table.biom')	0.0
735	('EP314756', 4, 'EP314756_K40_MRCD.otu_table.biom')	0.0
736	('EP314756', 5, 'EP314756_K50_MRCD.otu_table.biom')	1.0
737	('EP314756', 7, 'EP314756_K70_BRCD.otu_table.biom')	0.0
738	('EP314756', 8, 'EP314756_K80_BRCD.otu_table.biom')	0.0
739	('EP316551', 1, 'EP316551_K10_MRCD.otu_table.biom')	0.0
740	('EP316551', 2, 'EP316551_K20_MRCD.otu_table.biom')	0.0
741	('EP316551', 3, 'EP316551_K30_MRCD.otu_table.biom')	0.0
742	('EP316551', 5, 'EP316551_K50_BRCD.otu_table.biom')	0.0
743	('EP316551', 8, 'EP316551_K80_BRCD.otu_table.biom')	1.0
744	('EP318569', 3, 'EP318569_K30_MRCD.otu_table.biom')	1.0
745	('EP318569', 4, 'EP318569_K40_MRCD.otu_table.biom')	1.0
746	('EP318569', 6, 'EP318569_K60_MRCD.otu_table.biom')	0.0
747	('EP319072', 2, 'EP319072_K20_BRCD.otu_table.biom')	1.0
748	('EP319072', 3, 'EP319072_K30_BRCD.otu_table.biom')	0.0
749	('EP319164', 11, 'EP319164_K110_BRCD.otu_table.biom')	1.0
750	('EP319164', 6, 'EP319164_K60_BRCD.otu_table.biom')	1.0
751	('EP323428', 2, 'EP323428_K20_MRCD.otu_table.biom')	0.0
752	('EP323428', 3, 'EP323428_K30_MRCD.otu_table.biom')	0.0
753	('EP323428', 4, 'EP323428_K40_MRCD.otu_table.biom')	0.0
754	('EP323428', 5, 'EP323428_K50_BRCD.otu_table.biom')	1.0
755	('EP323428', 8, 'EP323428_K80_BRCD.otu_table.biom')	0.0
756	('EP325547', 2, 'EP325547_K20_MRCD.otu_table.biom')	0.0
757	('EP325547', 3, 'EP325547_K30_MRCD.otu_table.biom')	0.93
758	('EP325547', 4, 'EP325547_K40_BRCD.otu_table.biom')	0.0
759	('EP325547', 7, 'EP325547_K70_BRCD.otu_table.biom')	0.0
760	('EP327746', 2, 'EP327746_K20_MRCD.otu_table.biom')	0.0
761	('EP327746', 3, 'EP327746_K30_MRCD.otu_table.biom')	1.0
762	('EP327746', 4, 'EP327746_K40_BRCD.otu_table.biom')	0.0
763	('EP327746', 8, 'EP327746_K80_BRCD.otu_table.biom')	0.0
764	('EP327746', 9, 'EP327746_K90_MRCD.otu_table.biom')	0.0
765	('EP328824', 11, 'EP328824_K110_BRCD.otu_table.biom')	0.0
766	('EP328824', 2, 'EP328824_K20_MRCD.otu_table.biom')	0.0
767	('EP328824', 3, 'EP328824_K30_MRCD.otu_table.biom')	0.0
768	('EP328824', 4, 'EP328824_K40_MRCD.otu_table.biom')	1.0
769	('EP328824', 5, 'EP328824_K50_MRCD.otu_table.biom')	0.5
770	('EP328824', 6, 'EP328824_K60_BRCD.otu_table.biom')	1.0
771	('EP331612', 2, 'EP331612_K20_MRCD.otu_table.biom')	1.0
772	('EP331612', 3, 'EP331612_K30_MRCD.otu_table.biom')	1.0
773	('EP331612', 4, 'EP331612_K40_MRCD.otu_table.biom')	0.0
774	('EP331612', 7, 'EP331612_K70_BRCD.otu_table.biom')	1.0
775	('EP331612', 9, 'EP331612_K90_BRCD.otu_table.biom')	0.0
776	('EP333268', 16, 'EP333268_K160_BRCD.otu_table.biom')	1.0
777	('EP333268', 2, 'EP333268_K20_MRCD.otu_table.biom')	0.95
778	('EP333268', 7, 'EP333268_K70_MRCD.otu_table.biom')	0.0
779	('EP333268', 9, 'EP333268_K90_MRCD.otu_table.biom')	0.0
780	('EP333479', 2, 'EP333479_K20_MRCD.otu_table.biom')	0.0
781	('EP333479', 3, 'EP333479_K30_MRCD.otu_table.biom')	0.0
782	('EP333479', 5, 'EP333479_K50_BRCD.otu_table.biom')	0.0
783	('EP333479', 7, 'EP333479_K70_BRCD.otu_table.biom')	0.77
784	('EP336335', 2, 'EP336335_K20_MRCD.otu_table.biom')	0.0
785	('EP336335', 3, 'EP336335_K30_MRCD.otu_table.biom')	0.0
786	('EP336335', 4, 'EP336335_K40_MRCD.otu_table.biom')	0.0
787	('EP336335', 6, 'EP336335_K60_BRCD.otu_table.biom')	0.0
788	('EP336335', 8, 'EP336335_K80_BRCD.otu_table.biom')	0.0
789	('EP337075', 2, 'EP337075_K20_MRCD.otu_table.biom')	0.0
790	('EP337075', 3, 'EP337075_K30_MRCD.otu_table.biom')	0.0
791	('EP337075', 5, 'EP337075_K50_BRCD.otu_table.biom')	0.0
792	('EP337075', 6, 'EP337075_K60_BRCD.otu_table.biom')	0.0
793	('EP337457', 1, 'EP337457_K10_MRCD.otu_table.biom')	0.0
794	('EP337457', 2, 'EP337457_K20_MRCD.otu_table.biom')	0.0
795	('EP337457', 3, 'EP337457_K30_MRCD.otu_table.biom')	0.0
796	('EP337457', 4, 'EP337457_K40_MRCD.otu_table.biom')	0.5
797	('EP337457', 5, 'EP337457_K50_MRCD.otu_table.biom')	0.0
798	('EP337457', 9, 'EP337457_K90_BRCD.otu_table.biom')	1.0
799	('EP338059', 2, 'EP338059_K20_MRCD.otu_table.biom')	1.0
800	('EP338059', 3, 'EP338059_K30_MRCD.otu_table.biom')	0.0
801	('EP338059', 4, 'EP338059_K40_MRCD.otu_table.biom')	0.0
802	('EP338059', 5, 'EP338059_K50_MRCD.otu_table.biom')	0.94
803	('EP338059', 7, 'EP338059_K70_BRCD.otu_table.biom')	0.0
804	('EP338059', 9, 'EP338059_K90_BRCD.otu_table.biom')	0.0
805	('EP342029', 4, 'EP342029_K40_BRCD.otu_table.biom')	0.0
806	('EP342029', 5, 'EP342029_K50_BRCD.otu_table.biom')	0.0
807	('EP346384', 12, 'EP346384_K120_BRCD.otu_table.biom')	0.0
808	('EP346384', 2, 'EP346384_K20_MRCD.otu_table.biom')	0.0
809	('EP346384', 3, 'EP346384_K30_MRCD.otu_table.biom')	1.0
810	('EP346384', 4, 'EP346384_K40_MRCD.otu_table.biom')	1.0
811	('EP346384', 5, 'EP346384_K50_MRCD.otu_table.biom')	0.0
812	('EP346384', 6, 'EP346384_K60_MRCD.otu_table.biom')	0.0
813	('EP346384', 8, 'EP346384_K80_BRCD.otu_table.biom')	1.0
814	('EP346571', 2, 'EP346571_K20_MRCD.otu_table.biom')	1.0
815	('EP346571', 3, 'EP346571_K30_MRCD.otu_table.biom')	1.0
816	('EP346571', 4, 'EP346571_K40_MRCD.otu_table.biom')	0.0
817	('EP346571', 5, 'EP346571_K50_MRCD.otu_table.biom')	0.0
818	('EP346571', 6, 'EP346571_K60_MRCD.otu_table.biom')	0.0
819	('EP346571', 7, 'EP346571_K70_BRCD.otu_table.biom')	1.0
820	('EP346571', 9, 'EP346571_K90_BRCD.otu_table.biom')	0.88
821	('EP351505', 2, 'EP351505_K20_MRCD.otu_table.biom')	0.0
822	('EP353148', 1, 'EP353148_K10_MRCD.otu_table.biom')	0.0
823	('EP353148', 14, 'EP353148_K140_BRCD.otu_table.biom')	0.0
824	('EP353148', 2, 'EP353148_K20_MRCD.otu_table.biom')	0.0
825	('EP353148', 7, 'EP353148_K70_MRCD.otu_table.biom')	0.0
826	('EP353148', 9, 'EP353148_K90_MRCD.otu_table.biom')	0.0
827	('EP356729', 2, 'EP356729_K20_MRCD.otu_table.biom')	0.0
828	('EP361548', 1, 'EP361548_K10_MRCD.otu_table.biom')	0.0
829	('EP361548', 2, 'EP361548_K20_MRCD.otu_table.biom')	0.0
830	('EP361548', 3, 'EP361548_K30_MRCD.otu_table.biom')	0.0
831	('EP361548', 4, 'EP361548_K40_BRCD.otu_table.biom')	0.0
832	('EP361548', 9, 'EP361548_K90_BRCD.otu_table.biom')	0.06
833	('EP362721', 2, 'EP362721_K20_MRCD.otu_table.biom')	1.0
834	('EP362721', 3, 'EP362721_K30_BRCD.otu_table.biom')	0.0
835	('EP362721', 6, 'EP362721_K60_BRCD.otu_table.biom')	1.0
836	('EP362721', 8, 'EP362721_K80_MRCD.otu_table.biom')	1.0
837	('EP364626', 1, 'EP364626_K10_MRCD.otu_table.biom')	0.0
838	('EP364626', 2, 'EP364626_K20_MRCD.otu_table.biom')	0.0
839	('EP364626', 3, 'EP364626_K30_MRCD.otu_table.biom')	0.0
840	('EP364626', 4, 'EP364626_K40_MRCD.otu_table.biom')	0.0
841	('EP364626', 5, 'EP364626_K50_BRCD.otu_table.biom')	0.69
842	('EP364626', 7, 'EP364626_K70_BRCD.otu_table.biom')	0.0
843	('EP368327', 2, 'EP368327_K20_MRCD.otu_table.biom')	0.0
844	('EP368327', 3, 'EP368327_K30_MRCD.otu_table.biom')	1.0
845	('EP368327', 4, 'EP368327_K40_MRCD.otu_table.biom')	0.68
846	('EP368327', 9, 'EP368327_K90_BRCD.otu_table.biom')	0.0
847	('EP368562', 3, 'EP368562_K30_MRCD.otu_table.biom')	0.0
848	('EP368562', 4, 'EP368562_K40_MRCD.otu_table.biom')	0.0
849	('EP368562', 6, 'EP368562_K60_BRCD.otu_table.biom')	1.0
850	('EP368562', 7, 'EP368562_K70_BRCD.otu_table.biom')	0.0
851	('EP370370', 2, 'EP370370_K20_MRCD.otu_table.biom')	1.0
852	('EP370370', 3, 'EP370370_K30_MRCD.otu_table.biom')	1.0
853	('EP370370', 5, 'EP370370_K50_BRCD.otu_table.biom')	1.0
854	('EP370370', 8, 'EP370370_K80_BRCD.otu_table.biom')	0.0
855	('EP371302', 2, 'EP371302_K20_MRCD.otu_table.biom')	1.0
856	('EP371302', 3, 'EP371302_K30_MRCD.otu_table.biom')	1.0
857	('EP371302', 4, 'EP371302_K40_MRCD.otu_table.biom')	1.0
858	('EP371302', 6, 'EP371302_K60_BRCD.otu_table.biom')	1.0
859	('EP371302', 7, 'EP371302_K70_BRCD.otu_table.biom')	0.0
860	('EP373403', 2, 'EP373403_K20_MRCD.otu_table.biom')	0.0
861	('EP373403', 5, 'EP373403_K50_BRCD.otu_table.biom')	1.0
862	('EP373403', 6, 'EP373403_K60_BRCD.otu_table.biom')	0.0
863	('EP373403', 8, 'EP373403_K80_MRCD.otu_table.biom')	0.0
864	('EP376025', 2, 'EP376025_K20_MRCD.otu_table.biom')	1.0
865	('EP376025', 3, 'EP376025_K30_MRCD.otu_table.biom')	1.0
866	('EP376025', 4, 'EP376025_K40_MRCD.otu_table.biom')	1.0
867	('EP376025', 5, 'EP376025_K50_BRCD.otu_table.biom')	0.0
868	('EP376025', 6, 'EP376025_K60_BRCD.otu_table.biom')	0.0
869	('EP376101', 2, 'EP376101_K20_MRCD.otu_table.biom')	0.5
870	('EP376101', 3, 'EP376101_K30_MRCD.otu_table.biom')	0.0
871	('EP376101', 4, 'EP376101_K40_BRCD.otu_table.biom')	0.0
872	('EP376101', 8, 'EP376101_K80_BRCD.otu_table.biom')	0.0
873	('EP376101', 9, 'EP376101_K90_MRCD.otu_table.biom')	0.0
874	('EP376326', 2, 'EP376326_K20_MRCD.otu_table.biom')	0.0
875	('EP376326', 3, 'EP376326_K30_MRCD.otu_table.biom')	0.0
876	('EP376326', 4, 'EP376326_K40_MRCD.otu_table.biom')	0.0
877	('EP376326', 5, 'EP376326_K50_MRCD.otu_table.biom')	0.0
878	('EP376326', 6, 'EP376326_K60_BRCD.otu_table.biom')	0.0
879	('EP376326', 7, 'EP376326_K70_BRCD.otu_table.biom')	0.0
880	('EP377475', 2, 'EP377475_K20_MRCD.otu_table.biom')	1.0
881	('EP377475', 3, 'EP377475_K30_MRCD.otu_table.biom')	1.0
882	('EP377475', 4, 'EP377475_K40_BRCD.otu_table.biom')	0.0
883	('EP377475', 9, 'EP377475_K90_BRCD.otu_table.biom')	0.46
884	('EP388069', 5, 'EP388069_K50_BRCD.otu_table.biom')	0.0
885	('EP388069', 6, 'EP388069_K60_BRCD.otu_table.biom')	0.0
886	('EP388920', 2, 'EP388920_K20_MRCD.otu_table.biom')	0.0
887	('EP388920', 3, 'EP388920_K30_MRCD.otu_table.biom')	0.0
888	('EP388920', 4, 'EP388920_K40_BRCD.otu_table.biom')	0.0
889	('EP388920', 5, 'EP388920_K50_BRCD.otu_table.biom')	0.0
890	('EP388920', 7, 'EP388920_K70_MRCD.otu_table.biom')	0.0
891	('EP389265', 2, 'EP389265_K20_BRCD.otu_table.biom')	0.0
892	('EP389265', 5, 'EP389265_K50_BRCD.otu_table.biom')	0.0
893	('EP389265', 7, 'EP389265_K70_MRCD.otu_table.biom')	0.0
894	('EP389504', 12, 'EP389504_K120_BRCD.otu_table.biom')	0.0
895	('EP389504', 2, 'EP389504_K20_MRCD.otu_table.biom')	0.0
896	('EP389504', 3, 'EP389504_K30_MRCD.otu_table.biom')	0.5
897	('EP389504', 4, 'EP389504_K40_MRCD.otu_table.biom')	0.0
898	('EP389504', 5, 'EP389504_K50_MRCD.otu_table.biom')	0.0
899	('EP389504', 6, 'EP389504_K60_MRCD.otu_table.biom')	0.0
900	('EP389504', 7, 'EP389504_K70_MRCD.otu_table.biom')	0.0
901	('EP389504', 8, 'EP389504_K80_MRCD.otu_table.biom')	0.0
902	('EP389504', 9, 'EP389504_K90_MRCD.otu_table.biom')	1.0
903	('EP391714', 1, 'EP391714_K10_MRCD.otu_table.biom')	0.0
904	('EP391714', 2, 'EP391714_K20_MRCD.otu_table.biom')	0.0
905	('EP391714', 3, 'EP391714_K30_MRCD.otu_table.biom')	0.0
906	('EP391714', 4, 'EP391714_K40_MRCD.otu_table.biom')	0.0
907	('EP391714', 8, 'EP391714_K80_BRCD.otu_table.biom')	0.0
908	('EP392045', 2, 'EP392045_K20_MRCD.otu_table.biom')	0.5
909	('EP392045', 4, 'EP392045_K40_BRCD.otu_table.biom')	1.0
910	('EP392045', 6, 'EP392045_K60_BRCD.otu_table.biom')	1.0
911	('EP392047', 11, 'EP392047_K110_BRCD.otu_table.biom')	0.0
912	('EP392047', 2, 'EP392047_K20_MRCD.otu_table.biom')	0.0
913	('EP392047', 3, 'EP392047_K30_MRCD.otu_table.biom')	0.0
914	('EP392047', 4, 'EP392047_K40_MRCD.otu_table.biom')	1.0
915	('EP392047', 5, 'EP392047_K50_MRCD.otu_table.biom')	1.0
916	('EP392047', 6, 'EP392047_K60_MRCD.otu_table.biom')	0.0
917	('EP392047', 7, 'EP392047_K70_MRCD.otu_table.biom')	0.91
918	('EP392047', 9, 'EP392047_K90_BRCD.otu_table.biom')	0.0
919	('EP395934', 2, 'EP395934_K20_MRCD.otu_table.biom')	1.0
920	('EP395934', 3, 'EP395934_K30_MRCD.otu_table.biom')	1.0
921	('EP396857', 1, 'EP396857_K10_MRCD.otu_table.biom')	0.17
922	('EP396857', 11, 'EP396857_K110_BRCD.otu_table.biom')	0.0
923	('EP396857', 15, 'EP396857_K150_BRCD.otu_table.biom')	0.78
924	('EP396857', 3, 'EP396857_K30_MRCD.otu_table.biom')	0.93
925	('EP396857', 7, 'EP396857_K70_MRCD.otu_table.biom')	1.0
926	('EP401821', 2, 'EP401821_K20_MRCD.otu_table.biom')	0.8
927	('EP401821', 5, 'EP401821_K50_BRCD.otu_table.biom')	1.0
928	('EP401821', 9, 'EP401821_K90_BRCD.otu_table.biom')	1.0
929	('EP404399', 12, 'EP404399_K120_BRCD.otu_table.biom')	0.0
930	('EP404399', 2, 'EP404399_K20_MRCD.otu_table.biom')	0.0
931	('EP404399', 3, 'EP404399_K30_MRCD.otu_table.biom')	1.0
932	('EP404399', 4, 'EP404399_K40_MRCD.otu_table.biom')	0.0
933	('EP404399', 5, 'EP404399_K50_MRCD.otu_table.biom')	0.86
934	('EP404399', 9, 'EP404399_K90_BRCD.otu_table.biom')	0.0
935	('EP406987', 2, 'EP406987_K20_MRCD.otu_table.biom')	0.0
936	('EP406987', 3, 'EP406987_K30_MRCD.otu_table.biom')	0.0
937	('EP406987', 5, 'EP406987_K50_BRCD.otu_table.biom')	0.0
938	('EP406987', 8, 'EP406987_K80_BRCD.otu_table.biom')	0.0
939	('EP406987', 9, 'EP406987_K90_BRCD.otu_table.biom')	0.0
940	('EP407012', 2, 'EP407012_K20_MRCD.otu_table.biom')	0.0
941	('EP407012', 3, 'EP407012_K30_MRCD.otu_table.biom')	0.0
942	('EP407012', 4, 'EP407012_K40_MRCD.otu_table.biom')	0.0
943	('EP407012', 7, 'EP407012_K70_BRCD.otu_table.biom')	0.0
944	('EP407012', 8, 'EP407012_K80_BRCD.otu_table.biom')	1.0
945	('EP409071', 2, 'EP409071_K20_MRCD.otu_table.biom')	0.0
946	('EP410533', 2, 'EP410533_K20_MRCD.otu_table.biom')	1.0
947	('EP410533', 3, 'EP410533_K30_MRCD.otu_table.biom')	0.0
948	('EP410533', 4, 'EP410533_K40_MRCD.otu_table.biom')	1.0
949	('EP410533', 6, 'EP410533_K60_MRCD.otu_table.biom')	1.0
950	('EP410533', 7, 'EP410533_K70_BRCD.otu_table.biom')	1.0
951	('EP410533', 8, 'EP410533_K80_BRCD.otu_table.biom')	0.0
952	('EP413477', 2, 'EP413477_K20_MRCD.otu_table.biom')	1.0
953	('EP413477', 3, 'EP413477_K30_MRCD.otu_table.biom')	1.0
954	('EP413477', 4, 'EP413477_K40_MRCD.otu_table.biom')	0.0
955	('EP413477', 7, 'EP413477_K70_BRCD.otu_table.biom')	0.0
956	('EP413477', 9, 'EP413477_K90_BRCD.otu_table.biom')	0.0
957	('EP416016', 1, 'EP416016_K10_MRCD.otu_table.biom')	0.0
958	('EP416016', 7, 'EP416016_K70_BRCD.otu_table.biom')	0.0
959	('EP416787', 2, 'EP416787_K20_MRCD.otu_table.biom')	0.0
960	('EP416787', 3, 'EP416787_K30_BRCD.otu_table.biom')	1.0
961	('EP416787', 5, 'EP416787_K50_BRCD.otu_table.biom')	1.0
962	('EP418446', 2, 'EP418446_K20_MRCD.otu_table.biom')	1.0
963	('EP418446', 3, 'EP418446_K30_MRCD.otu_table.biom')	1.0
964	('EP418446', 5, 'EP418446_K50_BRCD.otu_table.biom')	0.95
965	('EP418446', 8, 'EP418446_K80_BRCD.otu_table.biom')	1.0
966	('EP422409', 12, 'EP422409_K120_BRCD.otu_table.biom')	0.0
967	('EP422409', 14, 'EP422409_K140_BRCD.otu_table.biom')	0.1
968	('EP422409', 17, 'EP422409_K170_MRCD.otu_table.biom')	0.0
969	('EP422409', 2, 'EP422409_K20_MRCD.otu_table.biom')	0.0
970	('EP422409', 3, 'EP422409_K30_MRCD.otu_table.biom')	0.0
971	('EP422409', 4, 'EP422409_K40_MRCD.otu_table.biom')	0.0
972	('EP422409', 5, 'EP422409_K50_MRCD.otu_table.biom')	0.0
973	('EP422409', 6, 'EP422409_K60_MRCD.otu_table.biom')	0.0
974	('EP422409', 9, 'EP422409_K90_BRCD.otu_table.biom')	1.0
975	('EP424615', 1, 'EP424615_K10_MRCD.otu_table.biom')	0.0
976	('EP424615', 2, 'EP424615_K20_MRCD.otu_table.biom')	0.0
977	('EP424615', 3, 'EP424615_K30_MRCD.otu_table.biom')	0.0
978	('EP424615', 4, 'EP424615_K40_MRCD.otu_table.biom')	0.0
979	('EP424615', 5, 'EP424615_K50_MRCD.otu_table.biom')	1.0
980	('EP424615', 6, 'EP424615_K60_BRCD.otu_table.biom')	0.0
981	('EP426527', 2, 'EP426527_K20_MRCD.otu_table.biom')	0.0
982	('EP426527', 3, 'EP426527_K30_MRCD.otu_table.biom')	0.0
983	('EP426527', 4, 'EP426527_K40_MRCD.otu_table.biom')	0.0
984	('EP426527', 5, 'EP426527_K50_MRCD.otu_table.biom')	0.0
985	('EP426527', 7, 'EP426527_K70_BRCD.otu_table.biom')	1.0
986	('EP426750', 2, 'EP426750_K20_MRCD.otu_table.biom')	0.5
987	('EP426750', 3, 'EP426750_K30_BRCD.otu_table.biom')	0.0
988	('EP426750', 6, 'EP426750_K60_BRCD.otu_table.biom')	0.0
989	('EP426750', 8, 'EP426750_K80_MRCD.otu_table.biom')	1.0
990	('EP428956', 2, 'EP428956_K20_MRCD.otu_table.biom')	1.0
991	('EP428956', 3, 'EP428956_K30_MRCD.otu_table.biom')	0.0
992	('EP428956', 7, 'EP428956_K70_BRCD.otu_table.biom')	0.0
993	('EP429081', 2, 'EP429081_K20_MRCD.otu_table.biom')	1.0
994	('EP429081', 3, 'EP429081_K30_BRCD.otu_table.biom')	0.0
995	('EP429081', 7, 'EP429081_K70_BRCD.otu_table.biom')	0.0
996	('EP432041', 11, 'EP432041_K110_BRCD.otu_table.biom')	0.0
997	('EP432041', 2, 'EP432041_K20_MRCD.otu_table.biom')	0.0
998	('EP432041', 3, 'EP432041_K30_MRCD.otu_table.biom')	0.0
999	('EP432041', 4, 'EP432041_K40_MRCD.otu_table.biom')	0.0
1000	('EP432041', 8, 'EP432041_K80_BRCD.otu_table.biom')	0.0
1001	('EP435885', 4, 'EP435885_K40_BRCD.otu_table.biom')	0.0
1002	('EP435885', 6, 'EP435885_K60_BRCD.otu_table.biom')	0.0
1003	('EP435908', 9, 'EP435908_K90_BRCD.otu_table.biom')	0.0
1004	('EP436435', 2, 'EP436435_K20_MRCD.otu_table.biom')	0.0
1005	('EP436435', 3, 'EP436435_K30_MRCD.otu_table.biom')	0.0
1006	('EP436435', 4, 'EP436435_K40_MRCD.otu_table.biom')	0.0
1007	('EP436435', 5, 'EP436435_K50_MRCD.otu_table.biom')	0.0
1008	('EP436435', 6, 'EP436435_K60_BRCD.otu_table.biom')	0.0
1009	('EP437943', 14, 'EP437943_K140_BRCD.otu_table.biom')	0.0
1010	('EP437943', 2, 'EP437943_K20_MRCD.otu_table.biom')	0.0
1011	('EP437943', 3, 'EP437943_K30_MRCD.otu_table.biom')	0.0
1012	('EP437943', 4, 'EP437943_K40_MRCD.otu_table.biom')	0.0
1013	('EP437943', 5, 'EP437943_K50_MRCD.otu_table.biom')	0.0
1014	('EP437943', 6, 'EP437943_K60_MRCD.otu_table.biom')	0.0
1015	('EP437943', 7, 'EP437943_K70_MRCD.otu_table.biom')	0.5
1016	('EP437943', 9, 'EP437943_K90_BRCD.otu_table.biom')	0.0
1017	('EP438112', 2, 'EP438112_K20_MRCD.otu_table.biom')	1.0
1018	('EP438112', 3, 'EP438112_K30_MRCD.otu_table.biom')	1.0
1019	('EP438112', 4, 'EP438112_K40_MRCD.otu_table.biom')	1.0
1020	('EP438112', 5, 'EP438112_K50_MRCD.otu_table.biom')	1.0
1021	('EP438112', 7, 'EP438112_K70_BRCD.otu_table.biom')	1.0
1022	('EP438112', 9, 'EP438112_K90_BRCD.otu_table.biom')	0.0
1023	('EP438714', 12, 'EP438714_K120_BRCD.otu_table.biom')	0.0
1024	('EP438714', 2, 'EP438714_K20_MRCD.otu_table.biom')	0.0
1025	('EP438714', 4, 'EP438714_K40_MRCD.otu_table.biom')	0.0
1026	('EP438714', 9, 'EP438714_K90_BRCD.otu_table.biom')	0.0
1027	('EP438739', 2, 'EP438739_K20_MRCD.otu_table.biom')	0.0
1028	('EP438739', 4, 'EP438739_K40_MRCD.otu_table.biom')	0.0
1029	('EP438739', 5, 'EP438739_K50_MRCD.otu_table.biom')	0.0
1030	('EP438739', 6, 'EP438739_K60_BRCD.otu_table.biom')	0.0
1031	('EP439098', 2, 'EP439098_K20_MRCD.otu_table.biom')	0.0
1032	('EP439098', 3, 'EP439098_K30_MRCD.otu_table.biom')	0.0
1033	('EP439098', 4, 'EP439098_K40_MRCD.otu_table.biom')	0.0
1034	('EP439098', 5, 'EP439098_K50_MRCD.otu_table.biom')	0.0
1035	('EP439098', 6, 'EP439098_K60_MRCD.otu_table.biom')	0.0
1036	('EP439098', 7, 'EP439098_K70_BRCD.otu_table.biom')	0.0
1037	('EP442697', 11, 'EP442697_K110_MRCD.otu_table.biom')	0.0
1038	('EP442697', 2, 'EP442697_K20_MRCD.otu_table.biom')	0.0
1039	('EP442697', 3, 'EP442697_K30_MRCD.otu_table.biom')	1.0
1040	('EP442697', 4, 'EP442697_K40_MRCD.otu_table.biom')	0.0
1041	('EP442697', 5, 'EP442697_K50_MRCD.otu_table.biom')	1.0
1042	('EP442697', 6, 'EP442697_K60_BRCD.otu_table.biom')	1.0
1043	('EP442697', 9, 'EP442697_K90_BRCD.otu_table.biom')	1.0
1044	('EP443695', 2, 'EP443695_K20_MRCD.otu_table.biom')	0.0
1045	('EP445627', 2, 'EP445627_K20_MRCD.otu_table.biom')	0.0
1046	('EP445627', 3, 'EP445627_K30_MRCD.otu_table.biom')	0.0
1047	('EP445627', 4, 'EP445627_K40_MRCD.otu_table.biom')	1.0
1048	('EP445627', 5, 'EP445627_K50_MRCD.otu_table.biom')	1.0
1049	('EP445627', 6, 'EP445627_K60_BRCD.otu_table.biom')	1.0
1050	('EP445627', 8, 'EP445627_K80_BRCD.otu_table.biom')	0.0
1051	('EP446223', 4, 'EP446223_K40_MRCD.otu_table.biom')	1.0
1052	('EP446223', 9, 'EP446223_K90_BRCD.otu_table.biom')	0.35
1053	('EP451329', 2, 'EP451329_K20_MRCD.otu_table.biom')	0.0
1054	('EP451329', 5, 'EP451329_K50_BRCD.otu_table.biom')	0.46
1055	('EP451380', 1, 'EP451380_K10_MRCD.otu_table.biom')	0.0
1056	('EP451380', 2, 'EP451380_K20_MRCD.otu_table.biom')	0.0
1057	('EP451380', 3, 'EP451380_K30_MRCD.otu_table.biom')	0.0
1058	('EP451380', 4, 'EP451380_K40_MRCD.otu_table.biom')	0.0
1059	('EP451380', 5, 'EP451380_K50_MRCD.otu_table.biom')	0.0
1060	('EP451380', 7, 'EP451380_K70_BRCD.otu_table.biom')	0.0
1061	('EP451548', 6, 'EP451548_K60_BRCD.otu_table.biom')	0.0
1062	('EP459065', 14, 'EP459065_K140_BRCD.otu_table.biom')	1.0
1063	('EP459065', 4, 'EP459065_K40_MRCD.otu_table.biom')	1.0
1064	('EP459065', 8, 'EP459065_K80_MRCD.otu_table.biom')	1.0
1065	('EP460410', 2, 'EP460410_K20_MRCD.otu_table.biom')	0.0
1066	('EP460410', 3, 'EP460410_K30_MRCD.otu_table.biom')	0.0
1067	('EP460410', 4, 'EP460410_K40_MRCD.otu_table.biom')	0.0
1068	('EP460410', 7, 'EP460410_K70_BRCD.otu_table.biom')	1.0
1069	('EP460410', 9, 'EP460410_K90_BRCD.otu_table.biom')	0.0
1070	('EP460880', 2, 'EP460880_K20_MRCD.otu_table.biom')	0.4
1071	('EP460880', 3, 'EP460880_K30_MRCD.otu_table.biom')	0.5
