	sample	lambda
716	('EP442697', 5, 'EP442697_K50_MV1D.otu_table.biom')	0.0
717	('EP443695', 2, 'EP443695_K20_MV1D.otu_table.biom')	0.0
718	('EP445627', 2, 'EP445627_K20_MV1D.otu_table.biom')	0.0
719	('EP445627', 3, 'EP445627_K30_MV1D.otu_table.biom')	1.0
720	('EP445627', 4, 'EP445627_K40_MV1D.otu_table.biom')	1.0
721	('EP445627', 5, 'EP445627_K50_MV1D.otu_table.biom')	1.0
722	('EP446223', 4, 'EP446223_K40_MV1D.otu_table.biom')	0.0
723	('EP450448', 3, 'EP450448_K30_MV1D.otu_table.biom')	1.0
724	('EP450448', 4, 'EP450448_K40_MV1D.otu_table.biom')	1.0
725	('EP450448', 6, 'EP450448_K60_MV1D.otu_table.biom')	0.0
726	('EP451329', 2, 'EP451329_K20_MV1D.otu_table.biom')	0.0
727	('EP451380', 2, 'EP451380_K20_MV1D.otu_table.biom')	0.0
728	('EP451380', 3, 'EP451380_K30_MV1D.otu_table.biom')	0.0
729	('EP451380', 4, 'EP451380_K40_MV1D.otu_table.biom')	0.0
730	('EP451380', 5, 'EP451380_K50_MV1D.otu_table.biom')	0.0
731	('EP458322', 2, 'EP458322_K20_MV1D.otu_table.biom')	0.0
732	('EP458322', 3, 'EP458322_K30_MV1D.otu_table.biom')	0.0
733	('EP459065', 4, 'EP459065_K40_MV1D.otu_table.biom')	0.0
734	('EP459065', 8, 'EP459065_K80_MV1D.otu_table.biom')	0.12
735	('EP459223', 2, 'EP459223_K20_MV1D.otu_table.biom')	0.25
736	('EP459223', 3, 'EP459223_K30_MV1D.otu_table.biom')	1.0
737	('EP459223', 5, 'EP459223_K50_MV1D.otu_table.biom')	1.0
738	('EP460410', 2, 'EP460410_K20_MV1D.otu_table.biom')	1.0
739	('EP460410', 3, 'EP460410_K30_MV1D.otu_table.biom')	1.0
740	('EP460410', 4, 'EP460410_K40_MV1D.otu_table.biom')	1.0
741	('EP460880', 2, 'EP460880_K20_MV1D.otu_table.biom')	1.0
742	('EP460880', 3, 'EP460880_K30_MV1D.otu_table.biom')	0.0
743	('EP460880', 4, 'EP460880_K40_MV1D.otu_table.biom')	0.0
744	('EP460880', 6, 'EP460880_K60_MV1D.otu_table.biom')	0.0
745	('EP460880', 7, 'EP460880_K70_MV1D.otu_table.biom')	0.0
746	('EP461986', 3, 'EP461986_K30_MV1D.otu_table.biom')	0.0
747	('EP461986', 6, 'EP461986_K60_MV1D.otu_table.biom')	0.0
748	('EP462254', 2, 'EP462254_K20_MV1D.otu_table.biom')	0.0
749	('EP462254', 4, 'EP462254_K40_MV1D.otu_table.biom')	0.0
750	('EP463151', 2, 'EP463151_K20_MV1D.otu_table.biom')	0.0
751	('EP464472', 11, 'EP464472_K110_MV1D.otu_table.biom')	0.0
752	('EP464472', 2, 'EP464472_K20_MV1D.otu_table.biom')	0.0
753	('EP464472', 3, 'EP464472_K30_MV1D.otu_table.biom')	0.0
754	('EP464472', 4, 'EP464472_K40_MV1D.otu_table.biom')	0.0
755	('EP464472', 5, 'EP464472_K50_MV1D.otu_table.biom')	0.0
756	('EP467840', 2, 'EP467840_K20_MV1D.otu_table.biom')	0.0
757	('EP467840', 3, 'EP467840_K30_MV1D.otu_table.biom')	0.0
758	('EP467840', 4, 'EP467840_K40_MV1D.otu_table.biom')	0.0
759	('EP470665', 7, 'EP470665_K70_MV1D.otu_table.biom')	0.0
760	('EP470960', 1, 'EP470960_K10_MV1D.otu_table.biom')	0.0
761	('EP470960', 2, 'EP470960_K20_MV1D.otu_table.biom')	0.0
762	('EP470960', 3, 'EP470960_K30_MV1D.otu_table.biom')	0.0
763	('EP470960', 4, 'EP470960_K40_MV1D.otu_table.biom')	0.0
764	('EP473070', 2, 'EP473070_K20_MV1D.otu_table.biom')	1.0
765	('EP473070', 3, 'EP473070_K30_MV1D.otu_table.biom')	1.0
766	('EP473070', 4, 'EP473070_K40_MV1D.otu_table.biom')	1.0
767	('EP474224', 2, 'EP474224_K20_MV1D.otu_table.biom')	1.0
768	('EP474224', 3, 'EP474224_K30_MV1D.otu_table.biom')	1.0
769	('EP474224', 4, 'EP474224_K40_MV1D.otu_table.biom')	1.0
770	('EP474224', 9, 'EP474224_K90_MV1D.otu_table.biom')	1.0
771	('EP474673', 2, 'EP474673_K20_MV1D.otu_table.biom')	0.0
772	('EP474673', 3, 'EP474673_K30_MV1D.otu_table.biom')	0.0
773	('EP479947', 2, 'EP479947_K20_MV1D.otu_table.biom')	0.0
774	('EP479947', 3, 'EP479947_K30_MV1D.otu_table.biom')	1.0
775	('EP481651', 2, 'EP481651_K20_MV1D.otu_table.biom')	0.0
776	('EP481651', 3, 'EP481651_K30_MV1D.otu_table.biom')	0.0
777	('EP481651', 4, 'EP481651_K40_MV1D.otu_table.biom')	0.0
778	('EP481651', 5, 'EP481651_K50_MV1D.otu_table.biom')	0.0
779	('EP481651', 6, 'EP481651_K60_MV1D.otu_table.biom')	0.0
780	('EP482764', 1, 'EP482764_K10_MV1D.otu_table.biom')	0.0
781	('EP482764', 2, 'EP482764_K20_MV1D.otu_table.biom')	0.0
782	('EP482764', 3, 'EP482764_K30_MV1D.otu_table.biom')	0.0
783	('EP482764', 4, 'EP482764_K40_MV1D.otu_table.biom')	0.0
784	('EP482764', 5, 'EP482764_K50_MV1D.otu_table.biom')	0.07
785	('EP483200', 2, 'EP483200_K20_MV1D.otu_table.biom')	0.0
786	('EP483200', 3, 'EP483200_K30_MV1D.otu_table.biom')	0.0
787	('EP483200', 4, 'EP483200_K40_MV1D.otu_table.biom')	0.0
788	('EP483200', 5, 'EP483200_K50_MV1D.otu_table.biom')	0.0
789	('EP483776', 2, 'EP483776_K20_MV1D.otu_table.biom')	0.0
790	('EP483776', 3, 'EP483776_K30_MV1D.otu_table.biom')	0.0
791	('EP483776', 4, 'EP483776_K40_MV1D.otu_table.biom')	0.0
792	('EP483881', 2, 'EP483881_K20_MV1D.otu_table.biom')	0.0
793	('EP483881', 3, 'EP483881_K30_MV1D.otu_table.biom')	0.0
794	('EP483881', 4, 'EP483881_K40_MV1D.otu_table.biom')	0.0
795	('EP483881', 5, 'EP483881_K50_MV1D.otu_table.biom')	0.0
796	('EP483881', 6, 'EP483881_K60_MV1D.otu_table.biom')	0.0
797	('EP485566', 2, 'EP485566_K20_MV1D.otu_table.biom')	1.0
798	('EP485566', 3, 'EP485566_K30_MV1D.otu_table.biom')	1.0
799	('EP487163', 1, 'EP487163_K10_MV1D.otu_table.biom')	0.0
800	('EP487163', 2, 'EP487163_K20_MV1D.otu_table.biom')	0.0
801	('EP487163', 3, 'EP487163_K30_MV1D.otu_table.biom')	0.0
802	('EP488403', 1, 'EP488403_K10_MV1D.otu_table.biom')	0.0
803	('EP488403', 11, 'EP488403_K110_MV1D.otu_table.biom')	0.0
804	('EP488403', 2, 'EP488403_K20_MV1D.otu_table.biom')	0.0
805	('EP488403', 3, 'EP488403_K30_MV1D.otu_table.biom')	0.0
806	('EP488403', 4, 'EP488403_K40_MV1D.otu_table.biom')	0.0
807	('EP489199', 1, 'EP489199_K10_MV1D.otu_table.biom')	0.0
808	('EP489199', 2, 'EP489199_K20_MV1D.otu_table.biom')	0.0
809	('EP489199', 3, 'EP489199_K30_MV1D.otu_table.biom')	0.0
810	('EP489199', 4, 'EP489199_K40_MV1D.otu_table.biom')	0.0
811	('EP491548', 2, 'EP491548_K20_MV1D.otu_table.biom')	1.0
812	('EP491548', 3, 'EP491548_K30_MV1D.otu_table.biom')	0.0
813	('EP491548', 4, 'EP491548_K40_MV1D.otu_table.biom')	1.0
814	('EP491548', 5, 'EP491548_K50_MV1D.otu_table.biom')	0.0
815	('EP491548', 6, 'EP491548_K60_MV1D.otu_table.biom')	0.51
816	('EP491593', 2, 'EP491593_K20_MV1D.otu_table.biom')	0.0
817	('EP492275', 3, 'EP492275_K30_MV1D.otu_table.biom')	0.07
818	('EP492355', 2, 'EP492355_K20_MV1D.otu_table.biom')	0.0
819	('EP492355', 3, 'EP492355_K30_MV1D.otu_table.biom')	0.0
820	('EP492355', 4, 'EP492355_K40_MV1D.otu_table.biom')	0.0
821	('EP492355', 5, 'EP492355_K50_MV1D.otu_table.biom')	0.0
822	('EP492474', 6, 'EP492474_K60_MV1D.otu_table.biom')	1.0
823	('EP494740', 2, 'EP494740_K20_MV1D.otu_table.biom')	0.07
824	('EP494740', 3, 'EP494740_K30_MV1D.otu_table.biom')	0.0
825	('EP494740', 4, 'EP494740_K40_MV1D.otu_table.biom')	0.0
826	('EP495523', 2, 'EP495523_K20_MV1D.otu_table.biom')	0.0
827	('EP495523', 3, 'EP495523_K30_MV1D.otu_table.biom')	0.0
828	('EP495523', 4, 'EP495523_K40_MV1D.otu_table.biom')	0.0
829	('EP495882', 2, 'EP495882_K20_MV1D.otu_table.biom')	1.0
830	('EP495882', 3, 'EP495882_K30_MV1D.otu_table.biom')	1.0
831	('EP495882', 5, 'EP495882_K50_MV1D.otu_table.biom')	1.0
832	('EP500700', 2, 'EP500700_K20_MV1D.otu_table.biom')	0.0
833	('EP500700', 3, 'EP500700_K30_MV1D.otu_table.biom')	0.0
834	('EP500700', 4, 'EP500700_K40_MV1D.otu_table.biom')	0.52
835	('EP500700', 5, 'EP500700_K50_MV1D.otu_table.biom')	0.0
836	('EP500700', 6, 'EP500700_K60_MV1D.otu_table.biom')	0.0
837	('EP500700', 7, 'EP500700_K70_MV1D.otu_table.biom')	0.0
838	('EP503295', 2, 'EP503295_K20_MV1D.otu_table.biom')	0.0
839	('EP504516', 2, 'EP504516_K20_MV1D.otu_table.biom')	0.0
840	('EP504516', 3, 'EP504516_K30_MV1D.otu_table.biom')	0.0
841	('EP504516', 5, 'EP504516_K50_MV1D.otu_table.biom')	0.0
842	('EP505314', 2, 'EP505314_K20_MV1D.otu_table.biom')	0.0
843	('EP505314', 3, 'EP505314_K30_MV1D.otu_table.biom')	0.0
844	('EP509951', 12, 'EP509951_K120_MV1D.otu_table.biom')	0.0
845	('EP509951', 2, 'EP509951_K20_MV1D.otu_table.biom')	0.0
846	('EP509951', 3, 'EP509951_K30_MV1D.otu_table.biom')	0.0
847	('EP509951', 4, 'EP509951_K40_MV1D.otu_table.biom')	0.12
848	('EP509951', 5, 'EP509951_K50_MV1D.otu_table.biom')	0.0
849	('EP509951', 6, 'EP509951_K60_MV1D.otu_table.biom')	0.0
850	('EP514824', 1, 'EP514824_K10_MV1D.otu_table.biom')	0.0
851	('EP514824', 12, 'EP514824_K120_MV1D.otu_table.biom')	0.0
852	('EP514824', 2, 'EP514824_K20_MV1D.otu_table.biom')	0.0
853	('EP514824', 3, 'EP514824_K30_MV1D.otu_table.biom')	0.0
854	('EP514824', 4, 'EP514824_K40_MV1D.otu_table.biom')	0.0
855	('EP514824', 7, 'EP514824_K70_MV1D.otu_table.biom')	0.0
856	('EP515317', 2, 'EP515317_K20_MV1D.otu_table.biom')	1.0
857	('EP515317', 3, 'EP515317_K30_MV1D.otu_table.biom')	1.0
858	('EP515317', 4, 'EP515317_K40_MV1D.otu_table.biom')	1.0
859	('EP515317', 6, 'EP515317_K60_MV1D.otu_table.biom')	0.0
860	('EP516732', 1, 'EP516732_K10_MV1D.otu_table.biom')	1.0
861	('EP516732', 2, 'EP516732_K20_MV1D.otu_table.biom')	0.0
862	('EP516732', 3, 'EP516732_K30_MV1D.otu_table.biom')	0.0
863	('EP516732', 9, 'EP516732_K90_MV1D.otu_table.biom')	0.0
864	('EP516855', 2, 'EP516855_K20_MV1D.otu_table.biom')	0.0
865	('EP516855', 3, 'EP516855_K30_MV1D.otu_table.biom')	1.0
866	('EP516855', 4, 'EP516855_K40_MV1D.otu_table.biom')	1.0
867	('EP519031', 2, 'EP519031_K20_MV1D.otu_table.biom')	0.0
868	('EP519031', 3, 'EP519031_K30_MV1D.otu_table.biom')	0.0
869	('EP519031', 4, 'EP519031_K40_MV1D.otu_table.biom')	0.0
870	('EP520093', 2, 'EP520093_K20_MV1D.otu_table.biom')	0.51
871	('EP520093', 3, 'EP520093_K30_MV1D.otu_table.biom')	1.0
872	('EP520093', 4, 'EP520093_K40_MV1D.otu_table.biom')	1.0
873	('EP521049', 1, 'EP521049_K10_MV1D.otu_table.biom')	0.0
874	('EP521049', 2, 'EP521049_K20_MV1D.otu_table.biom')	0.0
875	('EP521049', 3, 'EP521049_K30_MV1D.otu_table.biom')	0.0
876	('EP522897', 2, 'EP522897_K20_MV1D.otu_table.biom')	0.0
877	('EP522897', 3, 'EP522897_K30_MV1D.otu_table.biom')	0.0
878	('EP523733', 2, 'EP523733_K20_MV1D.otu_table.biom')	0.0
879	('EP524246', 1, 'EP524246_K10_MV1D.otu_table.biom')	0.0
880	('EP524246', 11, 'EP524246_K110_MV1D.otu_table.biom')	0.0
881	('EP524246', 2, 'EP524246_K20_MV1D.otu_table.biom')	0.0
882	('EP524246', 3, 'EP524246_K30_MV1D.otu_table.biom')	0.0
883	('EP524246', 4, 'EP524246_K40_MV1D.otu_table.biom')	0.0
884	('EP527930', 2, 'EP527930_K20_MV1D.otu_table.biom')	0.0
885	('EP527930', 3, 'EP527930_K30_MV1D.otu_table.biom')	0.0
886	('EP527930', 4, 'EP527930_K40_MV1D.otu_table.biom')	0.0
887	('EP533526', 2, 'EP533526_K20_MV1D.otu_table.biom')	0.0
888	('EP533526', 4, 'EP533526_K40_MV1D.otu_table.biom')	0.0
889	('EP537290', 2, 'EP537290_K20_MV1D.otu_table.biom')	0.0
890	('EP537290', 3, 'EP537290_K30_MV1D.otu_table.biom')	0.07
891	('EP537290', 4, 'EP537290_K40_MV1D.otu_table.biom')	0.0
892	('EP542437', 2, 'EP542437_K20_MV1D.otu_table.biom')	1.0
893	('EP542782', 2, 'EP542782_K20_MV1D.otu_table.biom')	0.0
894	('EP542782', 3, 'EP542782_K30_MV1D.otu_table.biom')	0.0
895	('EP543835', 7, 'EP543835_K70_MV1D.otu_table.biom')	1.0
896	('EP545197', 4, 'EP545197_K40_MV1D.otu_table.biom')	0.0
897	('EP547297', 2, 'EP547297_K20_MV1D.otu_table.biom')	0.0
898	('EP547297', 3, 'EP547297_K30_MV1D.otu_table.biom')	0.0
899	('EP547297', 4, 'EP547297_K40_MV1D.otu_table.biom')	0.0
900	('EP548439', 2, 'EP548439_K20_MV1D.otu_table.biom')	0.0
901	('EP548641', 2, 'EP548641_K20_MV1D.otu_table.biom')	1.0
902	('EP548641', 3, 'EP548641_K30_MV1D.otu_table.biom')	1.0
903	('EP548641', 4, 'EP548641_K40_MV1D.otu_table.biom')	1.0
904	('EP548641', 5, 'EP548641_K50_MV1D.otu_table.biom')	0.0
905	('EP550598', 2, 'EP550598_K20_MV1D.otu_table.biom')	0.0
906	('EP550598', 3, 'EP550598_K30_MV1D.otu_table.biom')	0.0
907	('EP550598', 4, 'EP550598_K40_MV1D.otu_table.biom')	0.0
908	('EP553021', 2, 'EP553021_K20_MV1D.otu_table.biom')	0.0
909	('EP553021', 3, 'EP553021_K30_MV1D.otu_table.biom')	0.0
910	('EP553472', 2, 'EP553472_K20_MV1D.otu_table.biom')	0.0
911	('EP553472', 3, 'EP553472_K30_MV1D.otu_table.biom')	0.17
912	('EP553472', 4, 'EP553472_K40_MV1D.otu_table.biom')	0.0
913	('EP553472', 5, 'EP553472_K50_MV1D.otu_table.biom')	1.0
914	('EP557758', 12, 'EP557758_K120_MV1D.otu_table.biom')	1.0
915	('EP557758', 2, 'EP557758_K20_MV1D.otu_table.biom')	0.0
916	('EP557758', 3, 'EP557758_K30_MV1D.otu_table.biom')	1.0
917	('EP557758', 4, 'EP557758_K40_MV1D.otu_table.biom')	1.0
918	('EP557758', 5, 'EP557758_K50_MV1D.otu_table.biom')	1.0
919	('EP557758', 6, 'EP557758_K60_MV1D.otu_table.biom')	1.0
920	('EP558013', 2, 'EP558013_K20_MV1D.otu_table.biom')	0.0
921	('EP558013', 3, 'EP558013_K30_MV1D.otu_table.biom')	0.0
922	('EP558013', 4, 'EP558013_K40_MV1D.otu_table.biom')	0.0
923	('EP558013', 5, 'EP558013_K50_MV1D.otu_table.biom')	1.0
924	('EP558013', 6, 'EP558013_K60_MV1D.otu_table.biom')	1.0
925	('EP560280', 7, 'EP560280_K70_MV1D.otu_table.biom')	1.0
926	('EP563046', 2, 'EP563046_K20_MV1D.otu_table.biom')	0.0
927	('EP564900', 2, 'EP564900_K20_MV1D.otu_table.biom')	1.0
928	('EP564900', 3, 'EP564900_K30_MV1D.otu_table.biom')	0.54
929	('EP566557', 2, 'EP566557_K20_MV1D.otu_table.biom')	0.0
930	('EP566677', 2, 'EP566677_K20_MV1D.otu_table.biom')	0.0
931	('EP566677', 4, 'EP566677_K40_MV1D.otu_table.biom')	0.0
932	('EP569268', 2, 'EP569268_K20_MV1D.otu_table.biom')	0.0
933	('EP569268', 3, 'EP569268_K30_MV1D.otu_table.biom')	0.0
934	('EP569649', 2, 'EP569649_K20_MV1D.otu_table.biom')	1.0
935	('EP569649', 3, 'EP569649_K30_MV1D.otu_table.biom')	1.0
936	('EP569649', 4, 'EP569649_K40_MV1D.otu_table.biom')	1.0
937	('EP569649', 5, 'EP569649_K50_MV1D.otu_table.biom')	1.0
938	('EP573286', 2, 'EP573286_K20_MV1D.otu_table.biom')	0.0
939	('EP573286', 3, 'EP573286_K30_MV1D.otu_table.biom')	0.0
940	('EP573286', 4, 'EP573286_K40_MV1D.otu_table.biom')	0.0
941	('EP573960', 2, 'EP573960_K20_MV1D.otu_table.biom')	1.0
942	('EP573960', 3, 'EP573960_K30_MV1D.otu_table.biom')	1.0
943	('EP575820', 12, 'EP575820_K120_MV1D.otu_table.biom')	1.0
944	('EP575820', 2, 'EP575820_K20_MV1D.otu_table.biom')	1.0
945	('EP575820', 3, 'EP575820_K30_MV1D.otu_table.biom')	1.0
946	('EP575820', 4, 'EP575820_K40_MV1D.otu_table.biom')	1.0
947	('EP575820', 5, 'EP575820_K50_MV1D.otu_table.biom')	0.0
948	('EP577384', 3, 'EP577384_K30_MV1D.otu_table.biom')	0.0
949	('EP577384', 4, 'EP577384_K40_MV1D.otu_table.biom')	0.0
950	('EP577384', 5, 'EP577384_K50_MV1D.otu_table.biom')	0.0
951	('EP580086', 2, 'EP580086_K20_MV1D.otu_table.biom')	0.0
952	('EP580086', 3, 'EP580086_K30_MV1D.otu_table.biom')	0.0
953	('EP580086', 4, 'EP580086_K40_MV1D.otu_table.biom')	0.0
954	('EP580086', 5, 'EP580086_K50_MV1D.otu_table.biom')	0.0
955	('EP580652', 2, 'EP580652_K20_MV1D.otu_table.biom')	1.0
956	('EP580652', 3, 'EP580652_K30_MV1D.otu_table.biom')	1.0
957	('EP580652', 4, 'EP580652_K40_MV1D.otu_table.biom')	1.0
958	('EP581561', 2, 'EP581561_K20_MV1D.otu_table.biom')	0.0
959	('EP581561', 3, 'EP581561_K30_MV1D.otu_table.biom')	0.0
960	('EP581708', 2, 'EP581708_K20_MV1D.otu_table.biom')	0.0
961	('EP581708', 3, 'EP581708_K30_MV1D.otu_table.biom')	0.0
962	('EP581708', 4, 'EP581708_K40_MV1D.otu_table.biom')	0.0
963	('EP581708', 5, 'EP581708_K50_MV1D.otu_table.biom')	0.0
964	('EP581708', 6, 'EP581708_K60_MV1D.otu_table.biom')	0.07
965	('EP581708', 7, 'EP581708_K70_MV1D.otu_table.biom')	0.0
966	('EP581708', 8, 'EP581708_K80_MV1D.otu_table.biom')	0.0
967	('EP583097', 2, 'EP583097_K20_MV1D.otu_table.biom')	0.0
968	('EP583097', 3, 'EP583097_K30_MV1D.otu_table.biom')	0.0
969	('EP583097', 4, 'EP583097_K40_MV1D.otu_table.biom')	0.0
970	('EP583097', 5, 'EP583097_K50_MV1D.otu_table.biom')	0.0
971	('EP584156', 2, 'EP584156_K20_MV1D.otu_table.biom')	0.5
972	('EP584156', 3, 'EP584156_K30_MV1D.otu_table.biom')	1.0
973	('EP584338', 2, 'EP584338_K20_MV1D.otu_table.biom')	0.0
974	('EP584338', 3, 'EP584338_K30_MV1D.otu_table.biom')	0.0
975	('EP584338', 4, 'EP584338_K40_MV1D.otu_table.biom')	0.0
976	('EP587032', 2, 'EP587032_K20_MV1D.otu_table.biom')	0.0
977	('EP588271', 2, 'EP588271_K20_MV1D.otu_table.biom')	1.0
978	('EP588271', 3, 'EP588271_K30_MV1D.otu_table.biom')	1.0
979	('EP591995', 2, 'EP591995_K20_MV1D.otu_table.biom')	0.0
980	('EP591995', 3, 'EP591995_K30_MV1D.otu_table.biom')	0.0
981	('EP591995', 4, 'EP591995_K40_MV1D.otu_table.biom')	0.0
982	('EP596677', 2, 'EP596677_K20_MV1D.otu_table.biom')	0.07
983	('EP596677', 3, 'EP596677_K30_MV1D.otu_table.biom')	0.0
984	('EP596677', 4, 'EP596677_K40_MV1D.otu_table.biom')	0.0
985	('EP596677', 5, 'EP596677_K50_MV1D.otu_table.biom')	0.0
986	('EP598179', 2, 'EP598179_K20_MV1D.otu_table.biom')	0.0
987	('EP598179', 3, 'EP598179_K30_MV1D.otu_table.biom')	0.0
988	('EP598179', 4, 'EP598179_K40_MV1D.otu_table.biom')	0.0
989	('EP601434', 2, 'EP601434_K20_MV1D.otu_table.biom')	0.0
990	('EP601434', 3, 'EP601434_K30_MV1D.otu_table.biom')	0.0
991	('EP601434', 8, 'EP601434_K80_MV1D.otu_table.biom')	0.0
992	('EP602090', 2, 'EP602090_K20_MV1D.otu_table.biom')	1.0
993	('EP602090', 3, 'EP602090_K30_MV1D.otu_table.biom')	1.0
994	('EP602090', 4, 'EP602090_K40_MV1D.otu_table.biom')	1.0
995	('EP603154', 2, 'EP603154_K20_MV1D.otu_table.biom')	1.0
996	('EP603154', 3, 'EP603154_K30_MV1D.otu_table.biom')	1.0
997	('EP604653', 2, 'EP604653_K20_MV1D.otu_table.biom')	0.0
998	('EP604653', 3, 'EP604653_K30_MV1D.otu_table.biom')	0.0
999	('EP604653', 5, 'EP604653_K50_MV1D.otu_table.biom')	0.0
1000	('EP607311', 2, 'EP607311_K20_MV1D.otu_table.biom')	0.0
1001	('EP607311', 3, 'EP607311_K30_MV1D.otu_table.biom')	0.0
1002	('EP607311', 4, 'EP607311_K40_MV1D.otu_table.biom')	0.0
1003	('EP607978', 2, 'EP607978_K20_MV1D.otu_table.biom')	0.0
1004	('EP607978', 3, 'EP607978_K30_MV1D.otu_table.biom')	0.0
1005	('EP608013', 2, 'EP608013_K20_MV1D.otu_table.biom')	1.0
1006	('EP608013', 3, 'EP608013_K30_MV1D.otu_table.biom')	0.0
1007	('EP608013', 4, 'EP608013_K40_MV1D.otu_table.biom')	0.0
1008	('EP612207', 3, 'EP612207_K30_MV1D.otu_table.biom')	0.0
1009	('EP612207', 5, 'EP612207_K50_MV1D.otu_table.biom')	0.0
1010	('EP612777', 2, 'EP612777_K20_MV1D.otu_table.biom')	0.0
1011	('EP618350', 3, 'EP618350_K30_MV1D.otu_table.biom')	1.0
1012	('EP618350', 4, 'EP618350_K40_MV1D.otu_table.biom')	1.0
1013	('EP622928', 2, 'EP622928_K20_MV1D.otu_table.biom')	0.0
1014	('EP625455', 2, 'EP625455_K20_MV1D.otu_table.biom')	0.0
1015	('EP628259', 2, 'EP628259_K20_MV1D.otu_table.biom')	0.07
1016	('EP628259', 3, 'EP628259_K30_MV1D.otu_table.biom')	0.0
1017	('EP628259', 4, 'EP628259_K40_MV1D.otu_table.biom')	0.0
1018	('EP628259', 5, 'EP628259_K50_MV1D.otu_table.biom')	0.0
1019	('EP631608', 2, 'EP631608_K20_MV1D.otu_table.biom')	0.0
1020	('EP631608', 5, 'EP631608_K50_MV1D.otu_table.biom')	0.0
1021	('EP631955', 1, 'EP631955_K10_MV1D.otu_table.biom')	0.0
1022	('EP631955', 3, 'EP631955_K30_MV1D.otu_table.biom')	1.0
1023	('EP631955', 4, 'EP631955_K40_MV1D.otu_table.biom')	1.0
1024	('EP631955', 5, 'EP631955_K50_MV1D.otu_table.biom')	1.0
1025	('EP634595', 2, 'EP634595_K20_MV1D.otu_table.biom')	0.0
1026	('EP637055', 2, 'EP637055_K20_MV1D.otu_table.biom')	0.0
1027	('EP637810', 2, 'EP637810_K20_MV1D.otu_table.biom')	0.0
1028	('EP639218', 2, 'EP639218_K20_MV1D.otu_table.biom')	0.0
1029	('EP641566', 20, 'EP641566_K200_MV1D.otu_table.biom')	1.0
1030	('EP641566', 2, 'EP641566_K20_MV1D.otu_table.biom')	1.0
1031	('EP642005', 2, 'EP642005_K20_MV1D.otu_table.biom')	1.0
1032	('EP642999', 1, 'EP642999_K10_MV1D.otu_table.biom')	0.0
1033	('EP642999', 2, 'EP642999_K20_MV1D.otu_table.biom')	0.0
1034	('EP642999', 3, 'EP642999_K30_MV1D.otu_table.biom')	0.0
1035	('EP642999', 4, 'EP642999_K40_MV1D.otu_table.biom')	0.0
1036	('EP642999', 5, 'EP642999_K50_MV1D.otu_table.biom')	0.0
1037	('EP643672', 2, 'EP643672_K20_MV1D.otu_table.biom')	0.0
1038	('EP643672', 3, 'EP643672_K30_MV1D.otu_table.biom')	0.0
1039	('EP643672', 4, 'EP643672_K40_MV1D.otu_table.biom')	0.0
1040	('EP643672', 5, 'EP643672_K50_MV1D.otu_table.biom')	0.0
1041	('EP645846', 2, 'EP645846_K20_MV1D.otu_table.biom')	0.0
1042	('EP645846', 3, 'EP645846_K30_MV1D.otu_table.biom')	0.0
1043	('EP646001', 2, 'EP646001_K20_MV1D.otu_table.biom')	1.0
1044	('EP646001', 3, 'EP646001_K30_MV1D.otu_table.biom')	1.0
1045	('EP646235', 2, 'EP646235_K20_MV1D.otu_table.biom')	1.0
1046	('EP646235', 3, 'EP646235_K30_MV1D.otu_table.biom')	1.0
1047	('EP646235', 4, 'EP646235_K40_MV1D.otu_table.biom')	1.0
1048	('EP646235', 5, 'EP646235_K50_MV1D.otu_table.biom')	1.0
1049	('EP647247', 2, 'EP647247_K20_MV1D.otu_table.biom')	1.0
1050	('EP647996', 2, 'EP647996_K20_MV1D.otu_table.biom')	0.0
1051	('EP647996', 3, 'EP647996_K30_MV1D.otu_table.biom')	0.0
1052	('EP647996', 6, 'EP647996_K60_MV1D.otu_table.biom')	0.0
1053	('EP649700', 2, 'EP649700_K20_MV1D.otu_table.biom')	1.0
1054	('EP649700', 4, 'EP649700_K40_MV1D.otu_table.biom')	1.0
1055	('EP649700', 5, 'EP649700_K50_MV1D.otu_table.biom')	0.0
1056	('EP652669', 2, 'EP652669_K20_MV1D.otu_table.biom')	0.0
1057	('EP656868', 2, 'EP656868_K20_MV1D.otu_table.biom')	0.0
1058	('EP656868', 3, 'EP656868_K30_MV1D.otu_table.biom')	0.0
1059	('EP657828', 2, 'EP657828_K20_MV1D.otu_table.biom')	0.11
1060	('EP657828', 4, 'EP657828_K40_MV1D.otu_table.biom')	0.0
1061	('EP657828', 5, 'EP657828_K50_MV1D.otu_table.biom')	0.0
1062	('EP658321', 2, 'EP658321_K20_MV1D.otu_table.biom')	1.0
1063	('EP658321', 3, 'EP658321_K30_MV1D.otu_table.biom')	0.0
1064	('EP658321', 4, 'EP658321_K40_MV1D.otu_table.biom')	0.0
1065	('EP658321', 5, 'EP658321_K50_MV1D.otu_table.biom')	0.0
1066	('EP658321', 6, 'EP658321_K60_MV1D.otu_table.biom')	0.0
1067	('EP660313', 2, 'EP660313_K20_MV1D.otu_table.biom')	0.51
1068	('EP660313', 3, 'EP660313_K30_MV1D.otu_table.biom')	0.0
1069	('EP663155', 2, 'EP663155_K20_MV1D.otu_table.biom')	1.0
1070	('EP663155', 3, 'EP663155_K30_MV1D.otu_table.biom')	1.0
1071	('EP663155', 9, 'EP663155_K90_MV1D.otu_table.biom')	0.0
