	sample	lambda
1624	('EP459065', 14, 'EP459065_K140_BCKD.otu_table.biom')	1.0
1625	('EP459065', 15, 'EP459065_K150_MCKD.otu_table.biom')	1.0
1626	('EP459065', 4, 'EP459065_K40_MCKD.otu_table.biom')	1.0
1627	('EP459065', 8, 'EP459065_K80_MCKD.otu_table.biom')	0.0
1628	('EP459223', 1, 'EP459223_K10_MCKD.otu_table.biom')	1.0
1629	('EP459223', 4, 'EP459223_K40_MCKD.otu_table.biom')	1.0
1630	('EP459223', 5, 'EP459223_K50_MCKD.otu_table.biom')	1.0
1631	('EP459223', 6, 'EP459223_K60_BC1D.otu_table.biom')	1.0
1632	('EP460410', 10, 'EP460410_K100_MCKD.otu_table.biom')	1.0
1633	('EP460410', 1, 'EP460410_K10_MCKD.otu_table.biom')	1.0
1634	('EP460410', 2, 'EP460410_K20_MCKD.otu_table.biom')	1.0
1635	('EP460410', 3, 'EP460410_K30_MCKD.otu_table.biom')	1.0
1636	('EP460410', 4, 'EP460410_K40_MCKD.otu_table.biom')	1.0
1637	('EP460410', 7, 'EP460410_K70_BCKD.otu_table.biom')	1.0
1638	('EP460410', 9, 'EP460410_K90_BCKD.otu_table.biom')	1.0
1639	('EP460880', 3, 'EP460880_K30_MCKD.otu_table.biom')	1.0
1640	('EP460880', 4, 'EP460880_K40_MCKD.otu_table.biom')	1.0
1641	('EP460880', 5, 'EP460880_K50_MCKD.otu_table.biom')	1.0
1642	('EP460880', 6, 'EP460880_K60_MCKD.otu_table.biom')	1.0
1643	('EP460880', 7, 'EP460880_K70_MCKD.otu_table.biom')	1.0
1644	('EP461986', 1, 'EP461986_K10_MCKD.otu_table.biom')	1.0
1645	('EP461986', 4, 'EP461986_K40_MCKD.otu_table.biom')	1.0
1646	('EP461986', 6, 'EP461986_K60_MCKD.otu_table.biom')	1.0
1647	('EP461986', 7, 'EP461986_K70_BC1D.otu_table.biom')	1.0
1648	('EP462254', 1, 'EP462254_K10_MCKD.otu_table.biom')	1.0
1649	('EP462254', 2, 'EP462254_K20_MCKD.otu_table.biom')	1.0
1650	('EP463151', 1, 'EP463151_K10_MCKD.otu_table.biom')	1.0
1651	('EP463151', 2, 'EP463151_K20_MCKD.otu_table.biom')	1.0
1652	('EP463151', 3, 'EP463151_K30_BCKD.otu_table.biom')	1.0
1653	('EP463151', 6, 'EP463151_K60_BCKD.otu_table.biom')	1.0
1654	('EP464472', 10, 'EP464472_K100_BCKD.otu_table.biom')	1.0
1655	('EP464472', 2, 'EP464472_K20_MCKD.otu_table.biom')	1.0
1656	('EP464472', 3, 'EP464472_K30_MCKD.otu_table.biom')	1.0
1657	('EP464472', 4, 'EP464472_K40_MCKD.otu_table.biom')	1.0
1658	('EP464472', 5, 'EP464472_K50_MCKD.otu_table.biom')	1.0
1659	('EP466802', 1, 'EP466802_K10_MCKD.otu_table.biom')	1.0
1660	('EP467840', 1, 'EP467840_K10_MCKD.otu_table.biom')	1.0
1661	('EP467840', 2, 'EP467840_K20_MCKD.otu_table.biom')	1.0
1662	('EP467840', 3, 'EP467840_K30_MCKD.otu_table.biom')	1.0
1663	('EP467840', 4, 'EP467840_K40_MCKD.otu_table.biom')	0.0
1664	('EP467840', 5, 'EP467840_K50_BCKD.otu_table.biom')	1.0
1665	('EP467840', 6, 'EP467840_K60_MCKD.otu_table.biom')	1.0
1666	('EP467840', 7, 'EP467840_K70_BCKD.otu_table.biom')	1.0
1667	('EP470665', 1, 'EP470665_K10_MCKD.otu_table.biom')	1.0
1668	('EP470665', 3, 'EP470665_K30_BCKD.otu_table.biom')	1.0
1669	('EP470665', 4, 'EP470665_K40_BCKD.otu_table.biom')	1.0
1670	('EP470665', 5, 'EP470665_K50_MCKD.otu_table.biom')	1.0
1671	('EP470665', 7, 'EP470665_K70_MCKD.otu_table.biom')	1.0
1672	('EP470960', 10, 'EP470960_K100_MCKD.otu_table.biom')	1.0
1673	('EP470960', 1, 'EP470960_K10_MCKD.otu_table.biom')	1.0
1674	('EP470960', 2, 'EP470960_K20_MCKD.otu_table.biom')	1.0
1675	('EP470960', 3, 'EP470960_K30_MCKD.otu_table.biom')	1.0
1676	('EP470960', 4, 'EP470960_K40_MCKD.otu_table.biom')	1.0
1677	('EP470960', 7, 'EP470960_K70_BCKD.otu_table.biom')	1.0
1678	('EP470960', 8, 'EP470960_K80_BCKD.otu_table.biom')	1.0
1679	('EP470960', 9, 'EP470960_K90_MCKD.otu_table.biom')	1.0
1680	('EP473070', 10, 'EP473070_K100_MCKD.otu_table.biom')	1.0
1681	('EP473070', 1, 'EP473070_K10_MCKD.otu_table.biom')	1.0
1682	('EP473070', 2, 'EP473070_K20_MCKD.otu_table.biom')	1.0
1683	('EP473070', 3, 'EP473070_K30_MCKD.otu_table.biom')	1.0
1684	('EP473070', 4, 'EP473070_K40_MCKD.otu_table.biom')	1.0
1685	('EP473070', 7, 'EP473070_K70_BCKD.otu_table.biom')	1.0
1686	('EP473070', 9, 'EP473070_K90_BCKD.otu_table.biom')	1.0
1687	('EP474224', 1, 'EP474224_K10_MCKD.otu_table.biom')	1.0
1688	('EP474224', 2, 'EP474224_K20_MCKD.otu_table.biom')	1.0
1689	('EP474224', 3, 'EP474224_K30_MCKD.otu_table.biom')	1.0
1690	('EP474224', 4, 'EP474224_K40_MCKD.otu_table.biom')	1.0
1691	('EP474224', 5, 'EP474224_K50_BCKD.otu_table.biom')	1.0
1692	('EP474224', 6, 'EP474224_K60_MCKD.otu_table.biom')	1.0
1693	('EP474224', 7, 'EP474224_K70_BCKD.otu_table.biom')	1.0
1694	('EP474673', 1, 'EP474673_K10_MCKD.otu_table.biom')	1.0
1695	('EP474673', 2, 'EP474673_K20_MCKD.otu_table.biom')	1.0
1696	('EP474673', 3, 'EP474673_K30_MCKD.otu_table.biom')	1.0
1697	('EP474673', 4, 'EP474673_K40_BCKD.otu_table.biom')	1.0
1698	('EP474673', 7, 'EP474673_K70_BCKD.otu_table.biom')	1.0
1699	('EP474673', 8, 'EP474673_K80_MCKD.otu_table.biom')	1.0
1700	('EP479947', 2, 'EP479947_K20_MCKD.otu_table.biom')	0.0
1701	('EP479947', 3, 'EP479947_K30_MCKD.otu_table.biom')	1.0
1702	('EP481651', 1, 'EP481651_K10_MCKD.otu_table.biom')	1.0
1703	('EP481651', 11, 'EP481651_K110_MCKD.otu_table.biom')	1.0
1704	('EP481651', 12, 'EP481651_K120_BCKD.otu_table.biom')	1.0
1705	('EP481651', 2, 'EP481651_K20_MCKD.otu_table.biom')	1.0
1706	('EP481651', 3, 'EP481651_K30_MCKD.otu_table.biom')	1.0
1707	('EP481651', 4, 'EP481651_K40_MCKD.otu_table.biom')	1.0
1708	('EP481651', 5, 'EP481651_K50_MCKD.otu_table.biom')	1.0
1709	('EP481651', 6, 'EP481651_K60_MCKD.otu_table.biom')	1.0
1710	('EP482764', 10, 'EP482764_K100_MCKD.otu_table.biom')	1.0
1711	('EP482764', 1, 'EP482764_K10_MCKD.otu_table.biom')	1.0
1712	('EP482764', 2, 'EP482764_K20_MCKD.otu_table.biom')	1.0
1713	('EP482764', 3, 'EP482764_K30_MCKD.otu_table.biom')	1.0
1714	('EP482764', 4, 'EP482764_K40_MCKD.otu_table.biom')	1.0
1715	('EP482764', 5, 'EP482764_K50_MCKD.otu_table.biom')	1.0
1716	('EP482764', 7, 'EP482764_K70_BCKD.otu_table.biom')	1.0
1717	('EP482764', 8, 'EP482764_K80_MCKD.otu_table.biom')	1.0
1718	('EP482764', 9, 'EP482764_K90_BCKD.otu_table.biom')	1.0
1719	('EP483200', 10, 'EP483200_K100_MCKD.otu_table.biom')	1.0
1720	('EP483200', 1, 'EP483200_K10_MCKD.otu_table.biom')	1.0
1721	('EP483200', 11, 'EP483200_K110_BCKD.otu_table.biom')	1.0
1722	('EP483200', 2, 'EP483200_K20_MCKD.otu_table.biom')	1.0
1723	('EP483200', 3, 'EP483200_K30_MCKD.otu_table.biom')	1.0
1724	('EP483200', 4, 'EP483200_K40_MCKD.otu_table.biom')	0.0
1725	('EP483200', 5, 'EP483200_K50_MCKD.otu_table.biom')	1.0
1726	('EP483200', 9, 'EP483200_K90_BCKD.otu_table.biom')	1.0
1727	('EP483320', 1, 'EP483320_K10_MCKD.otu_table.biom')	1.0
1728	('EP483320', 2, 'EP483320_K20_MCKD.otu_table.biom')	1.0
1729	('EP483776', 10, 'EP483776_K100_BCKD.otu_table.biom')	1.0
1730	('EP483776', 1, 'EP483776_K10_MCKD.otu_table.biom')	1.0
1731	('EP483776', 2, 'EP483776_K20_MCKD.otu_table.biom')	1.0
1732	('EP483776', 3, 'EP483776_K30_MCKD.otu_table.biom')	1.0
1733	('EP483776', 4, 'EP483776_K40_MCKD.otu_table.biom')	1.0
1734	('EP483776', 8, 'EP483776_K80_BCKD.otu_table.biom')	1.0
1735	('EP483776', 9, 'EP483776_K90_MCKD.otu_table.biom')	1.0
1736	('EP483881', 1, 'EP483881_K10_MCKD.otu_table.biom')	1.0
1737	('EP483881', 11, 'EP483881_K110_MCKD.otu_table.biom')	1.0
1738	('EP483881', 2, 'EP483881_K20_MCKD.otu_table.biom')	1.0
1739	('EP483881', 3, 'EP483881_K30_MCKD.otu_table.biom')	1.0
1740	('EP483881', 4, 'EP483881_K40_MCKD.otu_table.biom')	1.0
1741	('EP483881', 5, 'EP483881_K50_MCKD.otu_table.biom')	1.0
1742	('EP483881', 6, 'EP483881_K60_MCKD.otu_table.biom')	1.0
1743	('EP483881', 7, 'EP483881_K70_BCKD.otu_table.biom')	1.0
1744	('EP483881', 9, 'EP483881_K90_BCKD.otu_table.biom')	1.0
1745	('EP485566', 1, 'EP485566_K10_MCKD.otu_table.biom')	1.0
1746	('EP485566', 2, 'EP485566_K20_MCKD.otu_table.biom')	1.0
1747	('EP485566', 3, 'EP485566_K30_MCKD.otu_table.biom')	0.0
1748	('EP485566', 4, 'EP485566_K40_BC1D.otu_table.biom')	0.0
1749	('EP487163', 10, 'EP487163_K100_MCKD.otu_table.biom')	1.0
1750	('EP487163', 1, 'EP487163_K10_MCKD.otu_table.biom')	1.0
1751	('EP487163', 3, 'EP487163_K30_MCKD.otu_table.biom')	1.0
1752	('EP487163', 4, 'EP487163_K40_BCKD.otu_table.biom')	1.0
1753	('EP487163', 7, 'EP487163_K70_MCKD.otu_table.biom')	1.0
1754	('EP487163', 8, 'EP487163_K80_BCKD.otu_table.biom')	1.0
1755	('EP488403', 10, 'EP488403_K100_MCKD.otu_table.biom')	1.0
1756	('EP488403', 1, 'EP488403_K10_MCKD.otu_table.biom')	0.0
1757	('EP488403', 11, 'EP488403_K110_MCKD.otu_table.biom')	1.0
1758	('EP488403', 2, 'EP488403_K20_MCKD.otu_table.biom')	1.0
1759	('EP488403', 3, 'EP488403_K30_MCKD.otu_table.biom')	1.0
1760	('EP488403', 4, 'EP488403_K40_MCKD.otu_table.biom')	1.0
1761	('EP488403', 5, 'EP488403_K50_BCKD.otu_table.biom')	1.0
1762	('EP488403', 8, 'EP488403_K80_BCKD.otu_table.biom')	1.0
1763	('EP488403', 9, 'EP488403_K90_MCKD.otu_table.biom')	1.0
1764	('EP489199', 1, 'EP489199_K10_MCKD.otu_table.biom')	1.0
1765	('EP489199', 5, 'EP489199_K50_BCKD.otu_table.biom')	1.0
1766	('EP489199', 7, 'EP489199_K70_BCKD.otu_table.biom')	1.0
1767	('EP491548', 1, 'EP491548_K10_MCKD.otu_table.biom')	1.0
1768	('EP491548', 11, 'EP491548_K110_MCKD.otu_table.biom')	1.0
1769	('EP491548', 12, 'EP491548_K120_BCKD.otu_table.biom')	1.0
1770	('EP491548', 2, 'EP491548_K20_MCKD.otu_table.biom')	1.0
1771	('EP491548', 3, 'EP491548_K30_MCKD.otu_table.biom')	1.0
1772	('EP491548', 4, 'EP491548_K40_MCKD.otu_table.biom')	1.0
1773	('EP491548', 5, 'EP491548_K50_MCKD.otu_table.biom')	1.0
1774	('EP491548', 6, 'EP491548_K60_MCKD.otu_table.biom')	1.0
1775	('EP491548', 8, 'EP491548_K80_BCKD.otu_table.biom')	1.0
1776	('EP491593', 1, 'EP491593_K10_MCKD.otu_table.biom')	1.0
1777	('EP491593', 2, 'EP491593_K20_MCKD.otu_table.biom')	1.0
1778	('EP492275', 1, 'EP492275_K10_MCKD.otu_table.biom')	1.0
1779	('EP492275', 2, 'EP492275_K20_MCKD.otu_table.biom')	1.0
1780	('EP492275', 3, 'EP492275_K30_MCKD.otu_table.biom')	1.0
1781	('EP492275', 4, 'EP492275_K40_BCKD.otu_table.biom')	1.0
1782	('EP492355', 1, 'EP492355_K10_MCKD.otu_table.biom')	1.0
1783	('EP492355', 11, 'EP492355_K110_BCKD.otu_table.biom')	1.0
1784	('EP492355', 2, 'EP492355_K20_MCKD.otu_table.biom')	1.0
1785	('EP492355', 3, 'EP492355_K30_MCKD.otu_table.biom')	1.0
1786	('EP492355', 4, 'EP492355_K40_MCKD.otu_table.biom')	1.0
1787	('EP492355', 5, 'EP492355_K50_MCKD.otu_table.biom')	1.0
1788	('EP492355', 8, 'EP492355_K80_MCKD.otu_table.biom')	1.0
1789	('EP492355', 9, 'EP492355_K90_BCKD.otu_table.biom')	1.0
1790	('EP492474', 1, 'EP492474_K10_MCKD.otu_table.biom')	1.0
1791	('EP492474', 2, 'EP492474_K20_BCKD.otu_table.biom')	1.0
1792	('EP492474', 4, 'EP492474_K40_BCKD.otu_table.biom')	1.0
1793	('EP492474', 5, 'EP492474_K50_MCKD.otu_table.biom')	1.0
1794	('EP492474', 6, 'EP492474_K60_MCKD.otu_table.biom')	1.0
1795	('EP494740', 1, 'EP494740_K10_MCKD.otu_table.biom')	1.0
1796	('EP494740', 3, 'EP494740_K30_MCKD.otu_table.biom')	0.0
1797	('EP494740', 6, 'EP494740_K60_BC1D.otu_table.biom')	1.0
1798	('EP494740', 7, 'EP494740_K70_MCKD.otu_table.biom')	1.0
1799	('EP495523', 1, 'EP495523_K10_MCKD.otu_table.biom')	1.0
1800	('EP495523', 2, 'EP495523_K20_MCKD.otu_table.biom')	1.0
1801	('EP495523', 3, 'EP495523_K30_MCKD.otu_table.biom')	1.0
1802	('EP495523', 4, 'EP495523_K40_MCKD.otu_table.biom')	1.0
1803	('EP495523', 5, 'EP495523_K50_BCKD.otu_table.biom')	0.0
1804	('EP495523', 8, 'EP495523_K80_MCKD.otu_table.biom')	1.0
1805	('EP495523', 9, 'EP495523_K90_BCKD.otu_table.biom')	1.0
1806	('EP495882', 1, 'EP495882_K10_MCKD.otu_table.biom')	1.0
1807	('EP495882', 11, 'EP495882_K110_BCKD.otu_table.biom')	1.0
1808	('EP495882', 12, 'EP495882_K120_MCKD.otu_table.biom')	1.0
1809	('EP495882', 2, 'EP495882_K20_MCKD.otu_table.biom')	1.0
1810	('EP495882', 3, 'EP495882_K30_MCKD.otu_table.biom')	1.0
1811	('EP495882', 5, 'EP495882_K50_MCKD.otu_table.biom')	1.0
1812	('EP495882', 7, 'EP495882_K70_BCKD.otu_table.biom')	1.0
1813	('EP500700', 1, 'EP500700_K10_MCKD.otu_table.biom')	1.0
1814	('EP500700', 12, 'EP500700_K120_MCKD.otu_table.biom')	1.0
1815	('EP500700', 13, 'EP500700_K130_BCKD.otu_table.biom')	1.0
1816	('EP500700', 2, 'EP500700_K20_MCKD.otu_table.biom')	1.0
1817	('EP500700', 3, 'EP500700_K30_MCKD.otu_table.biom')	1.0
1818	('EP500700', 4, 'EP500700_K40_MCKD.otu_table.biom')	0.51
1819	('EP500700', 5, 'EP500700_K50_MCKD.otu_table.biom')	1.0
1820	('EP500700', 6, 'EP500700_K60_MCKD.otu_table.biom')	1.0
1821	('EP500700', 7, 'EP500700_K70_MCKD.otu_table.biom')	1.0
1822	('EP500700', 9, 'EP500700_K90_BCKD.otu_table.biom')	1.0
1823	('EP502991', 4, 'EP502991_K40_BCKD.otu_table.biom')	1.0
1824	('EP502991', 6, 'EP502991_K60_BCKD.otu_table.biom')	1.0
1825	('EP503295', 1, 'EP503295_K10_MCKD.otu_table.biom')	1.0
1826	('EP503295', 2, 'EP503295_K20_MCKD.otu_table.biom')	1.0
1827	('EP503295', 4, 'EP503295_K40_BCKD.otu_table.biom')	1.0
1828	('EP503295', 5, 'EP503295_K50_BCKD.otu_table.biom')	1.0
1829	('EP503295', 7, 'EP503295_K70_MCKD.otu_table.biom')	1.0
1830	('EP504516', 1, 'EP504516_K10_MCKD.otu_table.biom')	1.0
1831	('EP504516', 11, 'EP504516_K110_MCKD.otu_table.biom')	1.0
1832	('EP504516', 12, 'EP504516_K120_BCKD.otu_table.biom')	1.0
1833	('EP504516', 2, 'EP504516_K20_MCKD.otu_table.biom')	1.0
1834	('EP504516', 3, 'EP504516_K30_MCKD.otu_table.biom')	1.0
1835	('EP504516', 4, 'EP504516_K40_MCKD.otu_table.biom')	1.0
1836	('EP504516', 5, 'EP504516_K50_MCKD.otu_table.biom')	1.0
1837	('EP504516', 6, 'EP504516_K60_MCKD.otu_table.biom')	1.0
1838	('EP505314', 1, 'EP505314_K10_MCKD.otu_table.biom')	1.0
1839	('EP505314', 2, 'EP505314_K20_MCKD.otu_table.biom')	1.0
1840	('EP509951', 1, 'EP509951_K10_MCKD.otu_table.biom')	1.0
1841	('EP509951', 11, 'EP509951_K110_MCKD.otu_table.biom')	1.0
1842	('EP509951', 12, 'EP509951_K120_MCKD.otu_table.biom')	1.0
1843	('EP509951', 2, 'EP509951_K20_MCKD.otu_table.biom')	1.0
1844	('EP509951', 3, 'EP509951_K30_MCKD.otu_table.biom')	1.0
1845	('EP509951', 4, 'EP509951_K40_MCKD.otu_table.biom')	1.0
1846	('EP509951', 5, 'EP509951_K50_MCKD.otu_table.biom')	1.0
1847	('EP509951', 6, 'EP509951_K60_MCKD.otu_table.biom')	1.0
1848	('EP509951', 7, 'EP509951_K70_BCKD.otu_table.biom')	1.0
1849	('EP509951', 9, 'EP509951_K90_BCKD.otu_table.biom')	1.0
1850	('EP514824', 10, 'EP514824_K100_MCKD.otu_table.biom')	1.0
1851	('EP514824', 1, 'EP514824_K10_MCKD.otu_table.biom')	1.0
1852	('EP514824', 12, 'EP514824_K120_MCKD.otu_table.biom')	0.0
1853	('EP514824', 17, 'EP514824_K170_BCKD.otu_table.biom')	1.0
1854	('EP514824', 19, 'EP514824_K190_MCKD.otu_table.biom')	1.0
1855	('EP514824', 20, 'EP514824_K200_BCKD.otu_table.biom')	1.0
1856	('EP514824', 2, 'EP514824_K20_MCKD.otu_table.biom')	1.0
1857	('EP514824', 3, 'EP514824_K30_MCKD.otu_table.biom')	1.0
1858	('EP514824', 4, 'EP514824_K40_MCKD.otu_table.biom')	1.0
1859	('EP514824', 7, 'EP514824_K70_MCKD.otu_table.biom')	1.0
1860	('EP515317', 1, 'EP515317_K10_MCKD.otu_table.biom')	0.0
1861	('EP515317', 11, 'EP515317_K110_BCKD.otu_table.biom')	1.0
1862	('EP515317', 13, 'EP515317_K130_MCKD.otu_table.biom')	1.0
1863	('EP515317', 2, 'EP515317_K20_MCKD.otu_table.biom')	1.0
1864	('EP515317', 3, 'EP515317_K30_MCKD.otu_table.biom')	1.0
1865	('EP515317', 4, 'EP515317_K40_MCKD.otu_table.biom')	1.0
1866	('EP515317', 6, 'EP515317_K60_MCKD.otu_table.biom')	1.0
1867	('EP515317', 8, 'EP515317_K80_BCKD.otu_table.biom')	1.0
1868	('EP516732', 10, 'EP516732_K100_MCKD.otu_table.biom')	1.0
1869	('EP516732', 1, 'EP516732_K10_MCKD.otu_table.biom')	1.0
1870	('EP516732', 2, 'EP516732_K20_MCKD.otu_table.biom')	1.0
1871	('EP516732', 3, 'EP516732_K30_MCKD.otu_table.biom')	1.0
1872	('EP516732', 4, 'EP516732_K40_BCKD.otu_table.biom')	1.0
1873	('EP516732', 7, 'EP516732_K70_MCKD.otu_table.biom')	1.0
1874	('EP516732', 8, 'EP516732_K80_BCKD.otu_table.biom')	1.0
1875	('EP516732', 9, 'EP516732_K90_MCKD.otu_table.biom')	1.0
1876	('EP516855', 1, 'EP516855_K10_MCKD.otu_table.biom')	1.0
1877	('EP516855', 2, 'EP516855_K20_MCKD.otu_table.biom')	1.0
1878	('EP519031', 10, 'EP519031_K100_MCKD.otu_table.biom')	1.0
1879	('EP519031', 1, 'EP519031_K10_MCKD.otu_table.biom')	1.0
1880	('EP519031', 11, 'EP519031_K110_BCKD.otu_table.biom')	1.0
1881	('EP519031', 2, 'EP519031_K20_MCKD.otu_table.biom')	1.0
1882	('EP519031', 3, 'EP519031_K30_MCKD.otu_table.biom')	1.0
1883	('EP519031', 4, 'EP519031_K40_MCKD.otu_table.biom')	1.0
1884	('EP519031', 8, 'EP519031_K80_BCKD.otu_table.biom')	1.0
1885	('EP520093', 1, 'EP520093_K10_MCKD.otu_table.biom')	1.0
1886	('EP520093', 2, 'EP520093_K20_MCKD.otu_table.biom')	1.0
1887	('EP520093', 3, 'EP520093_K30_MCKD.otu_table.biom')	1.0
1888	('EP520093', 4, 'EP520093_K40_MCKD.otu_table.biom')	1.0
1889	('EP520093', 7, 'EP520093_K70_BCKD.otu_table.biom')	1.0
1890	('EP520093', 8, 'EP520093_K80_MCKD.otu_table.biom')	1.0
1891	('EP520093', 9, 'EP520093_K90_BCKD.otu_table.biom')	1.0
1892	('EP521049', 10, 'EP521049_K100_MCKD.otu_table.biom')	1.0
1893	('EP521049', 1, 'EP521049_K10_MCKD.otu_table.biom')	1.0
1894	('EP521049', 2, 'EP521049_K20_MCKD.otu_table.biom')	0.0
1895	('EP521049', 3, 'EP521049_K30_MCKD.otu_table.biom')	1.0
1896	('EP521049', 4, 'EP521049_K40_MCKD.otu_table.biom')	1.0
1897	('EP521049', 6, 'EP521049_K60_BCKD.otu_table.biom')	0.0
1898	('EP521049', 8, 'EP521049_K80_BCKD.otu_table.biom')	1.0
1899	('EP521049', 9, 'EP521049_K90_MCKD.otu_table.biom')	1.0
1900	('EP522897', 2, 'EP522897_K20_MCKD.otu_table.biom')	1.0
1901	('EP522897', 3, 'EP522897_K30_MCKD.otu_table.biom')	1.0
1902	('EP522897', 5, 'EP522897_K50_MCKD.otu_table.biom')	1.0
1903	('EP522897', 6, 'EP522897_K60_BC1D.otu_table.biom')	1.0
1904	('EP523733', 1, 'EP523733_K10_MCKD.otu_table.biom')	1.0
1905	('EP524246', 10, 'EP524246_K100_MCKD.otu_table.biom')	1.0
1906	('EP524246', 1, 'EP524246_K10_MCKD.otu_table.biom')	1.0
1907	('EP524246', 2, 'EP524246_K20_MCKD.otu_table.biom')	1.0
1908	('EP524246', 3, 'EP524246_K30_MCKD.otu_table.biom')	1.0
1909	('EP524246', 4, 'EP524246_K40_MCKD.otu_table.biom')	1.0
1910	('EP524246', 5, 'EP524246_K50_BCKD.otu_table.biom')	1.0
1911	('EP524246', 7, 'EP524246_K70_MCKD.otu_table.biom')	1.0
1912	('EP524246', 9, 'EP524246_K90_BCKD.otu_table.biom')	1.0
1913	('EP527930', 1, 'EP527930_K10_MCKD.otu_table.biom')	1.0
1914	('EP527930', 2, 'EP527930_K20_MCKD.otu_table.biom')	0.0
1915	('EP527930', 3, 'EP527930_K30_MCKD.otu_table.biom')	1.0
1916	('EP527930', 4, 'EP527930_K40_MCKD.otu_table.biom')	1.0
1917	('EP527930', 5, 'EP527930_K50_BCKD.otu_table.biom')	1.0
1918	('EP527930', 8, 'EP527930_K80_MCKD.otu_table.biom')	1.0
1919	('EP527930', 9, 'EP527930_K90_BCKD.otu_table.biom')	1.0
1920	('EP533526', 10, 'EP533526_K100_BCKD.otu_table.biom')	1.0
1921	('EP533526', 1, 'EP533526_K10_MCKD.otu_table.biom')	1.0
1922	('EP533526', 12, 'EP533526_K120_BCKD.otu_table.biom')	1.0
1923	('EP533526', 15, 'EP533526_K150_BCKD.otu_table.biom')	1.0
1924	('EP533526', 19, 'EP533526_K190_BCKD.otu_table.biom')	1.0
1925	('EP533526', 20, 'EP533526_K200_BCKD.otu_table.biom')	1.0
1926	('EP533526', 2, 'EP533526_K20_MCKD.otu_table.biom')	1.0
1927	('EP533526', 21, 'EP533526_K210_BCKD.otu_table.biom')	1.0
1928	('EP533526', 3, 'EP533526_K30_MCKD.otu_table.biom')	1.0
1929	('EP533526', 4, 'EP533526_K40_MCKD.otu_table.biom')	1.0
1930	('EP533526', 6, 'EP533526_K60_BCKD.otu_table.biom')	1.0
1931	('EP533526', 8, 'EP533526_K80_MCKD.otu_table.biom')	1.0
1932	('EP533526', 9, 'EP533526_K90_BCKD.otu_table.biom')	1.0
1933	('EP537290', 1, 'EP537290_K10_MCKD.otu_table.biom')	1.0
1934	('EP537290', 2, 'EP537290_K20_MCKD.otu_table.biom')	1.0
1935	('EP537290', 3, 'EP537290_K30_MCKD.otu_table.biom')	1.0
1936	('EP537290', 4, 'EP537290_K40_MCKD.otu_table.biom')	1.0
1937	('EP537290', 7, 'EP537290_K70_BCKD.otu_table.biom')	1.0
1938	('EP537290', 8, 'EP537290_K80_MCKD.otu_table.biom')	1.0
1939	('EP537290', 9, 'EP537290_K90_BCKD.otu_table.biom')	1.0
1940	('EP542437', 11, 'EP542437_K110_BCKD.otu_table.biom')	1.0
1941	('EP542437', 2, 'EP542437_K20_MCKD.otu_table.biom')	1.0
1942	('EP542437', 5, 'EP542437_K50_BCKD.otu_table.biom')	1.0
1943	('EP542437', 6, 'EP542437_K60_MCKD.otu_table.biom')	1.0
1944	('EP542437', 8, 'EP542437_K80_BCKD.otu_table.biom')	1.0
1945	('EP542437', 9, 'EP542437_K90_BCKD.otu_table.biom')	1.0
1946	('EP542782', 1, 'EP542782_K10_MCKD.otu_table.biom')	1.0
1947	('EP542782', 2, 'EP542782_K20_MCKD.otu_table.biom')	1.0
1948	('EP542782', 5, 'EP542782_K50_BCKD.otu_table.biom')	0.0
1949	('EP542782', 8, 'EP542782_K80_BCKD.otu_table.biom')	1.0
1950	('EP542782', 9, 'EP542782_K90_MCKD.otu_table.biom')	1.0
1951	('EP543835', 1, 'EP543835_K10_MCKD.otu_table.biom')	1.0
1952	('EP543835', 2, 'EP543835_K20_BCKD.otu_table.biom')	1.0
1953	('EP543835', 4, 'EP543835_K40_BCKD.otu_table.biom')	1.0
1954	('EP543835', 6, 'EP543835_K60_MCKD.otu_table.biom')	1.0
1955	('EP545197', 1, 'EP545197_K10_MCKD.otu_table.biom')	1.0
1956	('EP545197', 4, 'EP545197_K40_MCKD.otu_table.biom')	1.0
1957	('EP545197', 7, 'EP545197_K70_BCKD.otu_table.biom')	1.0
1958	('EP547297', 1, 'EP547297_K10_MCKD.otu_table.biom')	1.0
1959	('EP547297', 11, 'EP547297_K110_BCKD.otu_table.biom')	1.0
1960	('EP547297', 12, 'EP547297_K120_BCKD.otu_table.biom')	1.0
1961	('EP547297', 13, 'EP547297_K130_BCKD.otu_table.biom')	1.0
1962	('EP547297', 16, 'EP547297_K160_BCKD.otu_table.biom')	1.0
1963	('EP547297', 20, 'EP547297_K200_BCKD.otu_table.biom')	1.0
1964	('EP547297', 2, 'EP547297_K20_MCKD.otu_table.biom')	1.0
1965	('EP547297', 22, 'EP547297_K220_BCKD.otu_table.biom')	1.0
1966	('EP547297', 25, 'EP547297_K250_BCKD.otu_table.biom')	1.0
1967	('EP547297', 26, 'EP547297_K260_BCKD.otu_table.biom')	1.0
1968	('EP547297', 27, 'EP547297_K270_BCKD.otu_table.biom')	1.0
1969	('EP547297', 30, 'EP547297_K300_BCKD.otu_table.biom')	1.0
1970	('EP547297', 3, 'EP547297_K30_MCKD.otu_table.biom')	1.0
1971	('EP547297', 32, 'EP547297_K320_BCKD.otu_table.biom')	1.0
1972	('EP547297', 33, 'EP547297_K330_BCKD.otu_table.biom')	1.0
