	sample	lambda
358	('EP134204', 5, 'EP134204_K50_MRCD.otu_table.biom')	0.0
359	('EP134204', 8, 'EP134204_K80_BRCD.otu_table.biom')	0.0
360	('EP136122', 1, 'EP136122_K10_MRCD.otu_table.biom')	0.0
361	('EP136122', 2, 'EP136122_K20_MRCD.otu_table.biom')	0.66
362	('EP136122', 3, 'EP136122_K30_MRCD.otu_table.biom')	0.75
363	('EP136122', 4, 'EP136122_K40_MRCD.otu_table.biom')	1.0
364	('EP136122', 5, 'EP136122_K50_MRCD.otu_table.biom')	0.69
365	('EP136122', 6, 'EP136122_K60_MRCD.otu_table.biom')	0.42
366	('EP136122', 7, 'EP136122_K70_BRCD.otu_table.biom')	0.0
367	('EP137942', 2, 'EP137942_K20_BRCD.otu_table.biom')	0.79
368	('EP137942', 6, 'EP137942_K60_BRCD.otu_table.biom')	0.0
369	('EP145184', 1, 'EP145184_K10_MRCD.otu_table.biom')	0.0
370	('EP145184', 2, 'EP145184_K20_MRCD.otu_table.biom')	0.0
371	('EP145184', 3, 'EP145184_K30_MRCD.otu_table.biom')	0.0
372	('EP145184', 4, 'EP145184_K40_BRCD.otu_table.biom')	0.0
373	('EP145184', 6, 'EP145184_K60_BRCD.otu_table.biom')	0.0
374	('EP145184', 9, 'EP145184_K90_MRCD.otu_table.biom')	0.0
375	('EP153366', 10, 'EP153366_K100_BRCD.otu_table.biom')	0.0
376	('EP153366', 1, 'EP153366_K10_MRCD.otu_table.biom')	0.0
377	('EP153366', 12, 'EP153366_K120_BRCD.otu_table.biom')	0.0
378	('EP153366', 2, 'EP153366_K20_MRCD.otu_table.biom')	0.0
379	('EP153366', 3, 'EP153366_K30_MRCD.otu_table.biom')	0.0
380	('EP153366', 4, 'EP153366_K40_MRCD.otu_table.biom')	0.0
381	('EP153366', 5, 'EP153366_K50_MRCD.otu_table.biom')	0.0
382	('EP153366', 6, 'EP153366_K60_MRCD.otu_table.biom')	0.0
383	('EP153366', 7, 'EP153366_K70_MRCD.otu_table.biom')	1.0
384	('EP154266', 1, 'EP154266_K10_MRCD.otu_table.biom')	0.65
385	('EP154266', 12, 'EP154266_K120_BRCD.otu_table.biom')	0.0
386	('EP154266', 14, 'EP154266_K140_BRCD.otu_table.biom')	0.0
387	('EP154266', 2, 'EP154266_K20_MRCD.otu_table.biom')	0.42
388	('EP154266', 4, 'EP154266_K40_MRCD.otu_table.biom')	0.07
389	('EP154266', 5, 'EP154266_K50_MRCD.otu_table.biom')	0.0
390	('EP154266', 6, 'EP154266_K60_MRCD.otu_table.biom')	0.0
391	('EP154266', 7, 'EP154266_K70_MRCD.otu_table.biom')	0.46
392	('EP154266', 8, 'EP154266_K80_MRCD.otu_table.biom')	0.0
393	('EP154266', 9, 'EP154266_K90_MRCD.otu_table.biom')	0.0
394	('EP155239', 1, 'EP155239_K10_MRCD.otu_table.biom')	0.2
395	('EP155239', 2, 'EP155239_K20_MRCD.otu_table.biom')	0.0
396	('EP155239', 4, 'EP155239_K40_BRCD.otu_table.biom')	0.0
397	('EP156198', 3, 'EP156198_K30_BRCD.otu_table.biom')	0.0
398	('EP156198', 6, 'EP156198_K60_BRCD.otu_table.biom')	1.0
399	('EP156198', 7, 'EP156198_K70_BRCD.otu_table.biom')	0.0
400	('EP156198', 8, 'EP156198_K80_BRCD.otu_table.biom')	0.0
401	('EP160302', 1, 'EP160302_K10_MRCD.otu_table.biom')	0.0
402	('EP164977', 10, 'EP164977_K100_BRCD.otu_table.biom')	0.0
403	('EP164977', 1, 'EP164977_K10_MRCD.otu_table.biom')	0.0
404	('EP164977', 2, 'EP164977_K20_MRCD.otu_table.biom')	0.0
405	('EP164977', 3, 'EP164977_K30_MRCD.otu_table.biom')	0.0
406	('EP164977', 4, 'EP164977_K40_MRCD.otu_table.biom')	0.0
407	('EP164977', 5, 'EP164977_K50_MRCD.otu_table.biom')	0.0
408	('EP164977', 6, 'EP164977_K60_MRCD.otu_table.biom')	0.0
409	('EP164977', 7, 'EP164977_K70_BRCD.otu_table.biom')	0.0
410	('EP169772', 1, 'EP169772_K10_MRCD.otu_table.biom')	0.0
411	('EP169772', 2, 'EP169772_K20_MRCD.otu_table.biom')	0.0
412	('EP169772', 3, 'EP169772_K30_MRCD.otu_table.biom')	0.0
413	('EP169772', 4, 'EP169772_K40_BRCD.otu_table.biom')	0.0
414	('EP169772', 7, 'EP169772_K70_BRCD.otu_table.biom')	0.59
415	('EP171330', 1, 'EP171330_K10_MRCD.otu_table.biom')	0.0
416	('EP171330', 12, 'EP171330_K120_BRCD.otu_table.biom')	0.0
417	('EP171330', 2, 'EP171330_K20_MRCD.otu_table.biom')	0.0
418	('EP171330', 3, 'EP171330_K30_MRCD.otu_table.biom')	0.29
419	('EP171330', 4, 'EP171330_K40_MRCD.otu_table.biom')	0.0
420	('EP171330', 5, 'EP171330_K50_MRCD.otu_table.biom')	0.0
421	('EP171330', 6, 'EP171330_K60_MRCD.otu_table.biom')	0.0
422	('EP171330', 8, 'EP171330_K80_BRCD.otu_table.biom')	0.0
423	('EP174763', 1, 'EP174763_K10_MRCD.otu_table.biom')	0.81
424	('EP174763', 2, 'EP174763_K20_MRCD.otu_table.biom')	0.0
425	('EP174763', 3, 'EP174763_K30_MRCD.otu_table.biom')	0.0
426	('EP174763', 5, 'EP174763_K50_BRCD.otu_table.biom')	0.0
427	('EP174763', 8, 'EP174763_K80_BRCD.otu_table.biom')	0.0
428	('EP175456', 1, 'EP175456_K10_MRCD.otu_table.biom')	0.0
429	('EP175456', 2, 'EP175456_K20_MRCD.otu_table.biom')	0.17
430	('EP175456', 3, 'EP175456_K30_MRCD.otu_table.biom')	0.0
431	('EP175456', 4, 'EP175456_K40_MRCD.otu_table.biom')	0.0
432	('EP175456', 5, 'EP175456_K50_MRCD.otu_table.biom')	1.0
433	('EP175456', 6, 'EP175456_K60_BRCD.otu_table.biom')	0.0
434	('EP175456', 9, 'EP175456_K90_BRCD.otu_table.biom')	0.0
435	('EP175511', 2, 'EP175511_K20_BRCD.otu_table.biom')	0.0
436	('EP175511', 4, 'EP175511_K40_BRCD.otu_table.biom')	0.0
437	('EP175511', 6, 'EP175511_K60_MRCD.otu_table.biom')	1.0
438	('EP179901', 2, 'EP179901_K20_BRCD.otu_table.biom')	0.0
439	('EP179901', 4, 'EP179901_K40_BRCD.otu_table.biom')	0.0
440	('EP181675', 1, 'EP181675_K10_MRCD.otu_table.biom')	0.0
441	('EP182431', 1, 'EP182431_K10_MRCD.otu_table.biom')	0.0
442	('EP182444', 1, 'EP182444_K10_MRCD.otu_table.biom')	0.0
443	('EP182444', 4, 'EP182444_K40_BRCD.otu_table.biom')	0.0
444	('EP182444', 7, 'EP182444_K70_MRCD.otu_table.biom')	0.0
445	('EP182444', 8, 'EP182444_K80_MRCD.otu_table.biom')	0.0
446	('EP186689', 4, 'EP186689_K40_BRCD.otu_table.biom')	0.0
447	('EP186689', 8, 'EP186689_K80_BRCD.otu_table.biom')	0.0
448	('EP191772', 1, 'EP191772_K10_MRCD.otu_table.biom')	0.0
449	('EP191772', 12, 'EP191772_K120_BRCD.otu_table.biom')	0.76
450	('EP191772', 3, 'EP191772_K30_MRCD.otu_table.biom')	0.0
451	('EP191772', 8, 'EP191772_K80_BRCD.otu_table.biom')	0.07
452	('EP191897', 1, 'EP191897_K10_MRCD.otu_table.biom')	0.0
453	('EP191897', 3, 'EP191897_K30_MRCD.otu_table.biom')	0.0
454	('EP196783', 1, 'EP196783_K10_MRCD.otu_table.biom')	0.75
455	('EP196783', 2, 'EP196783_K20_MRCD.otu_table.biom')	0.0
456	('EP198705', 1, 'EP198705_K10_MRCD.otu_table.biom')	0.0
457	('EP198705', 13, 'EP198705_K130_BRCD.otu_table.biom')	0.0
458	('EP198705', 14, 'EP198705_K140_BRCD.otu_table.biom')	0.0
459	('EP198705', 15, 'EP198705_K150_BRCD.otu_table.biom')	0.0
460	('EP198705', 16, 'EP198705_K160_BRCD.otu_table.biom')	0.0
461	('EP198705', 19, 'EP198705_K190_BRCD.otu_table.biom')	0.0
462	('EP198705', 20, 'EP198705_K200_BRCD.otu_table.biom')	0.0
463	('EP198705', 22, 'EP198705_K220_BRCD.otu_table.biom')	0.0
464	('EP198705', 23, 'EP198705_K230_BRCD.otu_table.biom')	0.0
465	('EP198705', 25, 'EP198705_K250_BRCD.otu_table.biom')	0.0
466	('EP198705', 26, 'EP198705_K260_BRCD.otu_table.biom')	1.0
467	('EP198705', 28, 'EP198705_K280_BRCD.otu_table.biom')	0.74
468	('EP198705', 29, 'EP198705_K290_BRCD.otu_table.biom')	0.0
469	('EP198705', 33, 'EP198705_K330_BRCD.otu_table.biom')	0.0
470	('EP198705', 34, 'EP198705_K340_BRCD.otu_table.biom')	0.0
471	('EP198705', 37, 'EP198705_K370_BRCD.otu_table.biom')	0.0
472	('EP198705', 38, 'EP198705_K380_BRCD.otu_table.biom')	0.0
473	('EP198705', 39, 'EP198705_K390_BRCD.otu_table.biom')	0.0
474	('EP198705', 40, 'EP198705_K400_BRCD.otu_table.biom')	0.0
475	('EP198705', 43, 'EP198705_K430_BRCD.otu_table.biom')	0.0
476	('EP198705', 44, 'EP198705_K440_BRCD.otu_table.biom')	0.0
477	('EP198705', 46, 'EP198705_K460_BRCD.otu_table.biom')	0.0
478	('EP198705', 6, 'EP198705_K60_BRCD.otu_table.biom')	0.0
479	('EP198705', 9, 'EP198705_K90_BRCD.otu_table.biom')	0.0
480	('EP201349', 1, 'EP201349_K10_MRCD.otu_table.biom')	0.0
481	('EP201349', 2, 'EP201349_K20_MRCD.otu_table.biom')	0.0
482	('EP202463', 1, 'EP202463_K10_MRCD.otu_table.biom')	0.0
483	('EP203336', 1, 'EP203336_K10_MRCD.otu_table.biom')	1.0
484	('EP205465', 10, 'EP205465_K100_BRCD.otu_table.biom')	0.0
485	('EP205465', 1, 'EP205465_K10_MRCD.otu_table.biom')	1.0
486	('EP205465', 2, 'EP205465_K20_MRCD.otu_table.biom')	0.0
487	('EP205465', 3, 'EP205465_K30_MRCD.otu_table.biom')	0.0
488	('EP205465', 4, 'EP205465_K40_MRCD.otu_table.biom')	0.0
489	('EP205465', 5, 'EP205465_K50_MRCD.otu_table.biom')	1.0
490	('EP205465', 8, 'EP205465_K80_BRCD.otu_table.biom')	0.0
491	('EP206375', 1, 'EP206375_K10_MRCD.otu_table.biom')	0.0
492	('EP206375', 3, 'EP206375_K30_MRCD.otu_table.biom')	0.0
493	('EP206375', 4, 'EP206375_K40_MRCD.otu_table.biom')	0.0
494	('EP207166', 1, 'EP207166_K10_MRCD.otu_table.biom')	0.0
495	('EP207166', 2, 'EP207166_K20_MRCD.otu_table.biom')	0.0
496	('EP207166', 3, 'EP207166_K30_MRCD.otu_table.biom')	1.0
497	('EP207828', 1, 'EP207828_K10_MRCD.otu_table.biom')	0.0
498	('EP207828', 2, 'EP207828_K20_MRCD.otu_table.biom')	0.0
499	('EP207828', 3, 'EP207828_K30_BRCD.otu_table.biom')	1.0
500	('EP207828', 6, 'EP207828_K60_BRCD.otu_table.biom')	0.0
501	('EP209572', 1, 'EP209572_K10_MRCD.otu_table.biom')	0.0
502	('EP209572', 2, 'EP209572_K20_MRCD.otu_table.biom')	0.0
503	('EP209572', 3, 'EP209572_K30_MRCD.otu_table.biom')	0.0
504	('EP209572', 5, 'EP209572_K50_BRCD.otu_table.biom')	1.0
505	('EP209572', 9, 'EP209572_K90_BRCD.otu_table.biom')	0.0
506	('EP211731', 1, 'EP211731_K10_MRCD.otu_table.biom')	0.0
507	('EP211731', 4, 'EP211731_K40_BRCD.otu_table.biom')	0.0
508	('EP211731', 7, 'EP211731_K70_BRCD.otu_table.biom')	0.0
509	('EP213757', 1, 'EP213757_K10_MRCD.otu_table.biom')	1.0
510	('EP213757', 11, 'EP213757_K110_BRCD.otu_table.biom')	0.0
511	('EP213757', 2, 'EP213757_K20_MRCD.otu_table.biom')	0.0
512	('EP213757', 3, 'EP213757_K30_MRCD.otu_table.biom')	0.0
513	('EP213757', 4, 'EP213757_K40_MRCD.otu_table.biom')	0.0
514	('EP213757', 5, 'EP213757_K50_MRCD.otu_table.biom')	0.0
515	('EP213757', 6, 'EP213757_K60_MRCD.otu_table.biom')	0.0
516	('EP213757', 8, 'EP213757_K80_BRCD.otu_table.biom')	0.0
517	('EP216429', 10, 'EP216429_K100_BRCD.otu_table.biom')	0.0
518	('EP216429', 1, 'EP216429_K10_MRCD.otu_table.biom')	0.0
519	('EP216429', 13, 'EP216429_K130_BRCD.otu_table.biom')	0.0
520	('EP216429', 2, 'EP216429_K20_MRCD.otu_table.biom')	0.0
521	('EP216429', 4, 'EP216429_K40_MRCD.otu_table.biom')	0.0
522	('EP217091', 1, 'EP217091_K10_MRCD.otu_table.biom')	0.0
523	('EP217091', 2, 'EP217091_K20_BRCD.otu_table.biom')	0.0
524	('EP218239', 1, 'EP218239_K10_MRCD.otu_table.biom')	0.0
525	('EP218239', 2, 'EP218239_K20_MRCD.otu_table.biom')	0.0
526	('EP218239', 4, 'EP218239_K40_MRCD.otu_table.biom')	0.0
527	('EP218239', 5, 'EP218239_K50_BRCD.otu_table.biom')	0.0
528	('EP218239', 7, 'EP218239_K70_BRCD.otu_table.biom')	0.0
529	('EP218253', 1, 'EP218253_K10_MRCD.otu_table.biom')	0.36
530	('EP218253', 2, 'EP218253_K20_MRCD.otu_table.biom')	0.69
531	('EP218253', 3, 'EP218253_K30_MRCD.otu_table.biom')	0.78
532	('EP218253', 4, 'EP218253_K40_MRCD.otu_table.biom')	0.0
533	('EP218253', 5, 'EP218253_K50_MRCD.otu_table.biom')	1.0
534	('EP218253', 9, 'EP218253_K90_BRCD.otu_table.biom')	0.0
535	('EP219711', 10, 'EP219711_K100_BRCD.otu_table.biom')	0.0
536	('EP219711', 1, 'EP219711_K10_MRCD.otu_table.biom')	0.0
537	('EP219711', 2, 'EP219711_K20_MRCD.otu_table.biom')	0.0
538	('EP219711', 3, 'EP219711_K30_MRCD.otu_table.biom')	0.0
539	('EP219711', 4, 'EP219711_K40_MRCD.otu_table.biom')	1.0
540	('EP219711', 5, 'EP219711_K50_MRCD.otu_table.biom')	0.0
541	('EP219711', 8, 'EP219711_K80_BRCD.otu_table.biom')	0.0
542	('EP219915', 1, 'EP219915_K10_MRCD.otu_table.biom')	1.0
543	('EP219915', 2, 'EP219915_K20_MRCD.otu_table.biom')	1.0
544	('EP219915', 3, 'EP219915_K30_MRCD.otu_table.biom')	0.0
545	('EP219915', 7, 'EP219915_K70_BRCD.otu_table.biom')	0.0
546	('EP222037', 1, 'EP222037_K10_MRCD.otu_table.biom')	0.7
547	('EP222037', 2, 'EP222037_K20_MRCD.otu_table.biom')	0.7
548	('EP222037', 3, 'EP222037_K30_MRCD.otu_table.biom')	0.0
549	('EP222037', 4, 'EP222037_K40_MRCD.otu_table.biom')	1.0
550	('EP222037', 6, 'EP222037_K60_MRCD.otu_table.biom')	0.0
551	('EP222037', 7, 'EP222037_K70_BRCD.otu_table.biom')	0.0
552	('EP222037', 9, 'EP222037_K90_BRCD.otu_table.biom')	0.0
553	('EP222364', 3, 'EP222364_K30_BRCD.otu_table.biom')	0.0
554	('EP222364', 7, 'EP222364_K70_BRCD.otu_table.biom')	0.0
555	('EP223167', 1, 'EP223167_K10_MRCD.otu_table.biom')	1.0
556	('EP223167', 2, 'EP223167_K20_MRCD.otu_table.biom')	0.0
557	('EP223167', 3, 'EP223167_K30_MRCD.otu_table.biom')	1.0
558	('EP223167', 4, 'EP223167_K40_MRCD.otu_table.biom')	0.0
559	('EP223167', 5, 'EP223167_K50_MRCD.otu_table.biom')	0.0
560	('EP223167', 6, 'EP223167_K60_BRCD.otu_table.biom')	0.69
561	('EP227762', 2, 'EP227762_K20_MRCD.otu_table.biom')	0.0
562	('EP227762', 5, 'EP227762_K50_BRCD.otu_table.biom')	0.0
563	('EP229454', 10, 'EP229454_K100_BRCD.otu_table.biom')	0.0
564	('EP229454', 1, 'EP229454_K10_MRCD.otu_table.biom')	0.0
565	('EP229454', 2, 'EP229454_K20_MRCD.otu_table.biom')	0.0
566	('EP229454', 3, 'EP229454_K30_MRCD.otu_table.biom')	1.0
567	('EP229454', 4, 'EP229454_K40_MRCD.otu_table.biom')	0.0
568	('EP229454', 5, 'EP229454_K50_MRCD.otu_table.biom')	0.07
569	('EP229454', 6, 'EP229454_K60_BRCD.otu_table.biom')	0.0
570	('EP230041', 10, 'EP230041_K100_MRCD.otu_table.biom')	0.52
571	('EP230041', 1, 'EP230041_K10_MRCD.otu_table.biom')	0.0
572	('EP230041', 15, 'EP230041_K150_BRCD.otu_table.biom')	0.0
573	('EP230041', 18, 'EP230041_K180_BRCD.otu_table.biom')	0.0
574	('EP230041', 3, 'EP230041_K30_MRCD.otu_table.biom')	0.0
575	('EP230041', 4, 'EP230041_K40_MRCD.otu_table.biom')	0.0
576	('EP230041', 6, 'EP230041_K60_MRCD.otu_table.biom')	0.69
577	('EP230041', 9, 'EP230041_K90_MRCD.otu_table.biom')	0.32
578	('EP230807', 1, 'EP230807_K10_MRCD.otu_table.biom')	1.0
579	('EP230807', 2, 'EP230807_K20_MRCD.otu_table.biom')	1.0
580	('EP230807', 3, 'EP230807_K30_MRCD.otu_table.biom')	1.0
581	('EP230807', 4, 'EP230807_K40_MRCD.otu_table.biom')	0.0
582	('EP230807', 6, 'EP230807_K60_BRCD.otu_table.biom')	0.0
583	('EP230807', 8, 'EP230807_K80_BRCD.otu_table.biom')	1.0
584	('EP233566', 1, 'EP233566_K10_MRCD.otu_table.biom')	0.0
585	('EP233566', 2, 'EP233566_K20_MRCD.otu_table.biom')	0.0
586	('EP233566', 3, 'EP233566_K30_MRCD.otu_table.biom')	0.0
587	('EP233566', 6, 'EP233566_K60_BRCD.otu_table.biom')	0.0
588	('EP233566', 8, 'EP233566_K80_BRCD.otu_table.biom')	0.0
589	('EP235198', 10, 'EP235198_K100_BRCD.otu_table.biom')	0.0
590	('EP235198', 1, 'EP235198_K10_MRCD.otu_table.biom')	0.0
591	('EP235198', 2, 'EP235198_K20_MRCD.otu_table.biom')	0.41
592	('EP235198', 3, 'EP235198_K30_MRCD.otu_table.biom')	0.0
593	('EP235198', 4, 'EP235198_K40_MRCD.otu_table.biom')	0.0
594	('EP235198', 5, 'EP235198_K50_MRCD.otu_table.biom')	0.0
595	('EP235198', 6, 'EP235198_K60_BRCD.otu_table.biom')	0.0
596	('EP237361', 10, 'EP237361_K100_BRCD.otu_table.biom')	0.0
597	('EP237361', 1, 'EP237361_K10_MRCD.otu_table.biom')	0.0
598	('EP237361', 2, 'EP237361_K20_MRCD.otu_table.biom')	0.0
599	('EP237361', 3, 'EP237361_K30_MRCD.otu_table.biom')	0.0
600	('EP237361', 4, 'EP237361_K40_MRCD.otu_table.biom')	1.0
601	('EP237361', 5, 'EP237361_K50_MRCD.otu_table.biom')	1.0
602	('EP237361', 6, 'EP237361_K60_BRCD.otu_table.biom')	0.0
603	('EP238282', 1, 'EP238282_K10_MRCD.otu_table.biom')	1.0
604	('EP238282', 2, 'EP238282_K20_MRCD.otu_table.biom')	0.0
605	('EP238282', 3, 'EP238282_K30_MRCD.otu_table.biom')	0.0
606	('EP238282', 4, 'EP238282_K40_MRCD.otu_table.biom')	0.0
607	('EP238282', 6, 'EP238282_K60_BRCD.otu_table.biom')	0.0
608	('EP238282', 9, 'EP238282_K90_BRCD.otu_table.biom')	0.15
609	('EP238905', 1, 'EP238905_K10_MRCD.otu_table.biom')	0.0
610	('EP238905', 11, 'EP238905_K110_BRCD.otu_table.biom')	0.74
611	('EP238905', 2, 'EP238905_K20_MRCD.otu_table.biom')	0.0
612	('EP238905', 3, 'EP238905_K30_MRCD.otu_table.biom')	0.0
613	('EP238905', 4, 'EP238905_K40_MRCD.otu_table.biom')	0.0
614	('EP238905', 5, 'EP238905_K50_MRCD.otu_table.biom')	0.0
615	('EP238905', 8, 'EP238905_K80_BRCD.otu_table.biom')	0.0
616	('EP240606', 1, 'EP240606_K10_MRCD.otu_table.biom')	1.0
617	('EP243415', 1, 'EP243415_K10_MRCD.otu_table.biom')	0.54
618	('EP243415', 2, 'EP243415_K20_MRCD.otu_table.biom')	1.0
619	('EP243415', 3, 'EP243415_K30_MRCD.otu_table.biom')	0.0
620	('EP243415', 6, 'EP243415_K60_BRCD.otu_table.biom')	0.84
621	('EP243415', 8, 'EP243415_K80_BRCD.otu_table.biom')	0.0
622	('EP243618', 1, 'EP243618_K10_MRCD.otu_table.biom')	0.0
623	('EP243618', 12, 'EP243618_K120_BRCD.otu_table.biom')	0.0
624	('EP243618', 2, 'EP243618_K20_MRCD.otu_table.biom')	0.0
625	('EP243618', 3, 'EP243618_K30_MRCD.otu_table.biom')	0.0
626	('EP243618', 4, 'EP243618_K40_MRCD.otu_table.biom')	0.0
627	('EP243618', 5, 'EP243618_K50_MRCD.otu_table.biom')	0.0
628	('EP243618', 7, 'EP243618_K70_BRCD.otu_table.biom')	0.0
629	('EP243984', 1, 'EP243984_K10_MRCD.otu_table.biom')	0.0
630	('EP243984', 12, 'EP243984_K120_BRCD.otu_table.biom')	1.0
631	('EP243984', 13, 'EP243984_K130_BRCD.otu_table.biom')	0.0
632	('EP243984', 2, 'EP243984_K20_MRCD.otu_table.biom')	0.6
633	('EP243984', 3, 'EP243984_K30_MRCD.otu_table.biom')	0.0
634	('EP244800', 1, 'EP244800_K10_MRCD.otu_table.biom')	0.0
635	('EP244800', 2, 'EP244800_K20_MRCD.otu_table.biom')	0.0
636	('EP244800', 3, 'EP244800_K30_MRCD.otu_table.biom')	1.0
637	('EP244800', 6, 'EP244800_K60_BRCD.otu_table.biom')	0.0
638	('EP244800', 9, 'EP244800_K90_BRCD.otu_table.biom')	0.12
639	('EP246574', 1, 'EP246574_K10_MRCD.otu_table.biom')	0.93
640	('EP246574', 2, 'EP246574_K20_MRCD.otu_table.biom')	0.0
641	('EP246574', 3, 'EP246574_K30_MRCD.otu_table.biom')	1.0
642	('EP246574', 4, 'EP246574_K40_MRCD.otu_table.biom')	0.0
643	('EP246574', 5, 'EP246574_K50_MRCD.otu_table.biom')	0.0
644	('EP247202', 1, 'EP247202_K10_MRCD.otu_table.biom')	0.0
645	('EP247202', 11, 'EP247202_K110_BRCD.otu_table.biom')	0.0
646	('EP247202', 2, 'EP247202_K20_MRCD.otu_table.biom')	0.0
647	('EP247202', 3, 'EP247202_K30_MRCD.otu_table.biom')	0.0
648	('EP247202', 4, 'EP247202_K40_MRCD.otu_table.biom')	0.0
649	('EP247202', 5, 'EP247202_K50_MRCD.otu_table.biom')	0.0
650	('EP247202', 6, 'EP247202_K60_MRCD.otu_table.biom')	1.0
651	('EP247202', 7, 'EP247202_K70_MRCD.otu_table.biom')	1.0
652	('EP247202', 9, 'EP247202_K90_BRCD.otu_table.biom')	0.0
653	('EP247445', 10, 'EP247445_K100_BRCD.otu_table.biom')	0.0
654	('EP247445', 1, 'EP247445_K10_MRCD.otu_table.biom')	0.85
655	('EP247445', 13, 'EP247445_K130_BRCD.otu_table.biom')	1.0
656	('EP247445', 2, 'EP247445_K20_MRCD.otu_table.biom')	0.28
657	('EP247445', 3, 'EP247445_K30_MRCD.otu_table.biom')	0.81
658	('EP247445', 4, 'EP247445_K40_MRCD.otu_table.biom')	0.0
659	('EP247445', 5, 'EP247445_K50_MRCD.otu_table.biom')	0.79
660	('EP247445', 6, 'EP247445_K60_MRCD.otu_table.biom')	0.71
661	('EP247445', 7, 'EP247445_K70_MRCD.otu_table.biom')	0.92
662	('EP247445', 9, 'EP247445_K90_MRCD.otu_table.biom')	0.63
663	('EP249375', 1, 'EP249375_K10_MRCD.otu_table.biom')	1.0
664	('EP249375', 2, 'EP249375_K20_MRCD.otu_table.biom')	1.0
665	('EP249375', 5, 'EP249375_K50_BRCD.otu_table.biom')	0.0
666	('EP249375', 8, 'EP249375_K80_BRCD.otu_table.biom')	0.0
667	('EP251134', 1, 'EP251134_K10_MRCD.otu_table.biom')	0.0
668	('EP251134', 11, 'EP251134_K110_BRCD.otu_table.biom')	0.0
669	('EP251134', 2, 'EP251134_K20_MRCD.otu_table.biom')	0.0
670	('EP251134', 3, 'EP251134_K30_MRCD.otu_table.biom')	0.0
671	('EP251134', 4, 'EP251134_K40_MRCD.otu_table.biom')	0.0
672	('EP251134', 5, 'EP251134_K50_MRCD.otu_table.biom')	0.0
673	('EP251134', 6, 'EP251134_K60_MRCD.otu_table.biom')	1.0
674	('EP251134', 7, 'EP251134_K70_BRCD.otu_table.biom')	0.0
675	('EP255636', 1, 'EP255636_K10_MRCD.otu_table.biom')	0.0
676	('EP255636', 2, 'EP255636_K20_MRCD.otu_table.biom')	0.0
677	('EP255636', 3, 'EP255636_K30_BRCD.otu_table.biom')	0.0
678	('EP255636', 6, 'EP255636_K60_BRCD.otu_table.biom')	0.0
679	('EP256139', 1, 'EP256139_K10_MRCD.otu_table.biom')	0.0
680	('EP256139', 2, 'EP256139_K20_MRCD.otu_table.biom')	0.0
681	('EP256139', 5, 'EP256139_K50_BRCD.otu_table.biom')	0.0
682	('EP256139', 6, 'EP256139_K60_BRCD.otu_table.biom')	0.0
683	('EP256139', 8, 'EP256139_K80_MRCD.otu_table.biom')	0.0
684	('EP256568', 1, 'EP256568_K10_MRCD.otu_table.biom')	0.68
685	('EP256568', 2, 'EP256568_K20_MRCD.otu_table.biom')	0.0
686	('EP256568', 3, 'EP256568_K30_MRCD.otu_table.biom')	0.0
687	('EP256568', 6, 'EP256568_K60_BRCD.otu_table.biom')	1.0
688	('EP256568', 8, 'EP256568_K80_BRCD.otu_table.biom')	0.0
689	('EP257801', 1, 'EP257801_K10_MRCD.otu_table.biom')	0.0
690	('EP257801', 2, 'EP257801_K20_MRCD.otu_table.biom')	0.0
691	('EP257801', 3, 'EP257801_K30_MRCD.otu_table.biom')	0.0
692	('EP257801', 4, 'EP257801_K40_MRCD.otu_table.biom')	0.0
693	('EP257801', 6, 'EP257801_K60_BRCD.otu_table.biom')	0.0
694	('EP257801', 9, 'EP257801_K90_BRCD.otu_table.biom')	0.0
695	('EP261740', 1, 'EP261740_K10_MRCD.otu_table.biom')	0.81
696	('EP261740', 11, 'EP261740_K110_BRCD.otu_table.biom')	0.0
697	('EP261740', 2, 'EP261740_K20_MRCD.otu_table.biom')	1.0
698	('EP261740', 3, 'EP261740_K30_MRCD.otu_table.biom')	0.0
699	('EP261740', 4, 'EP261740_K40_MRCD.otu_table.biom')	0.0
700	('EP261740', 5, 'EP261740_K50_MRCD.otu_table.biom')	0.0
701	('EP261740', 7, 'EP261740_K70_BRCD.otu_table.biom')	0.0
702	('EP266208', 1, 'EP266208_K10_MRCD.otu_table.biom')	0.0
703	('EP266208', 2, 'EP266208_K20_MRCD.otu_table.biom')	1.0
704	('EP266208', 3, 'EP266208_K30_MRCD.otu_table.biom')	0.52
705	('EP266239', 1, 'EP266239_K10_MRCD.otu_table.biom')	0.0
706	('EP266239', 2, 'EP266239_K20_MRCD.otu_table.biom')	0.0
707	('EP266239', 3, 'EP266239_K30_MRCD.otu_table.biom')	0.0
708	('EP266239', 4, 'EP266239_K40_BRCD.otu_table.biom')	0.0
709	('EP266239', 9, 'EP266239_K90_BRCD.otu_table.biom')	0.0
710	('EP267601', 2, 'EP267601_K20_MRCD.otu_table.biom')	0.0
711	('EP267601', 4, 'EP267601_K40_MRCD.otu_table.biom')	0.0
712	('EP271595', 10, 'EP271595_K100_BRCD.otu_table.biom')	0.88
713	('EP271595', 1, 'EP271595_K10_MRCD.otu_table.biom')	0.0
714	('EP271595', 2, 'EP271595_K20_MRCD.otu_table.biom')	0.0
715	('EP271595', 3, 'EP271595_K30_MRCD.otu_table.biom')	0.0
